step,time,alive
0,0,7904
1,1,7891
2,2,7870
3,3,7851
4,4,7824
5,5,7799
6,6,7769
7,7,7738
8,8,7713
9,9,7680
10,10,7653
11,11,7621
12,12,7597
13,13,7567
14,14,7539
15,15,7508
16,16,7476
17,17,7450
18,18,7415
19,19,7383
20,20,7347
21,21,7316
22,22,7284
23,23,7250
24,24,7215
25,25,7178
26,26,7145
27,27,7112
28,28,7075
29,29,7036
30,30,7004
31,31,6964
32,32,6934
33,33,6895
34,34,6863
35,35,6829
36,36,6790
37,37,6757
38,38,6720
39,39,6686
40,40,6653
41,41,6620
42,42,6583
43,43,6545
44,44,6507
45,45,6479
46,46,6440
47,47,6398
48,48,6367
49,49,6331
50,50,6296
51,51,6261
52,52,6227
53,53,6198
54,54,6168
55,55,6136
56,56,6106
57,57,6071
58,58,6041
59,59,6009
60,60,5973
61,61,5941
62,62,5906
63,63,5871
64,64,5840
65,65,5809
66,66,5777
67,67,5745
68,68,5713
69,69,5680
70,70,5653
71,71,5621
72,72,5596
73,73,5567
74,74,5534
75,75,5503
76,76,5470
77,77,5443
78,78,5408
79,79,5378
80,80,5344
81,81,5312
82,82,5281
83,83,5249
84,84,5216
85,85,5186
86,86,5154
87,87,5124
88,88,5093
89,89,5060
90,90,5032
91,91,4996
92,92,4964
93,93,4931
94,94,4905
95,95,4872
96,96,4838
97,97,4809
98,98,4775
99,99,4747
100,100,4714
101,101,4675
102,102,4645
103,103,4617
104,104,4584
105,105,4551
106,106,4523
107,107,4492
108,108,4456
109,109,4423
110,110,4392
111,111,4357
112,112,4329
113,113,4296
114,114,4267
115,115,4239
116,116,4205
117,117,4173
118,118,4150
119,119,4114
120,120,4092
121,121,4059
122,122,4027
123,123,3999
124,124,3972
125,125,3941
126,126,3912
127,127,3883
128,128,3851
129,129,3819
130,130,3789
131,131,3761
132,132,3731
133,133,3702
134,134,3672
135,135,3644
136,136,3614
137,137,3586
138,138,3558
139,139,3531
140,140,3501
141,141,3472
142,142,3445
143,143,3417
144,144,3393
145,145,3362
146,146,3335
147,147,3304
148,148,3277
149,149,3249
150,150,3219
151,151,3197
152,152,3165
153,153,3138
154,154,3108
155,155,3081
156,156,3054
157,157,3021
158,158,2996
159,159,2969
160,160,2940
161,161,2910
162,162,2887
163,163,2857
164,164,2833
165,165,2807
166,166,2780
167,167,2756
168,168,2731
169,169,2711
170,170,2682
171,171,2658
172,172,2637
173,173,2613
174,174,2588
175,175,2562
176,176,2542
177,177,2521
178,178,2496
179,179,2469
180,180,2446
181,181,2424
182,182,2399
183,183,2374
184,184,2350
185,185,2331
186,186,2305
187,187,2283
188,188,2262
189,189,2241
190,190,2217
191,191,2192
192,192,2170
193,193,2148
194,194,2126
195,195,2103
196,196,2083
197,197,2060
198,198,2041
199,199,2016
200,200,1995
201,201,1976
202,202,1951
203,203,1929
204,204,1911
205,205,1893
206,206,1869
207,207,1848
208,208,1828
209,209,1809
210,210,1789
211,211,1770
212,212,1751
213,213,1729
214,214,1711
215,215,1692
216,216,1672
217,217,1653
218,218,1636
219,219,1616
220,220,1600
221,221,1577
222,222,1561
223,223,1539
224,224,1519
225,225,1500
226,226,1481
227,227,1462
228,228,1439
229,229,1423
230,230,1403
231,231,1382
232,232,1363
233,233,1346
234,234,1328
235,235,1309
236,236,1290
237,237,1273
238,238,1252
239,239,1231
240,240,1212
241,241,1193
242,242,1174
243,243,1156
244,244,1139
245,245,1119
246,246,1099
247,247,1082
248,248,1062
249,249,1045
250,250,1024
251,251,1007
252,252,988
253,253,970
254,254,951
255,255,934
256,256,915
257,257,897
258,258,878
259,259,862
260,260,843
261,261,826
262,262,812
263,263,798
264,264,784
265,265,771
266,266,756
267,267,744
268,268,727
269,269,715
270,270,704
271,271,689
272,272,677
273,273,662
274,274,649
275,275,639
276,276,625
277,277,613
278,278,601
279,279,589
280,280,578
281,281,564
282,282,554
283,283,541
284,284,530
285,285,519
286,286,507
287,287,495
288,288,483
289,289,472
290,290,461
291,291,453
292,292,443
293,293,432
294,294,422
295,295,412
296,296,402
297,296.2,400
