step,time,alive
0,0,7904
1,1,7891
2,2,7870
3,3,7851
4,4,7824
5,5,7799
6,6,7769
7,7,7738
8,8,7713
9,9,7680
10,10,7653
11,11,7621
12,12,7597
13,13,7567
14,14,7539
15,15,7508
16,16,7476
17,17,7450
18,18,7415
19,19,7383
20,20,7348
21,21,7317
22,22,7284
23,23,7250
24,24,7216
25,25,7178
26,26,7142
27,27,7112
28,28,7075
29,29,7036
30,30,7002
31,31,6964
32,32,6935
33,33,6896
34,34,6864
35,35,6827
36,36,6791
37,37,6757
38,38,6717
39,39,6686
40,40,6651
41,41,6619
42,42,6583
43,43,6546
44,44,6511
45,45,6476
46,46,6438
47,47,6397
48,48,6368
49,49,6331
50,50,6300
51,51,6264
52,52,6231
53,53,6199
54,54,6167
55,55,6137
56,56,6105
57,57,6073
58,58,6042
59,59,6014
60,60,5975
61,61,5943
62,62,5906
63,63,5875
64,64,5841
65,65,5808
66,66,5779
67,67,5747
68,68,5720
69,69,5688
70,70,5655
71,71,5629
72,72,5600
73,73,5570
74,74,5538
75,75,5510
76,76,5477
77,77,5448
78,78,5411
79,79,5379
80,80,5348
81,81,5316
82,82,5284
83,83,5250
84,84,5222
85,85,5191
86,86,5161
87,87,5123
88,88,5093
89,89,5060
90,90,5030
91,91,5003
92,92,4970
93,93,4936
94,94,4904
95,95,4872
96,96,4840
97,97,4808
98,98,4776
99,99,4742
100,100,4712
101,101,4681
102,102,4646
103,103,4613
104,104,4582
105,105,4547
106,106,4522
107,107,4483
108,108,4459
109,109,4421
110,110,4393
111,111,4356
112,112,4330
113,113,4298
114,114,4270
115,115,4237
116,116,4208
117,117,4179
118,118,4147
119,119,4123
120,120,4088
121,121,4058
122,122,4027
123,123,3998
124,124,3966
125,125,3938
126,126,3908
127,127,3876
128,128,3842
129,129,3813
130,130,3781
131,131,3750
132,132,3724
133,133,3694
134,134,3668
135,135,3635
136,136,3608
137,137,3578
138,138,3552
139,139,3518
140,140,3494
141,141,3463
142,142,3433
143,143,3404
144,144,3378
145,145,3348
146,146,3320
147,147,3290
148,148,3265
149,149,3237
150,150,3209
151,151,3178
152,152,3151
153,153,3125
154,154,3096
155,155,3067
156,156,3040
157,157,3010
158,158,2980
159,159,2955
160,160,2927
161,161,2898
162,162,2872
163,163,2847
164,164,2824
165,165,2797
166,166,2771
167,167,2747
168,168,2722
169,169,2697
170,170,2673
171,171,2653
172,172,2631
173,173,2607
174,174,2582
175,175,2556
176,176,2532
177,177,2509
178,178,2488
179,179,2460
180,180,2439
181,181,2419
182,182,2393
183,183,2368
184,184,2346
185,185,2322
186,186,2299
187,187,2275
188,188,2251
189,189,2232
190,190,2210
191,191,2184
192,192,2163
193,193,2138
194,194,2119
195,195,2094
196,196,2072
197,197,2051
198,198,2031
199,199,2008
200,200,1986
201,201,1966
202,202,1944
203,203,1921
204,204,1903
205,205,1884
206,206,1868
207,207,1847
208,208,1827
209,209,1807
210,210,1787
211,211,1766
212,212,1747
213,213,1726
214,214,1707
215,215,1688
216,216,1665
217,217,1645
218,218,1628
219,219,1611
220,220,1591
221,221,1570
222,222,1550
223,223,1533
224,224,1511
225,225,1491
226,226,1474
227,227,1456
228,228,1436
229,229,1415
230,230,1395
231,231,1376
232,232,1356
233,233,1339
234,234,1320
235,235,1298
236,236,1281
237,237,1263
238,238,1243
239,239,1222
240,240,1207
241,241,1186
242,242,1169
243,243,1151
244,244,1133
245,245,1115
246,246,1097
247,247,1076
248,248,1060
249,249,1042
250,250,1023
251,251,1004
252,252,987
253,253,970
254,254,951
255,255,935
256,256,915
257,257,897
258,258,877
259,259,860
260,260,843
261,261,826
262,262,809
263,263,795
264,264,781
265,265,766
266,266,752
267,267,739
268,268,727
269,269,713
270,270,701
271,271,689
272,272,676
273,273,665
274,274,652
275,275,641
276,276,630
277,277,618
278,278,606
279,279,595
280,280,582
281,281,570
282,282,558
283,283,547
284,284,534
285,285,523
286,286,511
287,287,498
288,288,486
289,289,474
290,290,464
291,291,451
292,292,442
293,293,434
294,294,423
295,295,414
296,296,403
297,296.4,400
