step,time,alive
0,0,4939
1,1,4933
2,2,4922
3,3,4911
4,4,4893
5,5,4879
6,6,4863
7,7,4845
8,8,4827
9,9,4809
10,10,4790
11,11,4770
12,12,4752
13,13,4731
14,14,4708
15,15,4690
16,16,4669
17,17,4646
18,18,4627
19,19,4607
20,20,4585
21,21,4562
22,22,4542
23,23,4518
24,24,4498
25,25,4478
26,26,4452
27,27,4429
28,28,4412
29,29,4387
30,30,4362
31,31,4339
32,32,4313
33,33,4294
34,34,4269
35,35,4244
36,36,4224
37,37,4199
38,38,4178
39,39,4155
40,40,4135
41,41,4114
42,42,4094
43,43,4071
44,44,4050
45,45,4026
46,46,4002
47,47,3983
48,48,3958
49,49,3941
50,50,3917
51,51,3894
52,52,3872
53,53,3856
54,54,3833
55,55,3816
56,56,3791
57,57,3771
58,58,3749
59,59,3725
60,60,3704
61,61,3685
62,62,3665
63,63,3645
64,64,3625
65,65,3605
66,66,3585
67,67,3562
68,68,3541
69,69,3520
70,70,3497
71,71,3475
72,72,3453
73,73,3433
74,74,3409
75,75,3383
76,76,3362
77,77,3343
78,78,3319
79,79,3295
80,80,3278
81,81,3256
82,82,3234
83,83,3212
84,84,3192
85,85,3167
86,86,3150
87,87,3127
88,88,3106
89,89,3087
90,90,3064
91,91,3043
92,92,3018
93,93,2998
94,94,2977
95,95,2957
96,96,2934
97,97,2910
98,98,2890
99,99,2869
100,100,2844
101,101,2825
102,102,2800
103,103,2778
104,104,2761
105,105,2737
106,106,2719
107,107,2700
108,108,2675
109,109,2653
110,110,2633
111,111,2610
112,112,2593
113,113,2570
114,114,2550
115,115,2529
116,116,2508
117,117,2489
118,118,2466
119,119,2449
120,120,2428
121,121,2408
122,122,2387
123,123,2366
124,124,2348
125,125,2326
126,126,2306
127,127,2283
128,128,2261
129,129,2242
130,130,2219
131,131,2200
132,132,2176
133,133,2160
134,134,2136
135,135,2118
136,136,2095
137,137,2076
138,138,2059
139,139,2040
140,140,2017
141,141,1997
142,142,1980
143,143,1962
144,144,1941
145,145,1923
146,146,1902
147,147,1883
148,148,1862
149,149,1842
150,150,1827
151,151,1808
152,152,1789
153,153,1771
154,154,1752
155,155,1735
156,156,1715
157,157,1696
158,158,1680
159,159,1661
160,160,1646
161,161,1627
162,162,1607
163,163,1593
164,164,1574
165,165,1555
166,166,1538
167,167,1521
168,168,1504
169,169,1486
170,170,1466
171,171,1450
172,172,1431
173,173,1414
174,174,1395
175,175,1379
176,176,1365
177,177,1349
178,178,1332
179,179,1317
180,180,1297
181,181,1282
182,182,1266
183,183,1252
184,184,1234
185,185,1217
186,186,1204
187,187,1191
188,188,1176
189,189,1158
190,190,1142
191,191,1125
192,192,1112
193,193,1099
194,194,1084
195,195,1070
196,196,1059
197,197,1043
198,198,1029
199,199,1013
200,200,1001
