step,time,alive
0,0,7910
1,1,7903
2,2,7887
3,3,7870
4,4,7856
5,5,7833
6,6,7817
7,7,7795
8,8,7774
9,9,7752
10,10,7732
11,11,7708
12,12,7692
13,13,7669
14,14,7653
15,15,7629
16,16,7614
17,17,7591
18,18,7575
19,19,7555
20,20,7531
21,21,7507
22,22,7483
23,23,7464
24,24,7440
25,25,7418
26,26,7394
27,27,7367
28,28,7346
29,29,7323
30,30,7303
31,31,7269
32,32,7253
33,33,7224
34,34,7200
35,35,7175
36,36,7145
37,37,7122
38,38,7097
39,39,7073
40,40,7047
41,41,7021
42,42,6997
43,43,6971
44,44,6938
45,45,6913
46,46,6885
47,47,6862
48,48,6839
49,49,6811
50,50,6788
51,51,6762
52,52,6740
53,53,6712
54,54,6685
55,55,6661
56,56,6639
57,57,6617
58,58,6587
59,59,6561
60,60,6540
61,61,6515
62,62,6492
63,63,6466
64,64,6445
65,65,6417
66,66,6395
67,67,6368
68,68,6344
69,69,6321
70,70,6298
71,71,6274
72,72,6255
73,73,6229
74,74,6210
75,75,6187
76,76,6167
77,77,6148
78,78,6123
79,79,6100
80,80,6077
81,81,6058
82,82,6032
83,83,6012
84,84,5989
85,85,5971
86,86,5948
87,87,5923
88,88,5905
89,89,5886
90,90,5864
91,91,5841
92,92,5822
93,93,5804
94,94,5781
95,95,5762
96,96,5739
97,97,5718
98,98,5695
99,99,5676
100,100,5658
101,101,5634
102,102,5614
103,103,5594
104,104,5574
105,105,5553
106,106,5535
107,107,5510
108,108,5491
109,109,5474
110,110,5453
111,111,5429
112,112,5410
113,113,5392
114,114,5369
115,115,5350
116,116,5330
117,117,5309
118,118,5292
119,119,5270
120,120,5246
121,121,5231
122,122,5208
123,123,5186
124,124,5167
125,125,5151
126,126,5124
127,127,5107
128,128,5083
129,129,5060
130,130,5044
131,131,5020
132,132,5003
133,133,4986
134,134,4962
135,135,4942
136,136,4925
137,137,4902
138,138,4878
139,139,4861
140,140,4838
141,141,4818
142,142,4795
143,143,4779
144,144,4756
145,145,4738
146,146,4715
147,147,4692
148,148,4675
149,149,4652
150,150,4629
151,151,4610
152,152,4586
153,153,4571
154,154,4547
155,155,4529
156,156,4504
157,157,4483
158,158,4460
159,159,4441
160,160,4424
161,161,4399
162,162,4381
163,163,4358
164,164,4337
165,165,4317
166,166,4297
167,167,4275
168,168,4259
169,169,4239
170,170,4219
171,171,4200
172,172,4178
173,173,4157
174,174,4136
175,175,4117
176,176,4097
177,177,4078
178,178,4059
179,179,4038
180,180,4015
181,181,3997
182,182,3978
183,183,3955
184,184,3935
185,185,3919
186,186,3897
187,187,3877
188,188,3861
189,189,3841
190,190,3822
191,191,3804
192,192,3787
193,193,3767
194,194,3752
195,195,3732
196,196,3715
197,197,3697
198,198,3678
199,199,3660
200,200,3640
201,201,3621
202,202,3602
203,203,3587
204,204,3566
205,205,3549
206,206,3532
207,207,3516
208,208,3499
209,209,3479
210,210,3460
211,211,3441
212,212,3424
213,213,3406
214,214,3391
215,215,3369
216,216,3353
217,217,3334
218,218,3323
219,219,3297
220,220,3282
221,221,3264
222,222,3246
223,223,3227
224,224,3208
225,225,3190
226,226,3174
227,227,3155
228,228,3140
229,229,3122
230,230,3104
231,231,3085
232,232,3070
233,233,3055
234,234,3041
235,235,3025
236,236,3007
237,237,2989
238,238,2976
239,239,2963
240,240,2944
241,241,2932
242,242,2913
243,243,2900
244,244,2887
245,245,2868
246,246,2857
247,247,2840
248,248,2824
249,249,2810
250,250,2794
251,251,2775
252,252,2763
253,253,2751
254,254,2733
255,255,2717
256,256,2703
257,257,2685
258,258,2670
259,259,2656
260,260,2639
261,261,2623
262,262,2612
263,263,2595
264,264,2583
265,265,2563
266,266,2549
267,267,2539
268,268,2525
269,269,2506
270,270,2489
271,271,2474
272,272,2461
273,273,2446
274,274,2430
275,275,2418
276,276,2404
277,277,2390
278,278,2378
279,279,2359
280,280,2342
281,281,2330
282,282,2314
283,283,2299
284,284,2283
285,285,2263
286,286,2252
287,287,2236
288,288,2221
289,289,2203
290,290,2187
291,291,2177
292,292,2164
293,293,2149
294,294,2131
295,295,2115
296,296,2102
297,297,2086
298,298,2073
299,299,2063
300,300,2045
301,301,2031
302,302,2016
303,303,2000
304,304,1985
305,305,1970
306,306,1958
307,307,1945
308,308,1927
309,309,1915
310,310,1897
311,311,1886
312,312,1871
313,313,1856
314,314,1840
315,315,1828
316,316,1813
317,317,1801
318,318,1786
319,319,1770
320,320,1756
321,321,1740
322,322,1732
323,323,1716
324,324,1703
325,325,1689
326,326,1676
327,327,1665
328,328,1649
329,329,1637
330,330,1625
331,331,1611
