ID,time,distance,start_x,start_y,end_x,end_y,state,free_flow_time_lower_bound,delay_above_free_flow,time_to_free_flow_ratio
1,181.802,136.291,202.264,305.852,249.291,185.203,0,85.1818,96.6201,2.13428
2,158.8,167.095,308.744,680.888,312.28,818.104,0,104.434,54.3664,1.52058
3,32.8001,33.7094,146.764,660.143,149.36,693.341,0,21.0684,11.7317,1.55684
4,4.8,3.11168,603.198,811.794,605.951,812.744,0,1.9448,2.8552,2.46812
5,237.805,206.146,485.858,439.588,615.451,539.793,0,128.841,108.964,1.84572
6,32.5001,39.553,177.228,672.555,149.931,693.163,0,24.7206,7.77943,1.31469
7,59.2997,67.4667,562.248,782.831,611.115,755.085,0,42.1667,17.133,1.40632
8,7.79999,7.69694,360.535,180.118,355.787,174.128,0,4.81059,2.98941,1.62142
9,18.3,21.2865,260.058,203.659,252.493,183.985,0,13.3041,4.99596,1.37552
10,92.3992,92.6852,365.973,200.914,349.708,174.733,0,57.9282,34.4709,1.59506
11,130.199,152.992,527.329,177.611,648.108,190.981,0,95.6197,34.579,1.36163
12,36.5,44.2282,599.321,320.547,630.313,334.144,0,27.6426,8.8574,1.32043
13,24.8001,31.9651,175.361,624.853,144.813,616.029,0,19.9782,4.82189,1.24136
14,60.4996,46.9956,115.22,399.661,67.7406,404.932,0,29.3722,31.1274,2.05976
15,282.408,167.187,503.955,200.292,356.098,173.498,0,104.492,177.916,2.70268
16,29.0001,29.1507,253.562,213.464,249.936,185.058,0,18.2192,10.7809,1.59173
17,0,0,621.536,612.772,621.536,612.772,0,0,0,0
18,15.5,18.5122,404.915,96.4033,405.904,78.1707,0,11.5701,3.92992,1.33966
19,110.599,95.2658,168.288,534.019,139.581,611.214,0,59.5411,51.0578,1.85752
20,84.2993,83.713,557.847,352.917,630.265,334.057,0,52.3206,31.9787,1.61121
21,115.899,138.235,531.258,188.603,647.883,191.462,0,86.3966,29.5022,1.34147
22,180.502,156.87,320.564,305.96,251.195,184.483,0,98.0437,82.4581,1.84103
23,378.714,225.446,423.164,613.997,593.781,614.193,1,140.904,237.81,2.68775
24,115.199,106.736,558.957,376.819,630.298,334.169,0,66.7103,48.4885,1.72685
25,149.2,182.397,482.236,698.3,611.974,752.973,0,113.998,35.2017,1.30879
26,145.1,116.278,257.389,632.895,144.712,615.662,0,72.6737,72.426,1.99659
27,226.605,227.137,496.358,505.548,615.514,539.94,0,141.961,84.644,1.59625
28,6,5.85934,605.919,752.248,611.56,753.834,0,3.66208,2.33791,1.63841
29,28.3001,30.415,572.31,832.479,602.392,833.34,0,19.0094,9.29067,1.48874
30,211.504,129.946,510.94,653.921,613.225,613.011,0,81.2164,130.287,2.6042
31,47.8998,61.7172,596.22,229.778,647.925,197.845,0,38.5732,9.3266,1.24179
32,295.309,222.302,393.289,338.21,349.749,174.689,0,138.939,156.37,2.12546
33,147.4,135.513,531.456,147.664,653.463,130.043,0,84.6955,62.7043,1.74035
34,191.903,143.781,277.441,644.519,144.776,615.881,0,89.8632,102.039,2.1355
35,168.401,134.839,298.569,295.744,250.319,184.882,0,84.2742,84.1269,1.99825
36,148.9,124.387,276.222,297.235,249.827,185.147,0,77.7416,71.1583,1.91532
37,99.0991,88.3771,439.351,179,355.756,174.277,0,55.2357,43.8634,1.79411
38,280.608,200.596,476.17,399.089,630.278,334.082,0,125.372,155.236,2.2382
39,102.099,106.116,204.268,562.487,144.816,615.819,0,66.3228,35.7762,1.53943
40,111.499,107.262,546.922,123.811,653.567,130.049,0,67.0385,44.4604,1.66321
41,46.9999,58.0929,193.333,679.733,149.515,693.186,0,36.3081,10.6918,1.29447
42,333.811,202.126,498.021,539.339,613.306,613.151,0,126.329,207.483,2.6424
43,263.407,216.047,478.994,414.088,630.342,334.056,0,135.029,128.377,1.95074
44,284.308,179.764,213.373,438.762,67.6597,405.504,0,112.353,171.955,2.5305
45,17.4,19.3201,151.972,674.273,149.675,693.251,0,12.0751,5.32498,1.44099
46,126.899,87.5444,541.832,635.338,613.236,612.85,0,54.7152,72.1834,2.31926
47,378.714,244.365,448.727,480.204,601.688,522.931,1,152.728,225.986,2.47966
48,240.305,225.441,352.225,360.52,349.527,174.609,0,140.901,99.4048,1.7055
