step,time,alive
0,0,7904
1,1,7891
2,2,7872
3,3,7851
4,4,7824
5,5,7803
6,6,7772
7,7,7743
8,8,7715
9,9,7686
10,10,7657
11,11,7630
12,12,7602
13,13,7576
14,14,7548
15,15,7519
16,16,7482
17,17,7456
18,18,7421
19,19,7392
20,20,7360
21,21,7328
22,22,7298
23,23,7263
24,24,7232
25,25,7196
26,26,7161
27,27,7128
28,28,7093
29,29,7056
30,30,7022
31,31,6983
32,32,6952
33,33,6915
34,34,6881
35,35,6845
36,36,6812
37,37,6777
38,38,6741
39,39,6704
40,40,6674
41,41,6639
42,42,6602
43,43,6572
44,44,6537
45,45,6504
46,46,6471
47,47,6434
48,48,6402
49,49,6372
50,50,6336
51,51,6299
52,52,6265
53,53,6235
54,54,6207
55,55,6176
56,56,6143
57,57,6115
58,58,6086
59,59,6053
60,60,6027
61,61,5992
62,62,5965
63,63,5932
64,64,5899
65,65,5869
66,66,5842
67,67,5809
68,68,5778
69,69,5750
70,70,5721
71,71,5687
72,72,5658
73,73,5626
74,74,5596
75,75,5567
76,76,5535
77,77,5501
78,78,5474
79,79,5445
80,80,5414
81,81,5384
82,82,5354
83,83,5326
84,84,5294
85,85,5264
86,86,5232
87,87,5204
88,88,5176
89,89,5148
90,90,5118
91,91,5086
92,92,5058
93,93,5032
94,94,5001
95,95,4970
96,96,4942
97,97,4910
98,98,4881
99,99,4850
100,100,4821
101,101,4790
102,102,4759
103,103,4733
104,104,4702
105,105,4673
106,106,4645
107,107,4614
108,108,4587
109,109,4554
110,110,4523
111,111,4493
112,112,4460
113,113,4431
114,114,4403
115,115,4374
116,116,4342
117,117,4312
118,118,4283
119,119,4255
120,120,4227
121,121,4202
122,122,4171
123,123,4142
124,124,4112
125,125,4082
126,126,4056
127,127,4026
128,128,3997
129,129,3969
130,130,3943
131,131,3915
132,132,3885
133,133,3855
134,134,3829
135,135,3800
136,136,3769
137,137,3745
138,138,3718
139,139,3689
140,140,3663
141,141,3634
142,142,3607
143,143,3580
144,144,3553
145,145,3525
146,146,3498
147,147,3472
148,148,3445
149,149,3424
150,150,3394
151,151,3371
152,152,3344
153,153,3317
154,154,3296
155,155,3269
156,156,3241
157,157,3216
158,158,3186
159,159,3163
160,160,3137
161,161,3112
162,162,3086
163,163,3058
164,164,3034
165,165,3012
166,166,2983
167,167,2959
168,168,2932
169,169,2912
170,170,2888
171,171,2867
172,172,2843
173,173,2818
174,174,2795
175,175,2770
176,176,2748
177,177,2725
178,178,2702
179,179,2680
180,180,2658
181,181,2634
182,182,2613
183,183,2591
184,184,2568
185,185,2548
186,186,2526
187,187,2503
188,188,2483
189,189,2460
190,190,2438
191,191,2416
192,192,2399
193,193,2375
194,194,2353
195,195,2331
196,196,2312
197,197,2291
198,198,2269
199,199,2248
200,200,2226
201,201,2207
202,202,2185
203,203,2165
204,204,2143
205,205,2117
206,206,2101
207,207,2079
208,208,2060
209,209,2037
210,210,2016
211,211,1998
212,212,1976
213,213,1955
214,214,1935
215,215,1916
216,216,1900
217,217,1881
218,218,1861
219,219,1839
220,220,1821
221,221,1803
222,222,1783
223,223,1766
224,224,1747
225,225,1729
226,226,1711
227,227,1692
228,228,1673
229,229,1656
230,230,1639
231,231,1622
232,232,1603
233,233,1586
234,234,1569
235,235,1552
236,236,1535
237,237,1517
238,238,1498
239,239,1484
240,240,1466
241,241,1449
242,242,1431
243,243,1414
244,244,1397
245,245,1380
246,246,1363
247,247,1345
248,248,1329
249,249,1311
250,250,1296
251,251,1278
252,252,1261
253,253,1243
254,254,1228
255,255,1215
256,256,1194
257,257,1178
258,258,1160
259,259,1146
260,260,1130
261,261,1115
262,262,1100
263,263,1088
264,264,1072
265,265,1056
266,266,1044
267,267,1028
268,268,1017
269,269,1000
270,270,985
271,271,972
272,272,958
273,273,946
274,274,932
275,275,918
276,276,903
277,277,888
278,278,875
279,279,863
280,280,850
281,281,837
282,282,822
283,283,811
284,284,797
285,285,782
286,286,771
287,287,756
288,288,742
289,289,730
290,290,717
291,291,704
292,292,695
293,293,683
294,294,673
295,295,663
296,296,652
297,297,640
298,298,628
299,299,619
300,300,605
301,301,596
302,302,584
303,303,574
304,304,564
305,305,552
306,306,541
307,307,529
308,308,517
309,309,506
310,310,496
311,311,485
312,312,474
313,313,462
314,314,452
315,315,440
316,316,433
317,317,426
318,318,417
319,319,411
320,320,404
321,320.7,399
