ID,time,distance,start_x,start_y,end_x,end_y,state,free_flow_time_lower_bound,delay_above_free_flow,time_to_free_flow_ratio
1,153.9,136.861,202.264,305.852,248.506,184.807,0,85.538,68.3622,1.7992
2,139.499,166.403,308.744,680.888,312.786,817.959,0,104.002,35.4972,1.34131
3,31.2001,33.5434,146.764,660.143,150.086,693.322,0,20.9646,10.2355,1.48823
4,4.7,3.13477,603.198,811.794,605.973,812.752,0,1.95923,2.74077,2.3989
5,198.303,206.537,485.858,439.588,615.516,540.232,0,129.086,69.2171,1.53621
6,31.7001,39.5714,177.228,672.555,149.8,693.154,0,24.7321,6.96799,1.28174
7,58.7997,67.8829,562.248,782.831,611.21,754.895,0,42.4268,16.3729,1.38591
8,7.79999,7.72709,360.535,180.118,355.796,174.073,0,4.82943,2.97056,1.6151
9,18,21.3169,260.058,203.659,252.493,183.997,0,13.3231,4.67694,1.35104
10,88.8992,93.0456,365.973,200.914,349.794,174.661,0,58.1535,30.7457,1.5287
11,126.599,152.783,527.329,177.611,647.975,190.964,0,95.4893,31.1094,1.32579
12,35.5,44.2534,599.321,320.547,630.27,334.079,0,27.6584,7.84168,1.28352
13,24.5001,31.9202,175.361,624.853,144.754,616.237,0,19.9501,4.54994,1.22807
14,53.3998,48.6221,115.22,399.661,67.673,405.603,0,30.3888,23.0109,1.75722
15,232.205,167.622,503.955,200.292,356.154,173.402,0,104.764,127.441,2.21647
16,27.5001,29.2233,253.562,213.464,249.892,185.113,0,18.2646,9.23549,1.50565
17,0,0,621.536,612.772,621.536,612.772,0,0,0,0
18,15.1,18.4757,404.915,96.4033,405.881,78.1906,0,11.5473,3.55272,1.30767
19,97.2991,95.288,168.288,534.019,139.596,611.181,0,59.555,37.7441,1.63377
20,76.3994,84.0659,557.847,352.917,630.465,333.833,0,52.5412,23.8582,1.45409
21,112.199,139.042,531.258,188.603,648.007,191.208,0,86.901,25.2979,1.29111
22,138.399,156.13,320.564,305.96,251.442,184.485,0,97.5811,40.8182,1.4183
23,320.81,236.498,423.164,613.997,609.985,613.241,1,147.811,172.999,2.17041
24,113.499,110.493,558.957,376.819,630.261,334.34,0,69.0581,44.4408,1.64353
25,135.299,181.302,482.236,698.3,612.265,752.196,0,113.314,21.9854,1.19402
26,121.699,114.776,257.389,632.895,144.749,616.05,0,71.735,49.9637,1.6965
27,201.703,227.283,496.358,505.548,615.535,540.052,0,142.052,59.6514,1.41993
28,6,5.87035,605.919,752.248,611.583,753.793,0,3.66897,2.33103,1.63533
29,27.7001,30.5641,572.31,832.479,602.47,833.333,0,19.1026,8.5975,1.45007
30,159.701,131.313,510.94,653.921,613.357,612.43,0,82.0708,77.6297,1.94589
31,47.6998,61.702,596.22,229.778,648.388,198.223,0,38.5638,9.13607,1.23691
32,253.406,222.135,393.289,338.21,349.939,174.756,0,138.834,114.572,1.82524
33,133.599,136.013,531.456,147.664,653.601,130.319,0,85.0081,48.5908,1.5716
34,155.1,141.869,277.441,644.519,144.794,616.158,0,88.6684,66.4319,1.74922
35,140.699,133.512,298.569,295.744,249.829,185.141,0,83.4447,57.2547,1.68614
36,121.599,124.441,276.222,297.235,249.776,185.077,0,77.7757,43.823,1.56345
37,90.3992,88.0072,439.351,179,355.617,174.361,0,55.0045,35.3947,1.64349
38,252.906,204.006,476.17,399.089,630.252,334.147,0,127.503,125.403,1.98352
39,104.799,107.366,204.268,562.487,144.708,615.621,0,67.1037,37.6953,1.56175
40,102.399,107.712,546.922,123.811,653.46,130.045,0,67.3197,35.0793,1.52108
41,45.4999,58.3077,193.333,679.733,149.501,693.288,0,36.4423,9.05759,1.24855
42,217.604,188.833,498.021,539.339,613.329,612.481,0,118.021,99.5836,1.84378
43,249.606,217.399,478.994,414.088,630.348,334.082,0,135.874,113.732,1.83704
44,234.405,184.466,213.373,438.762,67.6526,405.555,0,115.291,119.114,2.03315
45,17.1,19.2661,151.972,674.273,149.686,693.206,0,12.0413,5.05875,1.42012
46,98.2991,86.8525,541.832,635.338,613.255,612.587,0,54.2828,44.0163,1.81087
47,320.81,251.869,448.727,480.204,604.016,536.136,1,157.418,163.392,2.03795
48,225.505,226.173,352.225,360.52,350.055,174.786,0,141.358,84.1465,1.59527
49,125.699,129.63,536.159,152.806,653.652,130.277,0,81.0188,44.6798,1.55147
50,240.105,207.729,248.069,416.615,67.7239,404.901,0,129.83,110.275,1.84938
51,145.5,143.644,265.274,657.145,144.764,616.049,0,89.7773,55.7224,1.62067
52,272.807,211.165,243.776,426.354,67.6732,405.6,0,131.978,140.829,2.06707
53,72.2995,81.6602,583.226,187.694,648.36,190.786,0,51.0377,21.2618,1.41659
