step,time,alive
0,0,49385
1,1,49302
2,2,49206
3,3,49075
4,4,48965
5,5,48853
6,6,48747
7,7,48645
8,8,48531
9,9,48438
10,10,48357
11,11,48255
12,12,48175
13,13,48088
14,14,48013
15,15,47931
16,16,47857
17,17,47785
18,18,47708
19,19,47637
20,20,47563
21,21,47495
22,22,47427
23,23,47353
24,24,47286
25,25,47218
26,26,47152
27,27,47083
28,28,47014
29,29,46952
30,30,46880
31,31,46814
32,32,46746
33,33,46686
34,34,46615
35,35,46551
36,36,46490
37,37,46415
38,38,46345
39,39,46275
40,40,46208
41,41,46137
42,42,46064
43,43,45993
44,44,45929
45,45,45862
46,46,45796
47,47,45724
48,48,45652
49,49,45584
50,50,45511
51,51,45443
52,52,45372
53,53,45303
54,54,45232
55,55,45163
56,56,45084
57,57,45013
58,58,44949
59,59,44869
60,60,44800
61,61,44729
62,62,44656
63,63,44586
64,64,44517
65,65,44450
66,66,44377
67,67,44307
68,68,44234
69,69,44162
70,70,44096
71,71,44024
72,72,43947
73,73,43875
74,74,43805
75,75,43732
76,76,43659
77,77,43588
78,78,43513
79,79,43442
80,80,43369
81,81,43302
82,82,43224
83,83,43156
84,84,43076
85,85,43001
86,86,42926
87,87,42862
88,88,42780
89,89,42713
90,90,42636
91,91,42568
92,92,42491
93,93,42426
94,94,42357
95,95,42281
96,96,42205
97,97,42130
98,98,42061
99,99,41980
100,100,41919
101,101,41843
102,102,41771
103,103,41706
104,104,41631
105,105,41560
106,106,41494
107,107,41419
108,108,41351
109,109,41279
110,110,41214
111,111,41137
112,112,41077
113,113,41006
114,114,40938
115,115,40860
116,116,40801
117,117,40734
118,118,40669
119,119,40601
120,120,40534
121,121,40464
122,122,40398
123,123,40332
124,124,40267
125,125,40203
126,126,40134
127,127,40070
128,128,39999
129,129,39929
130,130,39867
131,131,39795
132,132,39734
133,133,39662
134,134,39597
135,135,39526
136,136,39467
137,137,39403
138,138,39325
139,139,39265
140,140,39198
141,141,39130
142,142,39057
143,143,38998
144,144,38936
145,145,38865
146,146,38805
147,147,38732
148,148,38673
149,149,38610
150,150,38544
151,151,38488
152,152,38431
153,153,38360
154,154,38301
155,155,38249
156,156,38179
157,157,38114
158,158,38058
159,159,37996
160,160,37930
161,161,37881
162,162,37818
163,163,37758
164,164,37704
165,165,37636
166,166,37576
167,167,37517
168,168,37461
169,169,37401
170,170,37347
171,171,37288
172,172,37233
173,173,37179
174,174,37118
175,175,37064
176,176,37005
177,177,36953
178,178,36899
179,179,36841
180,180,36785
181,181,36723
182,182,36669
183,183,36614
184,184,36559
185,185,36497
186,186,36445
187,187,36384
188,188,36328
189,189,36267
190,190,36213
191,191,36157
192,192,36097
193,193,36032
194,194,35979
195,195,35922
196,196,35869
197,197,35808
198,198,35755
199,199,35698
