generation,evaluation,sim_call,cached,fitness,evac,cost,widths
1,9,8,1,1101.5929106744986,1101.5929106744986,0.0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
1,9,8,0,1102.936702450881,1102.936702450881,0.0,"[0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0]"
1,9,8,0,1003.149773681972,947.537773681972,556.1200000000001,"[0,0,2,0,0,0,0,0,2,0,2,0,0,4,0,0]"
1,9,8,0,1004.5655454563866,928.9715454563866,755.94,"[0,0,4,0,0,0,0,0,2,0,4,0,0,4,0,0]"
1,9,8,0,1230.6505279256664,862.6795279256664,3679.71,"[4,4,4,0,2,0,2,0,4,0,2,0,4,4,4,0]"
1,9,8,0,1135.5178758000488,1095.3308758000487,401.87000000000006,"[0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0]"
1,9,8,0,1051.383613088125,992.5106130881251,588.73,"[0,0,0,0,0,0,0,0,0,0,2,0,2,4,0,0]"
1,9,8,0,1055.2114177145982,911.9844177145981,1432.2700000000002,"[0,4,4,0,0,0,0,0,2,0,2,0,0,4,0,0]"
2,17,14,1,1003.149773681972,947.537773681972,556.1200000000001,"[0,0,2,0,0,0,0,0,2,0,2,0,0,4,0,0]"
2,17,14,1,1004.5655454563866,928.9715454563866,755.94,"[0,0,4,0,0,0,0,0,2,0,4,0,0,4,0,0]"
2,17,14,0,1004.9652875630354,930.2132875630354,747.5200000000001,"[0,0,4,0,0,0,0,0,0,0,4,0,0,4,0,0]"
2,17,14,0,1099.3891481226458,984.4371481226458,1149.5200000000002,"[0,0,0,0,2,0,0,0,2,0,2,0,2,4,0,2]"
2,17,14,0,1056.2397473017031,913.012747301703,1432.2700000000002,"[0,4,4,0,0,0,0,0,2,0,4,0,0,4,0,0]"
2,17,14,0,1004.547257589566,928.953257589566,755.94,"[0,0,4,0,0,0,0,0,2,0,2,0,0,4,0,0]"
2,17,14,0,1086.618307424359,952.690307424359,1339.2800000000002,"[0,0,2,0,4,0,0,0,2,0,2,0,0,4,0,0]"
2,17,14,0,1019.9366932579946,940.1976932579946,797.3900000000001,"[0,0,2,0,0,0,0,0,2,0,2,0,2,4,0,0]"
3,25,18,1,1003.149773681972,947.537773681972,556.1200000000001,"[0,0,2,0,0,0,0,0,2,0,2,0,0,4,0,0]"
3,25,18,1,1004.547257589566,928.953257589566,755.94,"[0,0,4,0,0,0,0,0,2,0,2,0,0,4,0,0]"
3,25,18,1,1004.547257589566,928.953257589566,755.94,"[0,0,4,0,0,0,0,0,2,0,2,0,0,4,0,0]"
3,25,18,0,1004.5260218337959,948.9140218337959,556.1200000000001,"[0,0,2,0,0,0,0,0,2,0,4,0,0,4,0,0]"
3,25,18,1,1003.149773681972,947.537773681972,556.1200000000001,"[0,0,2,0,0,0,0,0,2,0,2,0,0,4,0,0]"
3,25,18,0,1019.2710931588966,919.5500931588966,997.21,"[0,0,4,0,0,0,0,0,2,0,2,0,2,4,0,0]"
3,25,18,0,1040.8836373762126,928.4136373762126,1124.7,"[0,0,4,4,0,0,0,0,2,0,2,0,0,4,0,0]"
3,25,18,0,1042.130340921058,927.3473409210579,1147.8300000000002,"[0,0,4,0,2,0,0,0,2,0,4,0,0,4,0,0]"
4,33,22,1,1003.149773681972,947.537773681972,556.1200000000001,"[0,0,2,0,0,0,0,0,2,0,2,0,0,4,0,0]"
4,33,22,1,1003.149773681972,947.537773681972,556.1200000000001,"[0,0,2,0,0,0,0,0,2,0,2,0,0,4,0,0]"
4,33,22,0,1091.4140266275185,919.7810266275186,1716.33,"[0,4,2,0,0,0,0,0,2,0,2,0,4,4,0,0]"
4,33,22,0,1039.8684847398586,929.8454847398586,1100.2300000000002,"[0,0,2,0,0,0,0,0,2,0,2,0,0,4,4,0]"
4,33,22,1,1003.149773681972,947.537773681972,556.1200000000001,"[0,0,2,0,0,0,0,0,2,0,2,0,0,4,0,0]"
