generation,evaluation,sim_call,cached,fitness,evac,cost,widths
3,25,18,1,881.859746744172,826.247746744172,556.1200000000001,"[0,0,2,0,0,0,0,0,2,0,2,0,0,4,0,0]"
3,25,18,1,881.859746744172,826.247746744172,556.1200000000001,"[0,0,2,0,0,0,0,0,2,0,2,0,0,4,0,0]"
3,25,18,0,933.4370091334372,814.2310091334372,1192.0600000000002,"[0,0,2,0,0,0,0,0,0,0,2,0,4,4,0,2]"
3,25,18,0,955.2851616038881,846.8041616038881,1084.8100000000002,"[0,4,4,0,0,0,0,0,2,0,4,0,0,0,0,0]"
3,25,18,0,1013.6572661509175,912.6612661509175,1009.96,"[0,0,4,0,0,0,0,4,2,0,2,0,0,0,0,0]"
3,25,18,0,910.3685680317576,842.1715680317576,681.9700000000001,"[2,0,2,0,0,0,0,0,2,0,4,0,0,2,0,0]"
3,25,18,0,972.1119712040825,817.9709712040824,1541.41,"[4,0,2,0,2,0,0,0,4,0,2,0,0,4,0,0]"
3,25,18,0,939.0398282196165,826.8658282196164,1121.7400000000002,"[0,0,2,0,0,0,0,0,2,0,2,4,0,4,0,0]"
4,33,23,1,881.859746744172,826.247746744172,556.1200000000001,"[0,0,2,0,0,0,0,0,2,0,2,0,0,4,0,0]"
4,33,23,1,881.859746744172,826.247746744172,556.1200000000001,"[0,0,2,0,0,0,0,0,2,0,2,0,0,4,0,0]"
4,33,23,1,881.859746744172,826.247746744172,556.1200000000001,"[0,0,2,0,0,0,0,0,2,0,2,0,0,4,0,0]"
4,33,23,0,957.5151180997125,811.7741180997125,1457.41,"[0,2,2,0,0,0,0,0,2,0,2,4,0,4,0,0]"
4,33,23,0,927.267512182772,863.6445121827719,636.23,"[0,0,0,0,0,0,0,0,2,0,2,2,0,4,0,0]"
4,33,23,0,908.8788632423236,873.2908632423237,355.88000000000005,"[0,0,0,0,0,0,0,0,2,0,2,0,0,4,0,0]"
4,33,23,0,953.1773657370841,837.0333657370841,1161.4400000000003,"[0,0,2,0,0,4,0,0,0,0,2,0,0,4,0,0]"
4,33,23,0,941.3229644571359,828.3149644571358,1130.0800000000002,"[0,0,2,0,0,0,0,0,4,0,2,4,0,4,0,0]"
5,41,26,1,881.859746744172,826.247746744172,556.1200000000001,"[0,0,2,0,0,0,0,0,2,0,2,0,0,4,0,0]"
5,41,26,1,881.859746744172,826.247746744172,556.1200000000001,"[0,0,2,0,0,0,0,0,2,0,2,0,0,4,0,0]"
5,41,26,0,885.6829800903326,830.0709800903327,556.1200000000001,"[0,0,2,0,0,0,0,0,2,0,4,0,0,4,0,0]"
5,41,26,1,881.859746744172,826.247746744172,556.1200000000001,"[0,0,2,0,0,0,0,0,2,0,2,0,0,4,0,0]"
5,41,26,1,908.8788632423236,873.2908632423237,355.88000000000005,"[0,0,0,0,0,0,0,0,2,0,2,0,0,4,0,0]"
5,41,26,1,881.859746744172,826.247746744172,556.1200000000001,"[0,0,2,0,0,0,0,0,2,0,2,0,0,4,0,0]"
5,41,26,0,935.6447314040381,815.5967314040381,1200.4800000000002,"[0,0,2,0,0,0,0,0,2,0,2,0,4,4,0,2]"
5,41,26,0,921.619787476204,799.6227874762039,1219.97,"[0,0,4,2,0,0,0,0,2,0,2,2,0,4,0,0]"
6,49,32,1,881.859746744172,826.247746744172,556.1200000000001,"[0,0,2,0,0,0,0,0,2,0,2,0,0,4,0,0]"
6,49,32,1,881.859746744172,826.247746744172,556.1200000000001,"[0,0,2,0,0,0,0,0,2,0,2,0,0,4,0,0]"
6,49,32,0,901.4812889199425,821.7422889199424,797.3900000000001,"[0,0,2,0,0,0,0,0,2,0,0,0,2,4,0,0]"
6,49,32,0,977.3116020089919,843.3836020089919,1339.2800000000002,"[0,0,2,0,4,0,0,0,2,0,2,0,0,4,0,0]"
6,49,32,0,912.9131174612177,794.9001174612176,1180.13,"[0,0,4,0,0,0,0,0,2,4,2,0,0,4,0,0]"
6,49,32,0,915.184437036737,824.890437036737,902.94,"[0,0,2,2,0,0,0,0,2,0,2,0,0,4,0,2]"
6,49,32,0,903.7718689673329,820.6098689673329,831.6200000000001,"[0,0,2,0,0,0,0,0,2,0,2,0,0,4,2,0]"
6,49,32,0,934.1918094861982,839.3908094861981,948.0100000000001,"[0,0,2,0,2,0,0,0,2,0,2,0,0,4,0,0]"
7,57,36,1,881.859746744172,826.247746744172,556.1200000000001,"[0,0,2,0,0,0,0,0,2,0,2,0,0,4,0,0]"
7,57,36,1,881.859746744172,826.247746744172,556.1200000000001,"[0,0,2,0,0,0,0,0,2,0,2,0,0,4,0,0]"
7,57,36,1,885.6829800903326,830.0709800903327,556.1200000000001,"[0,0,2,0,0,0,0,0,2,0,4,0,0,4,0,0]"
7,57,36,0,934.8718802989489,884.1698802989489,507.0200000000001,"[2,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0]"
7,57,36,0,884.3477766390537,828.7357766390537,556.1200000000001,"[0,0,2,0,0,0,0,0,2,0,0,0,0,4,0,0]"
7,57,36,0,965.3039597391551,841.9959597391551,1233.0800000000002,"[0,0,2,4,0,0,0,2,2,0,2,0,0,4,0,0]"
7,57,36,0,900.0478279968406,820.3088279968406,797.3900000000001,"[0,0,2,0,0,0,0,0,2,0,2,0,2,4,0,0]"
7,57,36,1,881.859746744172,826.247746744172,556.1200000000001,"[0,0,2,0,0,0,0,0,2,0,2,0,0,4,0,0]"
8,65,39,1,881.859746744172,826.247746744172,556.1200000000001,"[0,0,2,0,0,0,0,0,2,0,2,0,0,4,0,0]"
8,65,39,1,881.859746744172,826.247746744172,556.1200000000001,"[0,0,2,0,0,0,0,0,2,0,2,0,0,4,0,0]"
8,65,39,0,972.1495041111427,831.0365041111427,1411.13,"[0,0,2,0,0,4,0,0,2,0,4,0,2,4,0,0]"
8,65,39,1,881.859746744172,826.247746744172,556.1200000000001,"[0,0,2,0,0,0,0,0,2,0,2,0,0,4,0,0]"
8,65,39,1,901.4812889199425,821.7422889199424,797.3900000000001,"[0,0,2,0,0,0,0,0,2,0,0,0,2,4,0,0]"
8,65,39,1,881.859746744172,826.247746744172,556.1200000000001,"[0,0,2,0,0,0,0,0,2,0,2,0,0,4,0,0]"
8,65,39,0,938.0653343324086,829.0293343324086,1090.3600000000001,"[0,0,2,4,0,0,0,0,2,0,2,0,0,4,0,2]"
8,65,39,0,957.8946784123127,815.0506784123127,1428.4400000000003,"[2,0,2,0,0,0,0,0,4,0,0,4,0,4,0,0]"
