generation,evaluation,sim_call,cached,fitness,evac,cost,widths
6,49,32,1,983.3092636866303,927.6972636866303,556.1200000000001,"[0,0,2,0,0,0,0,0,2,0,4,0,0,4,0,0]"
6,49,32,1,983.3092636866303,927.6972636866303,556.1200000000001,"[0,0,2,0,0,0,0,0,2,0,4,0,0,4,0,0]"
6,49,32,1,984.5845457233711,928.9725457233711,556.1200000000001,"[0,0,2,0,0,0,0,0,2,0,2,0,0,4,0,0]"
6,49,32,0,1011.0968259918587,916.2958259918587,948.0100000000001,"[0,0,2,0,2,0,0,0,2,0,4,0,0,4,0,0]"
6,49,32,0,1065.007389494148,907.6633894941477,1573.4400000000003,"[0,0,2,0,4,0,2,0,2,0,4,0,0,4,0,0]"
6,49,32,0,1048.3617586933187,934.3947586933186,1139.67,"[0,0,2,0,0,0,0,2,2,0,4,2,0,4,0,0]"
6,49,32,0,1031.7240731717195,919.1310731717195,1125.93,"[0,0,2,2,2,0,0,0,0,0,2,0,0,4,0,0]"
6,49,32,0,1012.090520636721,917.0145206367209,950.7600000000001,"[0,0,2,0,0,0,2,0,2,0,4,0,0,4,0,2]"
7,57,35,1,983.3092636866303,927.6972636866303,556.1200000000001,"[0,0,2,0,0,0,0,0,2,0,4,0,0,4,0,0]"
7,57,35,1,983.3092636866303,927.6972636866303,556.1200000000001,"[0,0,2,0,0,0,0,0,2,0,4,0,0,4,0,0]"
7,57,35,0,1142.1009955857935,916.9629955857935,2251.3800000000006,"[2,0,2,0,4,4,0,0,2,0,4,0,0,4,0,0]"
7,57,35,0,990.810047433872,932.467047433872,583.4300000000001,"[0,0,4,0,0,0,0,0,2,0,2,0,0,2,0,0]"
7,57,35,1,983.3092636866303,927.6972636866303,556.1200000000001,"[0,0,2,0,0,0,0,0,2,0,4,0,0,4,0,0]"
7,57,35,1,983.3092636866303,927.6972636866303,556.1200000000001,"[0,0,2,0,0,0,0,0,2,0,4,0,0,4,0,0]"
7,57,35,1,983.3092636866303,927.6972636866303,556.1200000000001,"[0,0,2,0,0,0,0,0,2,0,4,0,0,4,0,0]"
7,57,35,0,1023.962925329607,938.0309253296069,859.3200000000002,"[0,0,2,0,0,0,0,2,2,0,4,0,0,4,0,0]"
8,65,39,1,983.3092636866303,927.6972636866303,556.1200000000001,"[0,0,2,0,0,0,0,0,2,0,4,0,0,4,0,0]"
8,65,39,1,983.3092636866303,927.6972636866303,556.1200000000001,"[0,0,2,0,0,0,0,0,2,0,4,0,0,4,0,0]"
8,65,39,0,1021.9949370164851,917.9949370164851,1040.0,"[0,0,2,0,0,0,0,0,2,0,4,0,4,4,0,0]"
8,65,39,0,1048.8790510753777,914.9510510753777,1339.2800000000002,"[0,0,2,0,4,0,0,0,2,0,4,0,0,4,0,0]"
8,65,39,0,1037.842477570529,923.6474775705288,1141.95,"[0,0,2,0,0,2,0,0,2,0,2,0,0,4,2,0]"
8,65,39,1,983.3092636866303,927.6972636866303,556.1200000000001,"[0,0,2,0,0,0,0,0,2,0,4,0,0,4,0,0]"
8,65,39,1,983.3092636866303,927.6972636866303,556.1200000000001,"[0,0,2,0,0,0,0,0,2,0,4,0,0,4,0,0]"
8,65,39,0,1017.9435905583572,907.9205905583572,1100.2300000000002,"[0,0,2,0,0,0,0,0,2,0,4,0,0,4,4,0]"
