generation,evaluation,sim_call,cached,fitness,evac,cost,widths
3,25,18,1,2085.3523742936422,2029.7403742936424,556.1200000000001,"[0,0,2,0,0,0,0,0,2,0,2,0,0,4,0,0]"
3,25,18,0,2101.857289009498,1982.6512890094978,1192.0600000000002,"[0,0,2,0,0,0,0,0,0,0,2,0,4,4,0,2]"
3,25,18,0,2237.7743272579996,2129.2933272579994,1084.8100000000002,"[0,4,4,0,0,0,0,0,2,0,4,0,0,0,0,0]"
3,25,18,0,2249.238759933574,2148.242759933574,1009.96,"[0,0,4,0,0,0,0,4,2,0,2,0,0,0,0,0]"
3,25,18,0,2150.1119248592377,2081.9149248592375,681.9700000000001,"[2,0,2,0,0,0,0,0,2,0,4,0,0,2,0,0]"
3,25,18,0,2167.140574743834,2012.9995747438338,1541.41,"[4,0,2,0,2,0,0,0,4,0,2,0,0,4,0,0]"
3,25,18,0,2159.1784048848654,2047.0044048848654,1121.7400000000002,"[0,0,2,0,0,0,0,0,2,0,2,4,0,4,0,0]"
4,33,23,1,2085.3523742936422,2029.7403742936424,556.1200000000001,"[0,0,2,0,0,0,0,0,2,0,2,0,0,4,0,0]"
4,33,23,1,2085.3523742936422,2029.7403742936424,556.1200000000001,"[0,0,2,0,0,0,0,0,2,0,2,0,0,4,0,0]"
4,33,23,1,2085.3523742936422,2029.7403742936424,556.1200000000001,"[0,0,2,0,0,0,0,0,2,0,2,0,0,4,0,0]"
4,33,23,0,2202.2534438054354,2056.5124438054354,1457.41,"[0,2,2,0,0,0,0,0,2,0,2,4,0,4,0,0]"
4,33,23,0,2154.9566438944366,2091.3336438944366,636.23,"[0,0,0,0,0,0,0,0,2,0,2,2,0,4,0,0]"
4,33,23,0,2111.865130762376,2076.2771307623757,355.88000000000005,"[0,0,0,0,0,0,0,0,2,0,2,0,0,4,0,0]"
4,33,23,0,2164.390217874719,2048.2462178747187,1161.4400000000003,"[0,0,2,0,0,4,0,0,0,0,2,0,0,4,0,0]"
4,33,23,0,2158.512556777447,2045.504556777447,1130.0800000000002,"[0,0,2,0,0,0,0,0,4,0,2,4,0,4,0,0]"
5,41,26,1,2085.3523742936422,2029.7403742936424,556.1200000000001,"[0,0,2,0,0,0,0,0,2,0,2,0,0,4,0,0]"
5,41,26,1,2085.3523742936422,2029.7403742936424,556.1200000000001,"[0,0,2,0,0,0,0,0,2,0,2,0,0,4,0,0]"
5,41,26,0,2082.5087856925848,2026.896785692585,556.1200000000001,"[0,0,2,0,0,0,0,0,2,0,4,0,0,4,0,0]"
5,41,26,1,2085.3523742936422,2029.7403742936424,556.1200000000001,"[0,0,2,0,0,0,0,0,2,0,2,0,0,4,0,0]"
5,41,26,1,2111.865130762376,2076.2771307623757,355.88000000000005,"[0,0,0,0,0,0,0,0,2,0,2,0,0,4,0,0]"
5,41,26,1,2085.3523742936422,2029.7403742936424,556.1200000000001,"[0,0,2,0,0,0,0,0,2,0,2,0,0,4,0,0]"
5,41,26,0,2102.503254257883,1982.4552542578829,1200.4800000000002,"[0,0,2,0,0,0,0,0,2,0,2,0,4,4,0,2]"
5,41,26,0,2161.2929313864474,2039.2959313864474,1219.97,"[0,0,4,2,0,0,0,0,2,0,2,2,0,4,0,0]"
6,49,32,1,2082.5087856925848,2026.896785692585,556.1200000000001,"[0,0,2,0,0,0,0,0,2,0,4,0,0,4,0,0]"
6,49,32,1,2085.3523742936422,2029.7403742936424,556.1200000000001,"[0,0,2,0,0,0,0,0,2,0,2,0,0,4,0,0]"
6,49,32,0,2068.5472710573745,1988.8082710573747,797.3900000000001,"[0,0,2,0,0,0,0,0,2,0,0,0,2,4,0,0]"
6,49,32,0,2154.8189939649237,2020.8909939649238,1339.2800000000002,"[0,0,2,0,4,0,0,0,2,0,2,0,0,4,0,0]"
6,49,32,0,2136.872623719065,2018.859623719065,1180.13,"[0,0,4,0,0,0,0,0,2,4,2,0,0,4,0,0]"
6,49,32,0,2122.5041239418365,2032.2101239418364,902.94,"[0,0,2,2,0,0,0,0,2,0,2,0,0,4,0,2]"
6,49,32,0,2089.3610501650564,2006.1990501650566,831.6200000000001,"[0,0,2,0,0,0,0,0,2,0,2,0,0,4,2,0]"
6,49,32,0,2097.6968016890455,2002.8958016890454,948.0100000000001,"[0,0,2,0,2,0,0,0,2,0,4,0,0,4,0,0]"
7,57,35,1,2068.5472710573745,1988.8082710573747,797.3900000000001,"[0,0,2,0,0,0,0,0,2,0,0,0,2,4,0,0]"
7,57,35,1,2082.5087856925848,2026.896785692585,556.1200000000001,"[0,0,2,0,0,0,0,0,2,0,4,0,0,4,0,0]"
7,57,35,1,2085.3523742936422,2029.7403742936424,556.1200000000001,"[0,0,2,0,0,0,0,0,2,0,2,0,0,4,0,0]"
7,57,35,0,2172.7897503898894,2122.087750389889,507.0200000000001,"[2,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0]"
7,57,35,0,2069.21282384511,1989.47382384511,797.3900000000001,"[0,0,2,0,0,0,0,0,2,0,2,0,2,4,0,0]"
7,57,35,0,2166.918161539864,2019.4831615398637,1474.3500000000001,"[0,0,2,4,0,0,0,2,2,0,0,0,2,4,0,0]"
7,57,35,1,2068.5472710573745,1988.8082710573747,797.3900000000001,"[0,0,2,0,0,0,0,0,2,0,0,0,2,4,0,0]"
7,57,35,1,2069.21282384511,1989.47382384511,797.3900000000001,"[0,0,2,0,0,0,0,0,2,0,2,0,2,4,0,0]"
8,65,39,1,2068.5472710573745,1988.8082710573747,797.3900000000001,"[0,0,2,0,0,0,0,0,2,0,0,0,2,4,0,0]"
8,65,39,1,2068.5472710573745,1988.8082710573747,797.3900000000001,"[0,0,2,0,0,0,0,0,2,0,0,0,2,4,0,0]"
8,65,39,0,2165.101519371367,2048.115519371367,1169.8600000000001,"[0,0,2,0,0,4,0,0,2,0,4,0,0,4,0,0]"
8,65,39,1,2069.21282384511,1989.47382384511,797.3900000000001,"[0,0,2,0,0,0,0,0,2,0,2,0,2,4,0,0]"
8,65,39,0,2082.9292888015716,2027.3172888015717,556.1200000000001,"[0,0,2,0,0,0,0,0,2,0,0,0,0,4,0,0]"
8,65,39,1,2068.5472710573745,1988.8082710573747,797.3900000000001,"[0,0,2,0,0,0,0,0,2,0,0,0,2,4,0,0]"
8,65,39,0,2128.7231356824623,1995.5601356824625,1331.63,"[0,0,2,4,0,0,0,0,2,0,2,0,2,4,0,2]"
8,65,39,0,2181.250731891542,2014.2797318915416,1669.7100000000003,"[2,0,2,0,0,0,0,0,4,0,0,4,2,4,0,0]"
9,73,44,1,2068.5472710573745,1988.8082710573747,797.3900000000001,"[0,0,2,0,0,0,0,0,2,0,0,0,2,4,0,0]"
9,73,44,1,2068.5472710573745,1988.8082710573747,797.3900000000001,"[0,0,2,0,0,0,0,0,2,0,0,0,2,4,0,0]"
9,73,44,0,2097.224377595042,2037.5093775950418,597.15,"[0,0,0,0,0,0,0,0,2,0,2,0,2,4,0,0]"
9,73,44,0,2188.454727026042,2019.8897270260418,1685.65,"[4,0,2,0,0,0,0,2,2,0,0,0,2,4,0,0]"
9,73,44,0,2117.6715231479607,2000.5565231479607,1171.15,"[0,0,2,4,0,0,0,0,2,0,0,0,2,4,0,0]"
9,73,44,1,2068.5472710573745,1988.8082710573747,797.3900000000001,"[0,0,2,0,0,0,0,0,2,0,0,0,2,4,0,0]"
9,73,44,0,2107.2639550002023,1994.9489550002024,1123.15,"[0,0,2,0,0,0,0,0,2,0,0,0,2,4,0,4]"
9,73,44,0,2184.0010367520504,2005.2810367520503,1787.2,"[0,0,2,0,0,0,0,0,2,4,0,4,2,4,0,0]"
10,81,48,1,2068.5472710573745,1988.8082710573747,797.3900000000001,"[0,0,2,0,0,0,0,0,2,0,0,0,2,4,0,0]"
10,81,48,1,2068.5472710573745,1988.8082710573747,797.3900000000001,"[0,0,2,0,0,0,0,0,2,0,0,0,2,4,0,0]"
10,81,48,0,2133.337927411188,2066.915927411188,664.2200000000001,"[0,0,2,0,0,0,0,0,2,2,0,0,2,0,0,0]"
10,81,48,0,2221.1753275422184,1997.9843275422184,2231.9100000000003,"[4,0,2,0,0,0,0,0,4,0,0,4,2,4,2,0]"
10,81,48,0,2123.5411984609154,1986.9651984609152,1365.7600000000002,"[0,0,2,0,0,0,0,0,2,0,0,0,4,4,0,4]"
10,81,48,0,2086.829751412544,1958.7247514125438,1281.0500000000002,"[0,0,4,0,0,0,0,0,4,0,2,0,2,4,2,0]"
10,81,48,1,2068.5472710573745,1988.8082710573747,797.3900000000001,"[0,0,2,0,0,0,0,0,2,0,0,0,2,4,0,0]"
10,81,48,1,2068.5472710573745,1988.8082710573747,797.3900000000001,"[0,0,2,0,0,0,0,0,2,0,0,0,2,4,0,0]"
