generation,evaluation,sim_call,cached,fitness,evac,cost,widths
5,41,26,0,2116.9894428985153,2000.0034428985155,1169.8600000000001,"[0,0,2,0,0,4,0,0,2,0,2,0,0,4,0,0]"
5,41,26,0,2174.3146695694436,2027.5216695694437,1467.9300000000003,"[0,0,2,0,0,2,0,4,2,0,2,0,0,4,0,0]"
5,41,26,0,2051.3380937683537,1972.3100937683537,790.2800000000001,"[0,0,2,0,0,0,2,0,2,0,2,0,0,4,0,0]"
5,41,26,0,2055.520444928211,1897.1094449282111,1584.1100000000001,"[0,0,2,0,0,0,0,0,2,0,2,0,4,4,4,0]"
5,41,26,0,2137.7116504657756,1995.7016504657754,1420.1000000000001,"[2,0,2,0,0,0,0,0,2,0,2,4,0,4,0,0]"
5,41,26,0,2103.77222003969,1941.2872200396903,1624.8500000000001,"[0,0,2,0,0,2,0,0,2,2,2,0,0,4,4,0]"
6,49,32,1,2016.678149514917,1961.066149514917,556.1200000000001,"[0,0,2,0,0,0,0,0,2,0,2,0,0,4,0,0]"
6,49,32,1,2016.678149514917,1961.066149514917,556.1200000000001,"[0,0,2,0,0,0,0,0,2,0,2,0,0,4,0,0]"
6,49,32,0,2027.942717193608,1972.3307171936078,556.1200000000001,"[0,0,2,0,0,0,0,0,2,0,4,0,0,4,0,0]"
6,49,32,0,2076.9692969803755,1982.1682969803753,948.0100000000001,"[0,0,2,0,2,0,0,0,2,0,2,0,0,4,0,0]"
6,49,32,0,2160.568768134138,2003.2247681341378,1573.4400000000003,"[0,0,2,0,4,0,2,0,2,0,2,0,0,4,0,0]"
6,49,32,0,2117.061659456832,2003.094659456832,1139.67,"[0,0,2,0,0,0,0,2,2,0,2,2,0,4,0,0]"
6,49,32,0,2102.9163475909836,1989.4813475909837,1134.3500000000001,"[0,0,2,2,2,0,0,0,2,0,2,0,0,4,0,0]"
6,49,32,0,2074.120412491393,1979.0444124913927,950.7600000000001,"[0,0,2,0,0,0,2,0,2,0,2,0,0,4,0,2]"
7,57,35,1,2016.678149514917,1961.066149514917,556.1200000000001,"[0,0,2,0,0,0,0,0,2,0,2,0,0,4,0,0]"
7,57,35,1,2016.678149514917,1961.066149514917,556.1200000000001,"[0,0,2,0,0,0,0,0,2,0,2,0,0,4,0,0]"
7,57,35,0,2247.434085935285,2022.2960859352852,2251.3800000000006,"[2,0,2,0,4,4,0,0,2,0,2,0,0,4,0,0]"
7,57,35,0,2089.378818446956,2031.0358184469558,583.4300000000001,"[0,0,4,0,0,0,0,0,2,0,4,0,0,2,0,0]"
7,57,35,1,2016.678149514917,1961.066149514917,556.1200000000001,"[0,0,2,0,0,0,0,0,2,0,2,0,0,4,0,0]"
7,57,35,1,2016.678149514917,1961.066149514917,556.1200000000001,"[0,0,2,0,0,0,0,0,2,0,2,0,0,4,0,0]"
7,57,35,1,2016.678149514917,1961.066149514917,556.1200000000001,"[0,0,2,0,0,0,0,0,2,0,2,0,0,4,0,0]"
7,57,35,0,2089.0636604897018,2003.1316604897017,859.3200000000002,"[0,0,2,0,0,0,0,2,2,0,2,0,0,4,0,0]"
8,65,37,1,2016.678149514917,1961.066149514917,556.1200000000001,"[0,0,2,0,0,0,0,0,2,0,2,0,0,4,0,0]"
8,65,37,1,2016.678149514917,1961.066149514917,556.1200000000001,"[0,0,2,0,0,0,0,0,2,0,2,0,0,4,0,0]"
8,65,37,0,2044.8565859289563,1940.8565859289563,1040.0,"[0,0,2,0,0,0,0,0,2,0,2,0,4,4,0,0]"
8,65,37,1,2141.7806165498805,2007.8526165498806,1339.2800000000002,"[0,0,2,0,4,0,0,0,2,0,2,0,0,4,0,0]"
8,65,37,0,2066.2060274014216,1952.0110274014216,1141.95,"[0,0,2,0,0,2,0,0,2,0,4,0,0,4,2,0]"
8,65,37,1,2016.678149514917,1961.066149514917,556.1200000000001,"[0,0,2,0,0,0,0,0,2,0,2,0,0,4,0,0]"
8,65,37,1,2016.678149514917,1961.066149514917,556.1200000000001,"[0,0,2,0,0,0,0,0,2,0,2,0,0,4,0,0]"
8,65,37,1,2036.2535223079572,1926.230522307957,1100.2300000000002,"[0,0,2,0,0,0,0,0,2,0,2,0,0,4,4,0]"
