generation,evaluation,sim_call,cached,fitness,evac,cost,widths
5,41,28,0,1275.4177235960062,1199.8237235960062,755.94,"[0,0,4,0,0,0,0,0,2,0,2,0,0,4,0,0]"
5,41,28,1,1283.1550802260347,1227.5430802260346,556.1200000000001,"[0,0,2,0,0,0,0,0,2,0,2,0,0,4,0,0]"
5,41,28,0,1279.5653145646406,1223.9533145646406,556.1200000000001,"[0,0,2,0,0,0,0,0,2,0,4,0,0,4,0,0]"
5,41,28,0,1349.3773416634601,1213.2513416634602,1361.2600000000002,"[0,0,4,0,0,4,0,0,0,0,2,0,0,4,0,0]"
5,41,28,0,1319.3627899394505,1179.3327899394505,1400.3000000000002,"[0,0,4,0,0,0,0,0,2,0,4,0,4,4,0,2]"
5,41,28,0,1337.7173468821516,1235.4363468821516,1022.8100000000001,"[0,0,2,2,0,0,0,0,2,0,4,2,0,4,0,0]"
6,49,34,1,1274.082658687243,1198.488658687243,755.94,"[0,0,4,0,0,0,0,0,2,0,4,0,0,4,0,0]"
6,49,34,1,1275.4177235960062,1199.8237235960062,755.94,"[0,0,4,0,0,0,0,0,2,0,2,0,0,4,0,0]"
6,49,34,0,1286.5127594880312,1186.7917594880312,997.21,"[0,0,4,0,0,0,0,0,2,0,0,0,2,4,0,0]"
6,49,34,0,1363.716276155373,1229.7882761553728,1339.2800000000002,"[0,0,2,0,4,0,0,0,2,0,2,0,0,4,0,0]"
6,49,34,0,1321.1238388351085,1203.1108388351086,1180.13,"[0,0,4,0,0,0,0,0,2,4,2,0,0,4,0,0]"
6,49,34,0,1314.2449396897405,1223.9509396897404,902.94,"[0,0,2,2,0,0,0,0,2,0,2,0,0,4,0,2]"
6,49,34,0,1287.8644017983715,1184.7204017983715,1031.4400000000003,"[0,0,4,0,0,0,0,0,2,0,4,0,0,4,2,0]"
6,49,34,0,1304.8286984892056,1190.0456984892057,1147.8300000000002,"[0,0,4,0,2,0,0,0,2,0,2,0,0,4,0,0]"
7,57,38,1,1274.082658687243,1198.488658687243,755.94,"[0,0,4,0,0,0,0,0,2,0,4,0,0,4,0,0]"
7,57,38,1,1275.4177235960062,1199.8237235960062,755.94,"[0,0,4,0,0,0,0,0,2,0,2,0,0,4,0,0]"
7,57,38,1,1275.4177235960062,1199.8237235960062,755.94,"[0,0,4,0,0,0,0,0,2,0,2,0,0,4,0,0]"
7,57,38,0,1354.5302340765943,1283.8462340765943,706.8400000000001,"[2,0,4,0,0,0,0,0,2,0,2,0,0,0,0,0]"
7,57,38,0,1272.8576247645665,1197.2636247645664,755.94,"[0,0,4,0,0,0,0,0,2,0,0,0,0,4,0,0]"
7,57,38,0,1355.819596403475,1213.0295964034751,1427.9,"[0,0,4,4,0,0,0,2,2,0,4,0,0,4,0,0]"
7,57,38,0,1286.337337235206,1186.616337235206,997.21,"[0,0,4,0,0,0,0,0,2,0,2,0,2,4,0,0]"
7,57,38,1,1275.4177235960062,1199.8237235960062,755.94,"[0,0,4,0,0,0,0,0,2,0,2,0,0,4,0,0]"
8,65,41,1,1272.8576247645665,1197.2636247645664,755.94,"[0,0,4,0,0,0,0,0,2,0,0,0,0,4,0,0]"
8,65,41,1,1274.082658687243,1198.488658687243,755.94,"[0,0,4,0,0,0,0,0,2,0,4,0,0,4,0,0]"
8,65,41,0,1361.2051796164671,1200.1101796164671,1610.95,"[0,0,4,0,0,4,0,0,2,0,4,0,2,4,0,0]"
8,65,41,1,1272.8576247645665,1197.2636247645664,755.94,"[0,0,4,0,0,0,0,0,2,0,0,0,0,4,0,0]"
8,65,41,1,1286.5127594880312,1186.7917594880312,997.21,"[0,0,4,0,0,0,0,0,2,0,0,0,2,4,0,0]"
8,65,41,1,1272.8576247645665,1197.2636247645664,755.94,"[0,0,4,0,0,0,0,0,2,0,0,0,0,4,0,0]"
8,65,41,0,1330.1054020372208,1201.5874020372207,1285.1800000000003,"[0,0,4,4,0,0,0,0,2,0,0,0,0,4,0,2]"
8,65,41,0,1358.860565851288,1196.0345658512879,1628.2600000000002,"[2,0,4,0,0,0,0,0,4,0,0,4,0,4,0,0]"
9,73,46,1,1272.8576247645665,1197.2636247645664,755.94,"[0,0,4,0,0,0,0,0,2,0,0,0,0,4,0,0]"
9,73,46,1,1272.8576247645665,1197.2636247645664,755.94,"[0,0,4,0,0,0,0,0,2,0,0,0,0,4,0,0]"
9,73,46,0,1326.2378723973102,1290.6498723973102,355.88000000000005,"[0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0]"
9,73,46,0,1352.1590397505215,1187.7390397505214,1644.2,"[4,0,4,0,0,0,0,2,2,0,4,0,0,4,0,0]"
9,73,46,0,1315.3907456611112,1202.9207456611111,1124.7,"[0,0,4,4,0,0,0,0,2,0,0,0,0,4,0,0]"
9,73,46,1,1272.8576247645665,1197.2636247645664,755.94,"[0,0,4,0,0,0,0,0,2,0,0,0,0,4,0,0]"
9,73,46,0,1304.1062076996295,1195.9362076996294,1081.7,"[0,0,4,0,0,0,0,0,2,0,0,0,0,4,0,4]"
9,73,46,0,1384.205846798688,1209.630846798688,1745.75,"[0,0,4,0,0,0,0,0,2,4,0,4,0,4,0,0]"
10,81,50,1,1272.8576247645665,1197.2636247645664,755.94,"[0,0,4,0,0,0,0,0,2,0,0,0,0,4,0,0]"
10,81,50,1,1272.8576247645665,1197.2636247645664,755.94,"[0,0,4,0,0,0,0,0,2,0,0,0,0,4,0,0]"
10,81,50,0,1348.7965544303797,1286.5195544303797,622.7700000000001,"[0,0,4,0,0,0,0,0,2,2,0,0,0,0,0,0]"
10,81,50,0,1391.7759997975177,1172.7299997975176,2190.4600000000005,"[4,0,4,0,0,0,0,0,4,0,0,4,0,4,2,0]"
10,81,50,0,1331.921900532572,1175.363900532572,1565.5800000000002,"[0,0,4,0,0,0,0,0,2,0,0,0,4,4,0,4]"
10,81,50,0,1295.3035217206393,1211.3075217206392,839.96,"[0,0,2,0,0,0,0,0,4,0,2,0,0,4,2,0]"
10,81,50,1,1272.8576247645665,1197.2636247645664,755.94,"[0,0,4,0,0,0,0,0,2,0,0,0,0,4,0,0]"
10,81,50,1,1272.8576247645665,1197.2636247645664,755.94,"[0,0,4,0,0,0,0,0,2,0,0,0,0,4,0,0]"
11,89,55,1,1272.8576247645665,1197.2636247645664,755.94,"[0,0,4,0,0,0,0,0,2,0,0,0,0,4,0,0]"
11,89,55,1,1272.8576247645665,1197.2636247645664,755.94,"[0,0,4,0,0,0,0,0,2,0,0,0,0,4,0,0]"
11,89,55,0,1312.0872353274738,1205.4602353274738,1066.2700000000002,"[0,0,4,0,0,2,0,0,2,0,4,0,0,4,0,0]"
11,89,55,1,1272.8576247645665,1197.2636247645664,755.94,"[0,0,4,0,0,0,0,0,2,0,0,0,0,4,0,0]"
11,89,55,0,1411.4337884666006,1206.8807884666005,2045.5300000000004,"[0,0,4,0,0,4,4,0,2,2,0,0,0,4,0,0]"
11,89,55,0,1303.6672298189478,1188.8842298189477,1147.8300000000002,"[0,0,4,0,2,0,0,0,2,0,0,0,0,4,0,0]"
11,89,55,0,1297.808669933979,1199.6406699339789,981.6800000000002,"[0,0,4,0,0,0,2,0,0,0,0,0,0,4,0,0]"
11,89,55,0,1369.2374273332928,1203.6594273332928,1655.78,"[2,0,4,0,0,0,0,4,2,0,2,0,0,4,0,0]"
