step,time,alive
0,0,7904
1,1,7891
2,2,7873
3,3,7851
4,4,7825
5,5,7803
6,6,7773
7,7,7744
8,8,7716
9,9,7686
10,10,7658
11,11,7631
12,12,7606
13,13,7584
14,14,7556
15,15,7527
16,16,7497
17,17,7465
18,18,7433
19,19,7400
20,20,7371
21,21,7342
22,22,7314
23,23,7282
24,24,7246
25,25,7219
26,26,7181
27,27,7149
28,28,7116
29,29,7086
30,30,7052
31,31,7017
32,32,6985
33,33,6955
34,34,6922
35,35,6886
36,36,6849
37,37,6824
38,38,6785
39,39,6751
40,40,6725
41,41,6689
42,42,6656
43,43,6629
44,44,6591
45,45,6557
46,46,6526
47,47,6490
48,48,6463
49,49,6430
50,50,6394
51,51,6364
52,52,6331
53,53,6294
54,54,6261
55,55,6236
56,56,6205
57,57,6177
58,58,6152
59,59,6125
60,60,6098
61,61,6068
62,62,6039
63,63,6011
64,64,5985
65,65,5954
66,66,5932
67,67,5898
68,68,5872
69,69,5842
70,70,5814
71,71,5784
72,72,5758
73,73,5731
74,74,5702
75,75,5674
76,76,5644
77,77,5615
78,78,5590
79,79,5562
80,80,5536
81,81,5505
82,82,5475
83,83,5448
84,84,5420
85,85,5397
86,86,5368
87,87,5341
88,88,5313
89,89,5286
90,90,5266
91,91,5234
92,92,5208
93,93,5180
94,94,5155
95,95,5129
96,96,5099
97,97,5075
98,98,5047
99,99,5020
100,100,4993
101,101,4965
102,102,4938
103,103,4912
104,104,4883
105,105,4859
106,106,4829
107,107,4804
108,108,4775
109,109,4749
110,110,4720
111,111,4695
112,112,4671
113,113,4640
114,114,4612
115,115,4585
116,116,4561
117,117,4535
118,118,4507
119,119,4484
120,120,4453
121,121,4429
122,122,4404
123,123,4377
124,124,4349
125,125,4326
126,126,4301
127,127,4274
128,128,4249
129,129,4221
130,130,4193
131,131,4168
132,132,4141
133,133,4116
134,134,4091
135,135,4063
136,136,4040
137,137,4011
138,138,3987
139,139,3959
140,140,3933
141,141,3909
142,142,3881
143,143,3858
144,144,3831
145,145,3807
146,146,3781
147,147,3754
148,148,3730
149,149,3703
150,150,3680
151,151,3657
152,152,3631
153,153,3609
154,154,3586
155,155,3560
156,156,3534
157,157,3514
158,158,3493
159,159,3467
160,160,3444
161,161,3423
162,162,3398
163,163,3373
164,164,3347
165,165,3328
166,166,3302
167,167,3281
168,168,3257
169,169,3234
170,170,3209
171,171,3185
172,172,3164
173,173,3140
174,174,3113
175,175,3094
176,176,3067
177,177,3045
178,178,3021
179,179,2999
180,180,2975
181,181,2955
182,182,2933
183,183,2913
184,184,2893
185,185,2875
186,186,2854
187,187,2835
188,188,2816
189,189,2794
190,190,2773
191,191,2757
192,192,2736
193,193,2716
194,194,2696
195,195,2679
196,196,2659
197,197,2643
198,198,2621
199,199,2600
200,200,2581
201,201,2561
202,202,2543
203,203,2521
204,204,2505
205,205,2484
206,206,2465
207,207,2446
208,208,2424
209,209,2406
210,210,2388
211,211,2367
212,212,2346
213,213,2327
214,214,2310
215,215,2290
216,216,2270
217,217,2252
218,218,2234
219,219,2213
220,220,2193
221,221,2172
222,222,2153
223,223,2133
224,224,2114
225,225,2100
226,226,2078
227,227,2061
228,228,2040
229,229,2022
230,230,2002
231,231,1988
232,232,1968
233,233,1948
234,234,1932
235,235,1915
236,236,1898
237,237,1875
238,238,1861
239,239,1842
240,240,1825
241,241,1807
242,242,1791
243,243,1776
244,244,1756
245,245,1739
246,246,1723
247,247,1703
248,248,1687
249,249,1669
250,250,1652
251,251,1638
252,252,1619
253,253,1603
