ID, time, distance, start_x, start_y, end_x, end_y, state 
1512,162.501,149.999,597.611,451.252,615.637,539.58,0
1513,209.004,163.061,278.102,597.052,144.805,615.764,0
1514,155.3,125.327,212.645,302.779,248.859,185.012,0
1515,151.3,193.337,528.559,254.235,648.144,197.996,0
1516,0,0,606.63,811.165,606.63,811.165,0
1517,253.406,146.714,403.92,489.924,516.314,447.061,1
1518,141.699,122.066,532.24,671.346,613.226,612.827,0
1519,31.3001,39.8832,313.682,189.599,350.326,174.885,0
1520,82.9993,76.2269,588.79,364.708,630.325,334.347,0
1521,106.599,102.22,168.421,392.821,67.6682,404.81,0
1522,252.106,304.096,278.609,476.427,139.923,611.118,0
1523,74.6994,67.0249,304.77,759.923,311.973,818.231,0
1524,0,0,642.135,286.143,642.135,286.143,0
1525,169.201,155.978,424.319,280.157,355.633,174.357,0
1526,127.599,148.556,277.422,689.964,149.599,693.248,0
1527,54.7997,62.3641,590.323,308.586,630.274,334.094,0
1528,70.8995,97.9742,581.116,257.755,647.893,197.82,0
1529,211.304,164.406,501.32,326.772,630.277,334.051,0
1530,133.899,137.842,313.1,291.854,251.2,184.532,0
1531,191.502,125.72,491.141,603.163,613.27,613.089,0
1532,16.1,16.4631,636.007,209.136,648.332,198.146,0
1533,253.406,269.665,376.086,559.425,165.509,619.012,1
1534,14.1,13.9877,245.908,198.627,249.377,185.226,0
1535,253.406,237.346,285.543,395.645,250.465,187.546,1
1536,157.3,129.708,510.945,336.807,630.354,334.074,0
1537,7.2,7.5826,655.417,206.034,652.203,199.166,0
1538,187.902,155.942,237.074,329.844,249.805,185.139,0
1539,103.399,138.309,378.932,707.73,313.235,818.216,0
1540,168.601,212.978,517.191,253.592,647.853,197.646,0
1541,240.505,216.605,394.53,328.858,350.087,174.765,0
1542,155.5,158.413,508.328,146.252,653.457,130.245,0
1543,8.5,9.32636,153.812,684.862,151.366,693.862,0
1544,134.799,149.188,546.384,440.781,615.512,539.896,0
1545,163.501,138.025,246.468,315.265,249.822,185.114,0
1546,182.802,186.517,383.674,666.508,313.027,818.072,0
1547,38.3,48.3409,323.673,203.838,349.607,174.641,0
1548,200.503,194.851,512.698,463.684,615.561,539.86,0
1549,10.1,11.5346,604.441,543.493,615.504,540.246,0
1550,144.3,144.915,587.144,422.744,615.538,540.036,0
1551,145.7,117.665,217.111,296.011,248.583,184.894,0
1552,253.406,180.789,217.679,432.927,73.439,405.523,1
1553,92.6992,92.4088,122.548,452.44,67.6613,405.474,0
1554,207.603,150.083,298.734,312.187,250.621,184.805,0
1555,70.3995,61.2092,265.017,242.939,249.547,185.178,0
1556,98.4991,111.956,526.788,725.801,611.751,753.312,0
1557,14.2,15.9633,338.098,185.15,349.758,174.704,0
1558,84.7993,91.1879,153.167,521.634,139.621,611.259,0
1559,253.406,213.549,455.072,489.272,555.834,615.54,1
1560,172.201,218.019,504.594,257.453,647.876,197.697,0
1561,237.205,210.075,484.027,437.703,615.58,539.658,0
1562,50.3998,60.9509,599.962,201.77,647.918,197.679,0
1563,128.099,101.4,234.545,282.544,249.48,185.178,0
1564,153.5,132.756,303.779,293.016,250.792,184.718,0
1565,174.601,119.149,509.866,592.142,613.204,612.778,0
1566,213.604,141.549,162.02,446.961,67.7434,405.499,0
1567,119.899,109.778,260.585,291.462,249.849,185.088,0
1568,34.5,40.4738,411.948,117.342,405.855,78.1332,0
1569,22.6,25.4353,585.499,805.179,607.172,810.178,0
1570,119.699,118.799,611.646,730.176,612.198,752.351,0
1571,174.501,152.326,499.068,351.671,630.253,334.067,0
1572,216.704,228.412,497.514,501.974,615.561,540.164,0
1573,253.406,222.273,463.79,456.155,605.037,535.256,1
1574,237.805,185.911,496.511,299.471,630.306,334.079,0
1575,166.801,212.771,522.408,257.324,647.931,197.735,0
1576,105.699,133.125,348.779,693.372,312.93,817.966,0
1577,253.406,102.127,463.263,465.71,539.191,443.709,1
1578,95.6991,120.821,362.431,712.827,313.109,818.098,0
1579,17.6,19.9677,601.977,530.979,615.476,540.102,0
1580,135.199,145.601,495.768,718.257,612.065,752.656,0
1581,207.803,223.256,380.257,630.346,312.74,817.951,0
1582,227.905,157.189,467.098,597.766,613.269,612.534,0
1583,253.406,204.236,264.808,367.354,248.433,189.898,1
1584,253.406,216.727,450.97,564.169,547.834,616.736,1
1585,88.9992,89.7294,223.239,267.688,248.907,185.031,0
1586,30.9001,40.761,185.896,705.797,152.703,701.76,0
1587,7.89999,8.64151,594.313,830.214,602.656,832.465,0
1588,70.1995,65.7567,587.848,127.568,653.551,129.958,0
1589,253.406,165.072,478.018,408.609,586.231,337.169,1
1590,149.2,145.954,398.371,258.38,355.629,174.418,0
1591,186.702,209.421,333.016,358.783,251.447,184.544,0
1592,93.7991,90.709,191.274,233.799,248.59,184.938,0
1593,11.2,12.0245,590.817,830.759,602.421,833.35,0
1594,67.2995,60.4326,126.628,399.056,67.6969,405.61,0
1595,211.604,156.553,558.847,532.055,613.251,612.408,0
1596,243.306,148.993,498.448,618.576,613.278,613.24,0
1597,142.8,135.066,257.968,654.743,144.812,615.795,0
1598,253.406,219.173,390.129,358.145,334.345,182.539,1
1599,13.4,15.0111,603.275,763.083,611.16,755.047,0
1600,10.5,12.6829,164.52,706.602,152.848,701.76,0
1601,165.201,131.081,463.309,162.516,356.136,173.474,0
1602,253.406,194.475,463.576,347.345,395.325,174.956,1
1603,196.603,135.974,164.457,442.049,67.7433,405.501,0
1604,147,142.374,519.106,130.704,653.631,129.69,0
1605,38.5,35.711,286.948,194.36,253.197,183.139,0
1606,201.603,177.001,219.57,348.865,67.6682,404.839,0
1607,77.5994,73.5097,594.492,360.167,630.328,334.103,0
1608,104.799,111.076,186.906,533.571,139.946,611.139,0
1609,20.5,25.4136,319.484,793.493,312.997,818.089,0
1610,100.299,97.4868,418.098,223.128,355.64,174.311,0
1611,119.999,100.807,164.952,406.85,67.6637,404.921,0
1612,37.7,36.6465,602.486,584.912,613.398,612.328,0
1613,19.8,23.8379,578.83,835.459,602.382,833.34,0
1614,43.8999,56.7766,192.234,677.611,149.429,693.377,0
1615,186.102,155.916,498.325,351.01,630.333,334.125,0
1616,215.904,240.714,272.874,520.306,139.95,611.067,0
1617,84.3993,114.998,257.655,722.823,153.575,700.603,0
1618,253.406,192.073,413.239,436.083,584.631,465.519,1
1619,204.803,163.298,504.373,377.712,630.268,334.081,0
1620,151.9,133.705,248.995,311.213,250.273,184.926,0
1621,52.9998,58.7218,162.466,568.813,139.851,611.076,0
1622,253.406,154.208,501.007,165.313,360.699,174.367,1
1623,31.5001,30.9479,586.365,767.883,611.207,754.951,0
1624,137.499,128.575,318.678,254.287,350.033,174.784,0
1625,52.7998,60.2048,571.078,339.777,630.318,334.075,0
1626,157,176.943,324.454,327.561,251.444,184.481,0
1627,253.406,220.261,318.698,526.624,188.36,622.177,1
1628,28.0001,24.0665,91.6515,403.193,67.7322,404.812,0
1629,253.406,227.618,364.308,415.037,325.788,205.101,1
1630,105.999,98.9397,273.456,281.094,250.003,185.048,0
1631,55.8997,58.7909,611.153,153.038,653.53,130.048,0
1632,55.9997,71.709,547.87,776.495,611.162,755.051,0
1633,194.503,203.352,490.92,441.374,615.54,540.193,0
1634,36.4,41.5435,173.321,633.93,144.744,616.073,0
1635,49.9998,58.7062,553.074,759.073,611.097,755.379,0
1636,253.406,227.108,288.187,393.814,248.727,199.714,1
1637,253.406,210.566,302.087,539.825,195.988,623.285,1
1638,253.406,204.614,456.141,337.345,371.798,174.933,1
1639,118.199,114.259,270.697,747.342,310.673,818.81,0
1640,22.3,22.4714,599.194,734.681,612.194,752.385,0
1641,13.1,16.7876,412.571,93.541,406.68,77.8384,0
1642,241.806,193.302,271.52,363.173,251.095,184.64,0
1643,22.5,27.9299,625.963,134.061,653.458,129.857,0
1644,142.8,132.067,115.755,508.588,140.175,611.193,0
1645,253.406,183.526,423.177,663.844,553.718,615.946,1
1646,44.7999,44.0591,583.37,780.194,611.1,754.993,0
1647,103.399,127.313,520.778,734.831,611.131,755.174,0
1648,88.1992,79.6674,423.701,157.15,356.143,173.498,0
1649,253.406,262.546,352.923,457.954,327.312,212.774,1
1650,105.199,118.39,117.049,482.703,67.7742,405.423,0
1651,161.901,122.101,165.045,428.593,67.7025,405.572,0
1652,91.0992,89.9797,560.261,358.153,630.348,334.059,0
1653,49.3998,54.55,89.1371,439.547,67.6669,405.513,0
1654,166.001,139.075,530.469,561.691,613.346,612.524,0
1655,106.599,115.571,228.747,658.421,144.766,616.159,0
1656,131.399,124.807,253.232,646.434,144.825,616.038,0
1657,121.599,117.546,556.728,162.556,653.507,130.046,0
1658,48.7998,61.6385,338.611,197.973,350.047,174.798,0
1659,253.406,213.535,236.789,468.408,103.386,405.702,1
1660,206.103,154.311,188.235,314.794,248.251,184.68,0
1661,90.8992,117.198,349.204,708.755,312.744,817.98,0
1662,178.002,163.449,425.935,287.527,355.578,174.308,0
1663,172.501,190.314,614.219,401.951,615.476,540.247,0
1664,173.001,220.156,502.729,255.529,648.103,198.032,0
1665,30.4001,42.2129,594.647,714.884,612.163,752.356,0
1666,253.406,188.943,403.401,333.384,320.988,195.359,1
1667,244.506,206.371,255.707,383.154,67.7455,405.009,0
1668,125.999,139.762,567.471,416.342,615.49,539.81,0
1669,167.001,149.359,161.241,465.42,139.643,611.156,0
1670,168.601,186.647,518.682,221.99,648.272,190.914,0
1671,223.504,159.417,276.709,329.287,249.857,185.121,0
1672,253.406,218.712,291.619,434.288,104.665,404.728,1
1673,209.604,174.365,237.575,393.21,67.715,405.551,0
1674,136.599,151.712,489.817,718.789,612.039,752.756,0
1675,94.3991,103.839,225.532,648.955,144.746,615.925,0
1676,253.406,199.804,265.343,365.582,249.008,191.663,1
1677,29.7001,30.7398,255.337,215.22,249.578,185.213,0
1678,158.8,124.935,503.901,590.599,613.202,612.768,0
1679,125.099,112.087,543.073,663.638,613.234,613.009,0
1680,253.406,213.831,235.772,468.934,101.205,404.713,1
1681,252.306,231.206,297.976,551.177,144.751,616.071,0
1682,131.599,129.8,533.275,137.404,653.478,129.955,0
1683,249.706,176.432,489.436,225.405,356.151,173.224,0
1684,253.406,215.845,401.164,363.506,320.559,191.151,1
1685,61.9996,80.3026,565.589,498.269,615.626,539.703,0
1686,191.202,126.453,219.635,304.677,249.421,185.195,0
1687,142.9,161.519,547.497,212.446,647.742,191.744,0
1688,16.1,18.0518,599.51,797.155,606.373,812.046,0
1689,99.0991,81.6947,607.545,680.286,612.416,751.961,0
1690,253.406,206.452,269.211,411.531,97.9889,404.672,1
1691,127.999,115.282,525.747,347.955,630.304,334.057,0
1692,157.2,182.391,334.221,647.011,312.25,818.243,0
1693,62.3996,56.4295,122.866,398.131,67.658,404.811,0
1694,98.7991,87.7889,538.333,600.671,613.226,612.753,0
1695,248.106,296.69,273.936,497.471,139.942,611.12,0
1696,25.1001,32.1542,620.219,212.383,648.385,198.103,0
1697,253.406,255.155,402.614,582.171,546.477,614.317,1
1698,87.4992,84.945,546.83,635.97,613.166,612.589,0
1699,253.406,244.186,425.498,547.579,545.358,614.53,1
1700,253.406,150.578,403.488,494.441,504.969,454.105,1
1701,171.501,132.396,283.096,294.714,249.823,185.126,0
1702,218.704,134.139,226.328,311.153,249.519,185.179,0
1703,222.304,202.629,475.573,391.576,630.368,334.135,0
1704,188.802,190.941,218.314,473.082,139.57,611.156,0
1705,46.4999,55.7003,572.148,728.169,612.217,752.582,0
1706,105.099,127.885,523.43,736.732,611.189,755.161,0
1707,27.7001,34.6983,278.599,808.574,311.562,818.37,0
1708,175.101,144.032,296.78,304.668,251.342,184.495,0
1709,176.002,139.514,549.078,303.2,630.36,334.112,0
1710,253.406,229.715,297.834,423.271,100.28,404.714,1
1711,240.705,156.569,159.954,460.444,67.722,405.498,0
1712,38.6,36.5352,581.304,598.102,613.327,612.418,0
1713,253.406,262.091,372.921,448.855,325.934,207.616,1
1714,253.406,261.898,321.56,445.088,118.469,404.61,1
1715,113.899,126.524,270.298,735.631,311.653,818.409,0
1716,11,11.3812,602.677,746.082,612.264,752.114,0
1717,82.0993,87.7866,576.309,151.232,653.493,130.048,0
1718,253.406,228.038,268.265,433.577,75.9506,404.89,1
1719,31.3001,32.9023,284.996,185.744,253.334,183.028,0
1720,219.804,192.013,295.102,585.262,144.671,615.655,0
1721,253.406,259.518,357.748,462.182,324.664,212.491,1
1722,25.1001,34.001,184.979,711.592,152.94,701.626,0
1723,119.699,117.292,556.577,578.021,613.158,612.717,0
1724,170.301,159.012,186.477,478.16,139.602,611.178,0
1725,0,0,649.404,192.329,649.404,192.329,0
1726,249.606,216.42,489.039,459.733,615.576,539.804,0
1727,25.6001,22.5153,593.656,617.334,613.278,613.241,0
1728,33.4001,34.7537,390.224,177.068,356.006,173.642,0
1729,23.3001,31.5428,617.289,184.739,647.863,191.684,0
1730,188.302,163.625,227.733,390.85,67.7279,404.873,0
1731,253.406,185.637,423.311,668.371,551.451,617.972,1
1732,215.704,163.752,176.552,300.647,249.513,185.218,0
1733,163.701,177.335,376.009,669.762,312.241,818.184,0
1734,168.501,156.091,276.991,605.331,144.701,615.61,0
1735,253.406,262.231,355.13,463.642,326.772,212.336,1
1736,253.406,204.931,399.56,609.802,550.159,615.271,1
1737,16.1,18.7267,403.528,96.6436,405.749,78.2475,0
1738,114.199,101.633,216.875,259.217,248.403,184.82,0
1739,151.4,144.323,517.391,132.927,653.498,129.772,0
1740,253.406,193.22,247.738,423.477,87.6711,404.755,1
1741,109.799,144.357,264.716,665.521,149.403,693.264,0
1742,128.599,153.773,274.828,683.619,149.486,693.213,0
1743,1.1,0.364947,247.29,184.719,247.31,184.35,0
1744,158.5,131.401,273.06,636.865,144.708,616.3,0
1745,82.2993,89.9907,233.312,631.418,144.823,616.016,0
