step,time,alive
0,0,7904
1,1,7891
2,2,7873
3,3,7851
4,4,7828
5,5,7806
6,6,7776
7,7,7746
8,8,7716
9,9,7687
10,10,7664
11,11,7636
12,12,7614
13,13,7591
14,14,7566
15,15,7540
16,16,7511
17,17,7481
18,18,7451
19,19,7422
20,20,7393
21,21,7363
22,22,7336
23,23,7308
24,24,7275
25,25,7246
26,26,7213
27,27,7185
28,28,7149
29,29,7120
30,30,7090
31,31,7054
32,32,7025
33,33,6999
34,34,6971
35,35,6938
36,36,6905
37,37,6873
38,38,6846
39,39,6814
40,40,6788
41,41,6762
42,42,6732
43,43,6703
44,44,6669
45,45,6639
46,46,6608
47,47,6580
48,48,6554
49,49,6526
50,50,6495
51,51,6467
52,52,6439
53,53,6407
54,54,6375
55,55,6351
56,56,6323
57,57,6294
58,58,6267
59,59,6239
60,60,6216
61,61,6188
62,62,6160
63,63,6128
64,64,6110
65,65,6083
66,66,6057
67,67,6028
68,68,6005
69,69,5980
70,70,5951
71,71,5930
72,72,5905
73,73,5877
74,74,5856
75,75,5831
76,76,5806
77,77,5780
78,78,5756
79,79,5733
80,80,5707
81,81,5684
82,82,5661
83,83,5630
84,84,5610
85,85,5587
86,86,5561
87,87,5538
88,88,5512
89,89,5490
90,90,5465
91,91,5443
92,92,5418
93,93,5397
94,94,5376
95,95,5347
96,96,5327
97,97,5306
98,98,5284
99,99,5260
100,100,5239
101,101,5213
102,102,5194
103,103,5169
104,104,5148
105,105,5130
106,106,5106
107,107,5085
108,108,5061
109,109,5042
110,110,5019
111,111,4993
112,112,4976
113,113,4957
114,114,4936
115,115,4916
116,116,4891
117,117,4868
118,118,4848
119,119,4830
120,120,4807
121,121,4789
122,122,4763
123,123,4750
124,124,4724
125,125,4702
126,126,4679
127,127,4657
128,128,4635
129,129,4615
130,130,4591
131,131,4568
132,132,4544
133,133,4524
134,134,4501
135,135,4480
136,136,4457
137,137,4432
138,138,4409
139,139,4389
140,140,4365
141,141,4345
142,142,4320
143,143,4300
144,144,4275
145,145,4249
146,146,4228
147,147,4204
148,148,4183
149,149,4159
150,150,4140
151,151,4115
152,152,4093
153,153,4072
154,154,4049
155,155,4032
156,156,4010
157,157,3990
158,158,3969
159,159,3954
160,160,3933
161,161,3912
162,162,3891
163,163,3870
164,164,3846
165,165,3822
166,166,3804
167,167,3784
168,168,3764
169,169,3744
170,170,3722
171,171,3705
172,172,3683
173,173,3663
174,174,3645
175,175,3627
176,176,3606
177,177,3585
178,178,3566
179,179,3548
180,180,3532
181,181,3508
182,182,3490
183,183,3466
184,184,3450
185,185,3430
186,186,3412
187,187,3394
188,188,3372
189,189,3356
190,190,3340
191,191,3319
192,192,3306
193,193,3290
194,194,3272
195,195,3257
196,196,3237
197,197,3221
198,198,3205
199,199,3190
200,200,3175
201,201,3158
202,202,3143
203,203,3128
204,204,3111
205,205,3096
206,206,3080
207,207,3066
208,208,3050
209,209,3034
210,210,3021
211,211,3009
212,212,2993
213,213,2975
214,214,2961
215,215,2950
216,216,2933
217,217,2915
218,218,2902
219,219,2884
220,220,2871
221,221,2855
222,222,2840
223,223,2826
224,224,2808
225,225,2794
226,226,2779
227,227,2760
228,228,2747
229,229,2730
230,230,2716
231,231,2698
232,232,2684
233,233,2668
234,234,2653
235,235,2639
236,236,2623
237,237,2604
238,238,2593
239,239,2575
240,240,2560
241,241,2545
242,242,2532
243,243,2518
244,244,2500
245,245,2487
246,246,2469
247,247,2456
248,248,2442
249,249,2427
250,250,2410
251,251,2396
252,252,2381
253,253,2367
254,254,2353
255,255,2337
256,256,2321
257,257,2310
258,258,2292
259,259,2275
260,260,2261
261,261,2246
262,262,2232
263,263,2214
264,264,2203
265,265,2188
266,266,2172
267,267,2159
268,268,2142
269,269,2129
270,270,2113
271,271,2097
272,272,2084
273,273,2071
274,274,2057
275,275,2045
276,276,2030
277,277,2017
278,278,2004
279,279,1990
280,280,1977
281,281,1962
282,282,1951
283,283,1938
284,284,1926
285,285,1913
286,286,1899
287,287,1887
288,288,1874
289,289,1860
290,290,1848
291,291,1836
292,292,1821
293,293,1808
294,294,1794
295,295,1783
296,296,1768
297,297,1754
298,298,1740
299,299,1729
300,300,1712
301,301,1700
302,302,1688
303,303,1674
304,304,1660
305,305,1650
306,306,1633
307,307,1623
308,308,1608
309,309,1594
310,310,1581
311,311,1573
312,312,1560
313,313,1547
314,314,1537
315,315,1524
316,316,1514
317,317,1504
318,318,1490
319,319,1477
320,320,1466
321,321,1454
322,322,1442
323,323,1428
324,324,1417
325,325,1409
326,326,1394
327,327,1385
328,328,1373
329,329,1365
330,330,1355
331,331,1342
332,332,1333
333,333,1321
334,334,1309
335,335,1299
336,336,1285
337,337,1273
338,338,1264
339,339,1250
340,340,1239
341,341,1229
342,342,1217
343,343,1207
344,344,1194
345,345,1184
346,346,1170
347,347,1164
348,348,1151
349,349,1143
350,350,1131
351,351,1119
352,352,1109
353,353,1101
354,354,1090
355,355,1077
356,356,1070
357,357,1058
358,358,1053
359,359,1043
360,360,1036
361,361,1027
362,362,1018
363,363,1009
364,364,1003
365,365,994
366,366,986
367,367,978
368,368,970
369,369,962
370,370,955
371,371,947
372,372,940
373,373,930
374,374,921
375,375,913
376,376,906
