ID,time,distance,start_x,start_y,end_x,end_y,state,free_flow_time_lower_bound,delay_above_free_flow,time_to_free_flow_ratio
1,198.303,137.786,202.264,305.852,248.347,184.765,0,86.116,112.187,2.30274
2,152.8,165.667,308.744,680.888,312.273,818.123,0,103.542,49.2584,1.47573
3,33.2001,33.5328,146.764,660.143,149.727,693.209,0,20.958,12.2421,1.58412
4,5,3.17444,603.198,811.794,606.024,812.722,0,1.98403,3.01597,2.52013
5,242.006,209.264,485.858,439.588,615.656,539.756,0,130.79,111.216,1.85034
6,32.4001,39.3226,177.228,672.555,149.925,693.195,0,24.5766,7.82343,1.31833
7,60.2997,67.1845,562.248,782.831,611.152,754.952,0,41.9903,18.3093,1.43604
8,7.99999,7.70306,360.535,180.118,355.837,174.069,0,4.81441,3.18558,1.66168
9,18.5,21.3154,260.058,203.659,252.313,184.067,0,13.3221,5.17793,1.38867
10,102.099,94.501,365.973,200.914,349.923,174.792,0,59.0631,43.0359,1.72864
11,135.299,153.369,527.329,177.611,647.881,191.381,0,95.8556,39.4434,1.41149
12,36.8,44.2875,599.321,320.547,630.315,334.134,0,27.6797,9.12033,1.3295
13,25.0001,31.9167,175.361,624.853,144.645,616.277,0,19.9479,5.05213,1.25327
14,58.9997,48.4122,115.22,399.661,67.7183,404.802,0,30.2576,28.7421,1.94991
15,268.707,172.196,503.955,200.292,356.247,173.449,0,107.622,161.085,2.49676
16,28.3001,29.1424,253.562,213.464,249.924,185.065,0,18.214,10.0861,1.55375
17,0,0,621.536,612.772,621.536,612.772,0,0,0,0
18,15.6,18.4323,404.915,96.4033,405.836,78.2324,0,11.5202,4.07981,1.35414
19,117.599,95.3138,168.288,534.019,139.687,611.102,0,59.5711,58.0277,1.97409
20,82.9993,83.3449,557.847,352.917,630.257,334.062,0,52.0906,30.9087,1.59337
21,116.099,139.066,531.258,188.603,647.934,191.239,0,86.9163,29.1825,1.33575
22,152.7,155.211,320.564,305.96,251.42,184.464,0,97.0066,55.6935,1.57412
23,388.014,243.466,423.164,613.997,613.198,612.752,0,152.166,235.848,2.54994
