ID,time,distance,start_x,start_y,end_x,end_y,state,free_flow_time_lower_bound,delay_above_free_flow,time_to_free_flow_ratio
1,195.203,136.573,202.264,305.852,249.327,185.216,0,85.3579,109.845,2.28687
2,150.1,166.852,308.744,680.888,312.29,818.083,0,104.282,45.8177,1.43936
3,33.5001,33.5758,146.764,660.143,149.431,693.262,0,20.9849,12.5152,1.59639
4,5,3.21121,603.198,811.794,606.046,812.772,0,2.00701,2.99299,2.49127
5,212.604,207.571,485.858,439.588,615.496,540.127,0,129.732,82.8717,1.63879
6,32.9001,39.7542,177.228,672.555,149.933,693.24,0,24.8464,8.05367,1.32414
7,59.8997,66.5182,562.248,782.831,611.117,754.996,0,41.5739,18.3258,1.4408
8,7.89999,7.7092,360.535,180.118,355.775,174.116,0,4.81825,3.08174,1.6396
9,17.7,21.0911,260.058,203.659,252.621,183.996,0,13.1819,4.51811,1.34275
10,90.1992,92.0491,365.973,200.914,349.835,174.688,0,57.5307,32.6685,1.56784
11,129.699,152.936,527.329,177.611,647.575,191.913,0,95.5848,34.1139,1.3569
12,36.9,44.2636,599.321,320.547,630.276,334.142,0,27.6648,9.23524,1.33383
13,24.9001,31.9769,175.361,624.853,144.671,616.243,0,19.9856,4.91451,1.2459
14,59.9997,48.9731,115.22,399.661,67.7413,404.785,0,30.6082,29.3915,1.96025
15,288.108,168.091,503.955,200.292,356.109,173.644,0,105.057,183.051,2.7424
16,28.9001,28.8684,253.562,213.464,249.549,185.23,0,18.0428,10.8573,1.60175
17,0,0,621.536,612.772,621.536,612.772,0,0,0,0
18,15.5,18.451,404.915,96.4033,405.908,78.2206,0,11.5318,3.96817,1.34411
19,118.699,95.0826,168.288,534.019,139.557,611.165,0,59.4267,59.2721,1.9974
20,80.3993,84.0652,557.847,352.917,630.295,334.035,0,52.5408,27.8586,1.53023
21,116.499,139.033,531.258,188.603,647.887,191.406,0,86.8957,29.6031,1.34067
22,192.103,156.323,320.564,305.96,250.849,184.694,0,97.7017,94.4009,1.96622
23,400.615,240.249,423.164,613.997,613.26,612.754,0,150.156,250.46,2.668
24,126.099,108.999,558.957,376.819,630.277,334.054,0,68.1245,57.9741,1.851
25,162.201,185.035,482.236,698.3,612.109,752.632,0,115.647,46.554,1.40255
26,142.9,115.01,257.389,632.895,144.785,615.763,0,71.8814,71.0182,1.98799
27,244.906,227.254,496.358,505.548,615.464,539.983,0,142.034,102.872,1.72428
28,6.1,5.96893,605.919,752.248,611.678,753.817,0,3.73058,2.36941,1.63513
29,28.9001,30.4334,572.31,832.479,602.414,833.256,0,19.0209,9.87918,1.51939
30,206.103,128.88,510.94,653.921,613.263,612.75,0,80.5503,125.553,2.55869
31,47.2999,61.6336,596.22,229.778,648.401,198.094,0,38.521,8.77885,1.2279
32,308.21,220.346,393.289,338.21,349.702,174.727,0,137.716,170.493,2.238
33,153.2,135.725,531.456,147.664,653.562,129.959,0,84.8282,68.372,1.80601
34,183.402,142.433,277.441,644.519,144.775,615.996,0,89.0203,94.3816,2.06023
35,187.002,135.41,298.569,295.744,250.572,184.807,0,84.6315,102.371,2.20961
36,148.8,125.223,276.222,297.235,249.545,185.186,0,78.2646,70.5352,1.90124
37,100.599,88.2056,439.351,179,355.683,174.319,0,55.1285,45.4705,1.82481
38,273.707,204.618,476.17,399.089,630.285,334.119,0,127.886,145.821,2.14024
39,115.199,109.814,204.268,562.487,144.849,615.883,0,68.6339,46.5649,1.67845
40,112.599,107.879,546.922,123.811,653.548,129.952,0,67.4245,45.1744,1.67
41,47.8998,58.9204,193.333,679.733,149.808,693.25,0,36.8252,11.0746,1.30073
42,350.112,200.134,498.021,539.339,613.218,612.758,0,125.084,225.029,2.79903
43,278.508,215.595,478.994,414.088,630.367,334.104,0,134.747,143.761,2.06689
44,252.206,183.343,213.373,438.762,67.704,405.526,0,114.59,137.617,2.20095
45,17.6,19.3136,151.972,674.273,149.661,693.255,0,12.071,5.52906,1.45805
46,100.399,87.5958,541.832,635.338,613.176,612.79,0,54.7474,45.6516,1.83386
47,411.016,254.932,448.727,480.204,605.872,536.389,1,159.332,251.684,2.57961
48,257.607,226.594,352.225,360.52,350.081,174.792,0,141.621,115.985,1.81898
49,134.099,129.373,536.159,152.806,653.534,130.049,0,80.8579,53.2411,1.65845
50,297.409,206.897,248.069,416.615,67.7358,404.908,0,129.31,168.099,2.29996
51,147.6,143.154,265.274,657.145,144.712,615.709,0,89.4711,58.1288,1.64969
52,307.11,211.399,243.776,426.354,67.6885,405.54,0,132.124,174.985,2.3244
53,80.3993,82.1322,583.226,187.694,648.265,190.982,0,51.3326,29.0667,1.56624
54,396.615,274.076,425.143,434.932,615.561,540.094,0,171.297,225.318,2.31536
55,46.9999,57.668,554.379,758.105,611.188,754.83,0,36.0425,10.9574,1.30401
56,411.016,286.323,409.814,442.512,606.072,541.052,1,178.952,232.064,2.29679
57,179.902,139.695,293.245,300.333,250.953,184.59,0,87.3091,92.5927,2.06052
58,123.599,122.627,534.918,131.305,653.519,129.952,0,76.6417,46.957,1.61268
59,78.0994,64.9989,589.296,661.625,613.233,612.809,0,40.6243,37.4751,1.92248
60,290.309,187.327,254.412,354.048,249.257,185.167,0,117.079,173.229,2.47958
61,141.999,183.515,534.368,303.723,647.907,197.766,0,114.697,27.3028,1.23804
62,260.907,217.523,394.19,329.316,349.795,174.646,0,135.952,124.955,1.91911
63,118.399,147.834,316.218,694.286,312.283,818.058,0,92.3962,26.0025,1.28142
64,6.5,7.12064,623.427,333.286,630.377,334.04,0,4.4504,2.0496,1.46054
65,125.199,167.553,533.965,288.049,647.952,198.013,0,104.721,20.4778,1.19555
66,215.604,207.369,253.598,501.43,140.153,611.207,0,129.605,85.9986,1.66354
67,117.099,119.43,362.946,234.946,349.608,174.584,0,74.6437,42.4551,1.56877
68,90.0992,116.189,320.509,712.769,312.369,818.063,0,72.6181,17.4811,1.24073
69,96.7991,122.293,351.188,703.579,312.701,818.001,0,76.4333,20.3658,1.26645
70,310.51,244.91,313.453,375.917,249.084,185.132,0,153.069,157.441,2.02856
71,388.014,319.968,389.963,442.229,350.142,174.772,0,199.98,188.034,1.94027
72,95.9991,119.481,583.294,278.677,647.953,198.017,0,74.6757,21.3234,1.28555
73,373.114,220.472,469.974,370.553,630.268,334.144,0,137.795,235.319,2.70774
74,279.408,202.003,278.878,372.073,250.46,184.785,0,126.252,153.156,2.2131
