ID,time,distance,start_x,start_y,end_x,end_y,state,free_flow_time_lower_bound,delay_above_free_flow,time_to_free_flow_ratio
1,161.001,136.847,202.264,305.852,248.488,184.804,0,85.5295,75.4711,1.8824
2,148,167.434,308.744,680.888,312.728,817.969,0,104.646,43.3534,1.41428
3,31.3001,33.2992,146.764,660.143,149.691,693.201,0,20.812,10.4881,1.50394
4,4.8,3.18411,603.198,811.794,606.021,812.762,0,1.99007,2.80993,2.41197
5,208.804,207.159,485.858,439.588,615.571,539.638,0,129.474,79.3292,1.6127
6,32.1001,39.6257,177.228,672.555,149.864,693.21,0,24.7661,7.33402,1.29613
7,58.2997,66.2758,562.248,782.831,611.131,755.24,0,41.4224,16.8773,1.40744
8,7.79999,7.68617,360.535,180.118,355.816,174.11,0,4.80386,2.99614,1.62369
9,18.5,21.4616,260.058,203.659,252.457,184.031,0,13.4135,5.08652,1.37921
10,92.9992,94.1111,365.973,200.914,349.698,174.582,0,58.8194,34.1797,1.5811
11,129.499,152.707,527.329,177.611,647.464,192.121,0,95.4417,34.057,1.35684
12,35.9,44.354,599.321,320.547,630.364,334.066,0,27.7212,8.17878,1.29504
13,24.5001,31.8476,175.361,624.853,144.797,616.244,0,19.9047,4.59531,1.23087
14,54.5997,48.7323,115.22,399.661,67.6699,405.621,0,30.4577,24.142,1.79264
15,273.807,172.979,503.955,200.292,356.244,173.437,0,108.112,165.696,2.53263
16,27.5001,29.0507,253.562,213.464,249.885,185.092,0,18.1567,9.34337,1.5146
17,0,0,621.536,612.772,621.536,612.772,0,0,0,0
18,15.2,18.4653,404.915,96.4033,405.894,78.2007,0,11.5408,3.65922,1.31707
19,98.5991,95.2818,168.288,534.019,139.589,611.212,0,59.5511,39.048,1.65571
20,78.7994,84.0368,557.847,352.917,630.416,333.821,0,52.523,26.2764,1.50028
21,113.999,139.452,531.258,188.603,647.867,191.568,0,87.1575,26.8413,1.30796
22,161.801,156.188,320.564,305.96,251.064,184.643,0,97.6178,64.1829,1.65749
23,339.912,237.352,423.164,613.997,611.268,612.45,1,148.345,191.567,2.29136
24,108.499,107.859,558.957,376.819,630.422,334.373,0,67.4116,41.0873,1.6095
25,140.799,181.359,482.236,698.3,612.492,751.797,0,113.35,27.4497,1.24217
26,129.899,114.568,257.389,632.895,144.813,615.757,0,71.6052,58.2935,1.8141
27,202.403,228.33,496.358,505.548,615.462,540.191,0,142.706,59.6967,1.41832
28,6,5.86224,605.919,752.248,611.575,753.791,0,3.6639,2.3361,1.6376
29,27.8001,30.4219,572.31,832.479,602.387,833.323,0,19.0137,8.7864,1.46211
30,154.6,130.675,510.94,653.921,613.321,612.469,0,81.6719,72.9283,1.89294
31,47.3998,61.6973,596.22,229.778,648.203,197.998,0,38.5608,8.83901,1.22922
32,277.808,221.699,393.289,338.21,349.846,174.726,0,138.562,139.246,2.00494
33,137.599,136.001,531.456,147.664,653.543,130.142,0,85.0005,52.5987,1.6188
34,160.601,141.473,277.441,644.519,144.761,615.953,0,88.4207,72.1799,1.81632
35,146.8,136.025,298.569,295.744,251.254,184.525,0,85.0156,61.7842,1.72674
36,127.799,125.134,276.222,297.235,249.821,185.14,0,78.209,49.5896,1.63406
37,92.4992,88.1074,439.351,179,355.621,174.37,0,55.0671,37.432,1.67975
38,238.305,202.845,476.17,399.089,630.384,334.053,0,126.778,111.527,1.87971
39,105.399,107.214,204.268,562.487,144.68,615.65,0,67.0087,38.3903,1.57292
40,105.599,107.701,546.922,123.811,653.468,129.95,0,67.3129,38.2861,1.56878
41,46.6999,58.1751,193.333,679.733,149.573,693.223,0,36.3595,10.3404,1.28439
42,226.205,186.019,498.021,539.339,613.287,612.476,0,116.262,109.943,1.94565
43,262.207,217.006,478.994,414.088,630.354,334.065,0,135.628,126.578,1.93327
44,251.106,183.392,213.373,438.762,67.6587,405.532,0,114.62,136.486,2.19077
45,17.2,19.246,151.972,674.273,149.646,693.185,0,12.0287,5.17131,1.42991
46,116.499,88.7503,541.832,635.338,613.15,612.996,0,55.4689,61.0299,2.10025
47,339.912,231.331,448.727,480.204,598.012,506.9,1,144.582,195.33,2.351
48,241.306,224.547,352.225,360.52,349.789,174.7,0,140.342,100.964,1.71941
49,130.899,130.162,536.159,152.806,653.499,130.232,0,81.3513,49.5475,1.60906
50,249.206,206.939,248.069,416.615,67.8494,404.963,0,129.337,119.869,1.9268
51,145.8,142.061,265.274,657.145,144.801,616.021,0,88.7884,57.0113,1.6421
52,271.107,213.482,243.776,426.354,67.7301,405.577,0,133.426,137.681,2.03189
53,73.5994,81.4966,583.226,187.694,648.431,190.849,0,50.9354,22.6641,1.44496
54,314.41,269.189,425.143,434.932,615.462,539.963,0,168.243,146.167,1.86878
55,46.5999,57.8487,554.379,758.105,611.161,754.887,0,36.1554,10.4444,1.28888
56,339.912,281.35,409.814,442.512,606.043,539.337,1,175.844,164.068,1.93303
57,155.8,139.476,293.245,300.333,250.559,184.766,0,87.1723,68.628,1.78727
58,114.099,123.122,534.918,131.305,653.533,129.958,0,76.9513,37.1475,1.48274
59,65.1996,65.0973,589.296,661.625,613.299,613.065,0,40.6858,24.5138,1.60251
60,238.705,189.632,254.412,354.048,248.634,184.872,0,118.52,120.185,2.01405
61,139.999,183.373,534.368,303.723,648.027,198.034,0,114.608,25.391,1.22155
62,238.805,215.191,394.19,329.316,349.807,174.703,0,134.494,104.311,1.77558
63,113.499,147.871,316.218,694.286,312.258,818.104,0,92.4194,21.0794,1.22808
64,6.4,7.00098,623.427,333.286,630.258,334.053,0,4.37561,2.02438,1.46265
65,123.799,167.629,533.965,288.049,647.969,197.976,0,104.768,19.0305,1.18164
66,197.603,207.068,253.598,501.43,139.928,611.098,0,129.418,68.1851,1.52686
67,104.199,116.655,362.946,234.946,349.847,174.702,0,72.9093,31.2897,1.42916
68,89.4992,116.227,320.509,712.769,312.385,818.07,0,72.6416,16.8576,1.23207
69,95.3991,122.556,351.188,703.579,312.655,817.959,0,76.5976,18.8015,1.24546
70,255.906,243.923,313.453,375.917,250.177,185.018,0,152.452,103.454,1.6786
71,339.912,318.881,389.963,442.229,348.561,176.835,1,199.301,140.611,1.70552
72,94.4991,119.636,583.294,278.677,648.098,198.01,0,74.7725,19.7266,1.26382
73,293.709,219.914,469.974,370.553,630.311,334.085,0,137.446,156.263,2.1369
74,249.806,205.848,278.878,372.073,248.878,184.973,0,128.655,121.151,1.94168
75,339.912,251.761,419.109,506.4,587.932,481.777,1,157.35,182.561,2.16022
76,100.099,98.0583,264.427,280.216,249.858,185.149,0,61.2864,38.8126,1.6333
77,339.912,260.849,444.894,487.243,604.438,537.613,1,163.031,176.881,2.08496
78,89.0992,100.674,241.075,626.022,144.664,615.618,0,62.9211,26.1782,1.41605
79,17.8,19.1504,595.573,614.719,613.269,612.986,0,11.969,5.83103,1.48718
80,339.912,276.86,580.665,537.511,577.247,545.25,1,173.037,166.874,1.96438
