step,time,alive
0,0,7904
1,1,7891
2,2,7871
3,3,7851
4,4,7824
5,5,7801
6,6,7772
7,7,7741
8,8,7714
9,9,7685
10,10,7657
11,11,7627
12,12,7600
13,13,7575
14,14,7544
15,15,7515
16,16,7486
17,17,7455
18,18,7424
19,19,7391
20,20,7359
21,21,7326
22,22,7297
23,23,7263
24,24,7233
25,25,7201
26,26,7168
27,27,7133
28,28,7099
29,29,7064
30,30,7029
31,31,6994
32,32,6962
33,33,6929
34,34,6897
35,35,6859
36,36,6824
37,37,6788
38,38,6757
39,39,6721
40,40,6683
41,41,6652
42,42,6619
43,43,6588
44,44,6552
45,45,6519
46,46,6484
47,47,6449
48,48,6416
49,49,6386
50,50,6347
51,51,6309
52,52,6278
53,53,6246
54,54,6221
55,55,6189
56,56,6159
57,57,6131
58,58,6101
59,59,6069
60,60,6039
61,61,6009
62,62,5977
63,63,5945
64,64,5920
65,65,5887
66,66,5855
67,67,5829
68,68,5794
69,69,5767
70,70,5734
71,71,5702
72,72,5673
73,73,5644
74,74,5610
75,75,5582
76,76,5552
77,77,5520
78,78,5493
79,79,5467
80,80,5431
81,81,5404
82,82,5372
83,83,5346
84,84,5314
85,85,5288
86,86,5257
87,87,5225
88,88,5200
89,89,5171
90,90,5142
91,91,5107
92,92,5086
93,93,5052
94,94,5022
95,95,4993
96,96,4961
97,97,4934
98,98,4905
99,99,4875
100,100,4847
101,101,4815
102,102,4789
103,103,4760
104,104,4730
105,105,4701
106,106,4674
107,107,4641
108,108,4615
109,109,4585
110,110,4556
111,111,4524
112,112,4492
113,113,4463
114,114,4436
115,115,4410
116,116,4379
117,117,4355
118,118,4324
119,119,4294
120,120,4264
121,121,4240
122,122,4207
123,123,4176
124,124,4149
125,125,4120
126,126,4092
127,127,4064
128,128,4039
129,129,4009
130,130,3982
131,131,3953
132,132,3925
133,133,3895
134,134,3866
135,135,3840
136,136,3813
137,137,3784
138,138,3755
139,139,3730
140,140,3698
141,141,3672
142,142,3647
143,143,3619
144,144,3595
145,145,3570
146,146,3546
147,147,3521
148,148,3495
149,149,3467
150,150,3446
151,151,3416
152,152,3394
153,153,3368
154,154,3342
155,155,3314
156,156,3289
157,157,3266
158,158,3237
159,159,3211
160,160,3189
161,161,3162
162,162,3134
163,163,3107
164,164,3081
165,165,3055
166,166,3030
167,167,3004
168,168,2978
169,169,2956
170,170,2930
171,171,2904
172,172,2881
173,173,2857
174,174,2834
175,175,2813
176,176,2790
177,177,2770
178,178,2748
179,179,2723
180,180,2706
181,181,2686
182,182,2661
183,183,2641
184,184,2621
185,185,2601
186,186,2579
187,187,2556
188,188,2538
189,189,2518
190,190,2494
191,191,2474
192,192,2452
193,193,2432
194,194,2410
195,195,2389
196,196,2367
197,197,2348
198,198,2328
199,199,2304
200,200,2283
201,201,2263
202,202,2239
203,203,2217
204,204,2199
205,205,2176
206,206,2153
207,207,2134
208,208,2113
209,209,2092
210,210,2070
211,211,2052
212,212,2031
213,213,2008
214,214,1986
215,215,1966
216,216,1948
217,217,1928
218,218,1909
219,219,1889
220,220,1872
221,221,1852
222,222,1835
223,223,1815
224,224,1796
225,225,1780
226,226,1762
227,227,1744
228,228,1723
229,229,1705
230,230,1685
231,231,1669
232,232,1653
233,233,1633
234,234,1617
235,235,1599
236,236,1582
237,237,1565
238,238,1546
239,239,1527
240,240,1512
241,241,1494
242,242,1474
243,243,1460
244,244,1441
245,245,1425
246,246,1410
247,247,1393
248,248,1374
249,249,1360
250,250,1344
251,251,1325
252,252,1305
253,253,1291
254,254,1272
255,255,1256
256,256,1238
257,257,1223
258,258,1207
259,259,1190
260,260,1172
261,261,1156
262,262,1142
263,263,1126
264,264,1110
265,265,1092
266,266,1076
267,267,1060
268,268,1044
269,269,1030
270,270,1011
271,271,993
272,272,979
273,273,964
274,274,951
275,275,938
276,276,924
277,277,908
278,278,894
279,279,880
280,280,867
281,281,853
282,282,839
283,283,828
284,284,816
285,285,801
286,286,791
287,287,779
288,288,767
289,289,757
290,290,746
291,291,735
292,292,722
293,293,711
294,294,701
295,295,690
296,296,679
297,297,667
298,298,657
299,299,646
300,300,635
301,301,626
302,302,614
303,303,603
304,304,593
305,305,582
306,306,574
307,307,561
308,308,553
309,309,543
310,310,531
311,311,521
312,312,509
313,313,500
314,314,489
315,315,478
316,316,467
317,317,456
318,318,447
319,319,437
320,320,429
321,321,424
322,322,417
323,323,409
324,324,404
325,324.6,400
