step,time,alive
0,0,7904
1,1,7891
2,2,7873
3,3,7851
4,4,7825
5,5,7803
6,6,7773
7,7,7744
8,8,7716
9,9,7686
10,10,7658
11,11,7631
12,12,7606
13,13,7584
14,14,7556
15,15,7527
16,16,7497
17,17,7465
18,18,7433
19,19,7400
20,20,7371
21,21,7342
22,22,7314
23,23,7282
24,24,7246
25,25,7219
26,26,7181
27,27,7149
28,28,7116
29,29,7086
30,30,7051
31,31,7016
32,32,6985
33,33,6954
34,34,6922
35,35,6887
36,36,6850
37,37,6826
38,38,6787
39,39,6753
40,40,6723
41,41,6690
42,42,6660
43,43,6629
44,44,6594
45,45,6559
46,46,6528
47,47,6491
48,48,6464
49,49,6429
50,50,6396
51,51,6365
52,52,6330
53,53,6297
54,54,6264
55,55,6233
56,56,6205
57,57,6175
58,58,6149
59,59,6122
60,60,6091
61,61,6065
62,62,6031
63,63,6010
64,64,5979
65,65,5949
66,66,5925
67,67,5893
68,68,5869
69,69,5835
70,70,5812
71,71,5782
72,72,5756
73,73,5727
74,74,5696
75,75,5668
76,76,5640
77,77,5615
78,78,5587
79,79,5557
80,80,5528
81,81,5500
82,82,5472
83,83,5444
84,84,5417
85,85,5393
86,86,5367
87,87,5338
88,88,5309
89,89,5280
90,90,5258
91,91,5234
92,92,5206
93,93,5177
94,94,5150
95,95,5124
96,96,5096
97,97,5068
98,98,5041
99,99,5019
100,100,4991
101,101,4962
102,102,4933
103,103,4906
104,104,4882
105,105,4852
106,106,4826
107,107,4799
108,108,4772
109,109,4745
110,110,4717
111,111,4693
112,112,4665
113,113,4639
114,114,4611
115,115,4585
116,116,4556
117,117,4534
118,118,4509
119,119,4481
120,120,4456
121,121,4426
122,122,4405
123,123,4376
124,124,4348
125,125,4321
126,126,4294
127,127,4268
128,128,4245
129,129,4217
130,130,4192
131,131,4162
132,132,4137
133,133,4109
134,134,4087
135,135,4063
136,136,4039
137,137,4010
138,138,3984
139,139,3961
140,140,3936
141,141,3911
142,142,3883
143,143,3855
144,144,3834
145,145,3806
146,146,3780
147,147,3752
148,148,3727
149,149,3704
150,150,3677
151,151,3653
152,152,3633
153,153,3610
154,154,3584
155,155,3562
156,156,3537
157,157,3515
158,158,3491
159,159,3464
160,160,3445
161,161,3422
162,162,3397
163,163,3374
164,164,3351
165,165,3327
166,166,3303
167,167,3279
168,168,3253
169,169,3229
170,170,3203
171,171,3185
172,172,3159
173,173,3134
174,174,3114
175,175,3091
176,176,3066
177,177,3045
178,178,3019
179,179,2997
180,180,2977
181,181,2951
182,182,2935
183,183,2914
184,184,2895
185,185,2875
186,186,2855
187,187,2836
188,188,2814
189,189,2795
190,190,2776
191,191,2758
192,192,2738
193,193,2722
194,194,2702
195,195,2684
196,196,2663
197,197,2644
198,198,2626
199,199,2606
200,200,2586
201,201,2567
202,202,2549
203,203,2530
204,204,2509
205,205,2489
206,206,2471
207,207,2452
208,208,2433
209,209,2414
210,210,2395
211,211,2374
212,212,2354
213,213,2336
214,214,2319
215,215,2298
216,216,2278
217,217,2261
218,218,2241
219,219,2221
220,220,2203
221,221,2186
222,222,2165
223,223,2147
224,224,2129
225,225,2108
226,226,2089
227,227,2069
228,228,2051
229,229,2034
230,230,2018
231,231,1998
232,232,1981
233,233,1966
234,234,1945
235,235,1924
236,236,1908
237,237,1892
238,238,1873
239,239,1859
240,240,1839
241,241,1822
242,242,1804
243,243,1786
244,244,1770
245,245,1751
246,246,1736
247,247,1717
248,248,1700
249,249,1682
250,250,1666
251,251,1653
252,252,1635
253,253,1618
254,254,1603
255,255,1586
256,256,1569
257,257,1553
258,258,1536
259,259,1521
260,260,1506
261,261,1491
262,262,1477
263,263,1462
264,264,1448
265,265,1430
266,266,1416
267,267,1400
268,268,1386
269,269,1371
270,270,1355
271,271,1343
272,272,1328
273,273,1314
274,274,1297
275,275,1283
276,276,1272
277,277,1256
278,278,1240
279,279,1226
280,280,1212
281,281,1196
282,282,1182
283,283,1168
284,284,1154
285,285,1136
286,286,1124
287,287,1111
288,288,1099
289,289,1086
290,290,1074
291,291,1063
292,292,1050
293,293,1039
294,294,1029
295,295,1016
296,296,1005
297,297,995
298,298,981
299,299,969
300,300,958
301,301,948
302,302,934
303,303,925
304,304,913
305,305,900
306,306,891
307,307,881
308,308,869
309,309,857
310,310,848
311,311,836
312,312,826
313,313,815
314,314,805
315,315,793
316,316,781
317,317,769
318,318,759
319,319,748
320,320,740
321,321,729
322,322,722
323,323,713
324,324,701
325,325,693
326,326,684
327,327,674
328,328,664
329,329,656
330,330,647
331,331,637
332,332,627
333,333,619
334,334,610
335,335,599
336,336,591
337,337,582
338,338,570
339,339,561
340,340,554
341,341,544
342,342,534
343,343,524
344,344,515
345,345,505
346,346,499
347,347,494
348,348,488
349,349,483
350,350,476
351,351,470
352,352,464
353,353,458
354,354,451
355,355,447
356,356,441
357,357,436
358,358,430
359,359,424
360,360,419
361,361,414
362,362,408
363,363,404
364,363.8,398
