step,time,alive
0,0,7910
1,1,7898
2,2,7882
3,3,7862
4,4,7839
5,5,7817
6,6,7790
7,7,7768
8,8,7739
9,9,7709
10,10,7687
11,11,7665
12,12,7640
13,13,7621
14,14,7595
15,15,7571
16,16,7544
17,17,7518
18,18,7495
19,19,7463
20,20,7436
21,21,7412
22,22,7381
23,23,7349
24,24,7322
25,25,7295
26,26,7268
27,27,7240
28,28,7212
29,29,7183
30,30,7149
31,31,7121
32,32,7094
33,33,7059
34,34,7034
35,35,7002
36,36,6975
37,37,6945
38,38,6910
39,39,6886
40,40,6856
41,41,6831
42,42,6801
43,43,6771
44,44,6740
45,45,6712
46,46,6683
47,47,6651
48,48,6627
49,49,6591
50,50,6565
51,51,6535
52,52,6505
53,53,6480
54,54,6453
55,55,6426
56,56,6397
57,57,6369
58,58,6340
59,59,6317
60,60,6287
61,61,6260
62,62,6232
63,63,6207
64,64,6186
65,65,6156
66,66,6133
67,67,6109
68,68,6083
69,69,6061
70,70,6039
71,71,6013
72,72,5992
73,73,5972
74,74,5945
75,75,5920
76,76,5900
77,77,5872
78,78,5851
79,79,5825
80,80,5808
81,81,5781
82,82,5759
83,83,5735
84,84,5711
85,85,5690
86,86,5667
87,87,5643
88,88,5620
89,89,5596
90,90,5575
91,91,5553
92,92,5532
93,93,5506
94,94,5483
95,95,5464
96,96,5443
97,97,5417
98,98,5397
99,99,5375
100,100,5351
101,101,5331
102,102,5305
103,103,5290
104,104,5263
105,105,5244
106,106,5220
107,107,5203
108,108,5181
109,109,5156
110,110,5137
111,111,5112
112,112,5091
113,113,5070
114,114,5047
115,115,5025
116,116,5005
117,117,4980
118,118,4958
119,119,4936
120,120,4912
121,121,4891
122,122,4872
123,123,4849
124,124,4823
125,125,4802
126,126,4783
127,127,4764
128,128,4743
129,129,4720
130,130,4700
131,131,4679
132,132,4658
133,133,4636
134,134,4609
135,135,4589
136,136,4566
137,137,4545
138,138,4524
139,139,4503
140,140,4481
141,141,4457
142,142,4435
143,143,4412
144,144,4390
145,145,4370
146,146,4342
147,147,4324
148,148,4299
149,149,4275
150,150,4251
151,151,4231
152,152,4207
153,153,4184
154,154,4158
155,155,4140
156,156,4115
157,157,4096
158,158,4066
159,159,4052
160,160,4032
161,161,4009
162,162,3985
163,163,3966
164,164,3941
165,165,3922
166,166,3904
167,167,3878
168,168,3857
169,169,3839
170,170,3818
171,171,3797
172,172,3773
173,173,3757
174,174,3737
175,175,3717
176,176,3689
177,177,3673
178,178,3647
179,179,3624
180,180,3608
181,181,3583
182,182,3567
183,183,3545
184,184,3523
185,185,3504
186,186,3485
187,187,3464
188,188,3446
189,189,3426
190,190,3405
191,191,3383
192,192,3366
193,193,3346
194,194,3327
195,195,3308
196,196,3285
197,197,3270
198,198,3252
199,199,3234
200,200,3221
201,201,3200
202,202,3184
203,203,3170
204,204,3149
205,205,3135
206,206,3118
207,207,3101
208,208,3088
209,209,3067
210,210,3054
211,211,3032
212,212,3017
213,213,3001
214,214,2988
215,215,2969
216,216,2954
217,217,2937
218,218,2921
219,219,2906
220,220,2892
221,221,2873
222,222,2856
223,223,2840
224,224,2823
225,225,2805
226,226,2788
227,227,2774
228,228,2758
229,229,2739
230,230,2725
231,231,2708
232,232,2694
233,233,2674
234,234,2657
235,235,2641
236,236,2627
237,237,2609
238,238,2593
239,239,2579
240,240,2562
241,241,2544
242,242,2528
243,243,2510
244,244,2496
245,245,2478
246,246,2460
247,247,2443
248,248,2429
249,249,2410
250,250,2395
251,251,2375
252,252,2363
253,253,2347
254,254,2332
255,255,2314
256,256,2300
257,257,2280
258,258,2263
259,259,2250
260,260,2230
261,261,2217
262,262,2195
263,263,2181
264,264,2166
265,265,2149
266,266,2130
267,267,2117
268,268,2101
269,269,2087
270,270,2073
271,271,2058
272,272,2040
273,273,2027
274,274,2017
275,275,2000
276,276,1984
277,277,1971
278,278,1956
279,279,1939
280,280,1924
281,281,1909
282,282,1897
283,283,1882
284,284,1867
285,285,1853
286,286,1840
287,287,1826
288,288,1809
289,289,1796
290,290,1784
291,291,1770
292,292,1751
293,293,1740
294,294,1724
295,295,1707
296,296,1693
297,297,1677
298,298,1665
299,299,1651
300,300,1634
301,301,1621
302,302,1606
