ID,time,distance,start_x,start_y,end_x,end_y,state,free_flow_time_lower_bound,delay_above_free_flow,time_to_free_flow_ratio
1,159.501,136.605,202.264,305.852,249.458,185.225,0,85.3784,74.1222,1.86816
2,141.999,167.389,308.744,680.888,312.58,817.981,0,104.618,37.3813,1.35731
3,32.4001,33.7235,146.764,660.143,150.091,693.266,0,21.0772,11.3229,1.53721
4,4.9,3.18496,603.198,811.794,606.021,812.764,0,1.9906,2.9094,2.46157
5,212.404,207.28,485.858,439.588,615.582,539.602,0,129.55,82.8538,1.63955
6,31.6001,39.2086,177.228,672.555,149.943,693.237,0,24.5054,7.09469,1.28952
7,58.4997,66.9487,562.248,782.831,611.212,754.839,0,41.8429,16.6568,1.39808
8,7.89999,7.66097,360.535,180.118,355.868,174.091,0,4.78811,3.11189,1.64992
9,18.1,21.3648,260.058,203.659,252.323,184.024,0,13.353,4.74706,1.35551
10,92.9992,93.4429,365.973,200.914,349.599,174.622,0,58.4018,34.5973,1.5924
11,129.199,153.108,527.329,177.611,647.768,191.527,0,95.6925,33.5062,1.35014
12,36.1,44.2833,599.321,320.547,630.313,334.148,0,27.6771,8.42297,1.30433
13,24.4001,31.8485,175.361,624.853,144.69,616.257,0,19.9053,4.49474,1.22581
14,52.5998,48.036,115.22,399.661,67.6705,404.794,0,30.0225,22.5773,1.75201
15,242.206,170.897,503.955,200.292,356.052,173.472,0,106.811,135.395,2.26761
16,27.6001,28.9356,253.562,213.464,249.849,185.141,0,18.0847,9.51535,1.52615
17,0,0,621.536,612.772,621.536,612.772,0,0,0,0
18,15.2,18.458,404.915,96.4033,405.856,78.2204,0,11.5363,3.66377,1.31759
19,104.999,95.5487,168.288,534.019,139.601,611.253,0,59.7179,45.281,1.75825
20,79.2994,83.7745,557.847,352.917,630.399,333.816,0,52.3591,26.9403,1.51453
21,112.699,138.916,531.258,188.603,648.276,190.993,0,86.8226,25.8763,1.29804
22,156.4,156.992,320.564,305.96,251.438,184.463,0,98.1203,58.2801,1.59397
23,338.911,242.394,423.164,613.997,613.296,612.522,0,151.496,187.415,2.2371
24,111.099,107.606,558.957,376.819,630.394,334.43,0,67.2539,43.845,1.65193
25,140.599,181.863,482.236,698.3,612.208,752.442,0,113.664,26.9351,1.23697
26,134.599,115.255,257.389,632.895,144.724,615.659,0,72.0343,62.5647,1.86854
27,200.303,229.791,496.358,505.548,615.652,540.5,0,143.62,56.6835,1.39468
28,6.1,5.95238,605.919,752.248,611.673,753.769,0,3.72024,2.37976,1.63968
29,28.1001,30.3759,572.31,832.479,602.376,833.325,0,18.9849,9.11514,1.48013
30,178.602,130.347,510.94,653.921,613.292,613.222,0,81.4667,97.135,2.19233
31,47.3998,61.9086,596.22,229.778,648.427,198.135,0,38.6929,8.707,1.22503
32,299.209,224.787,393.289,338.21,349.85,174.75,0,140.492,158.717,2.12973
33,134.199,135.788,531.456,147.664,653.559,130.381,0,84.8678,49.3312,1.58127
34,175.602,143.183,277.441,644.519,144.656,615.61,0,89.4894,86.1121,1.96226
35,140.699,134.52,298.569,295.744,251.09,184.589,0,84.0751,56.6243,1.6735
36,124.099,124.801,276.222,297.235,249.682,185.216,0,78.0004,46.0983,1.591
37,93.1992,86.9886,439.351,179,356.1,173.458,0,54.3679,38.8313,1.71423
38,261.007,200.541,476.17,399.089,630.375,334.124,0,125.338,135.669,2.08242
39,111.599,109.389,204.268,562.487,144.697,615.741,0,68.3681,43.2308,1.63232
40,103.699,107.464,546.922,123.811,653.474,130.071,0,67.1649,36.5341,1.54395
41,45.0999,58.2072,193.333,679.733,149.584,693.21,0,36.3795,8.72039,1.23971
42,225.305,186.567,498.021,539.339,613.29,612.449,0,116.604,108.7,1.93222
43,281.808,217.814,478.994,414.088,630.29,334.151,0,136.134,145.674,2.07008
44,262.007,182.32,213.373,438.762,67.6632,405.577,0,113.95,148.057,2.29932
45,17.3,19.2439,151.972,674.273,149.654,693.206,0,12.0274,5.2726,1.43838
46,117.899,88.2927,541.832,635.338,613.191,612.576,0,55.1829,62.7159,2.13651
47,344.012,242.975,448.727,480.204,601.6,522.633,1,151.859,192.153,2.26533
48,244.006,222.962,352.225,360.52,349.885,174.794,0,139.352,104.654,1.75101
49,127.699,129.699,536.159,152.806,653.603,130.377,0,81.0619,46.6368,1.57532
50,246.206,208.881,248.069,416.615,67.6833,404.838,0,130.551,115.655,1.8859
51,147,144.1,265.274,657.145,144.818,616.24,0,90.0622,56.9376,1.6322
52,284.108,212.432,243.776,426.354,67.703,405.577,0,132.77,151.338,2.13985
53,75.4994,82.017,583.226,187.694,648.751,190.825,0,51.2606,24.2388,1.47285
54,321.81,270.245,425.143,434.932,615.646,539.646,0,168.903,152.907,1.9053
55,46.2999,57.6885,554.379,758.105,611.251,754.785,0,36.0553,10.2446,1.28414
56,344.012,294.646,409.814,442.512,614.955,540.377,1,184.154,159.858,1.86807
57,161.201,147.802,293.245,300.333,251.511,184.387,0,92.3762,68.8244,1.74504
58,111.299,123.411,534.918,131.305,653.569,129.743,0,77.132,34.1669,1.44297
59,68.3995,66.051,589.296,661.625,613.17,612.836,0,41.2819,27.1176,1.65689
60,239.305,186.892,254.412,354.048,249.884,185.12,0,116.807,122.498,2.04872
61,139.099,183.87,534.368,303.723,647.896,197.678,0,114.918,24.1808,1.21042
62,246.906,217.51,394.19,329.316,349.878,174.667,0,135.943,110.962,1.81624
63,113.799,148.248,316.218,694.286,312.486,818.023,0,92.6553,21.1435,1.2282
64,6.4,7.06255,623.427,333.286,630.316,334.015,0,4.41409,1.9859,1.4499
65,123.499,167.441,533.965,288.049,647.883,197.804,0,104.65,18.8482,1.18011
66,200.403,206.752,253.598,501.43,139.94,611.134,0,129.22,71.1828,1.55086
67,107.999,117.302,362.946,234.946,349.938,174.834,0,73.3137,34.6852,1.47311
68,87.6992,116.038,320.509,712.769,312.561,817.994,0,72.5234,15.1758,1.20925
69,93.1992,122.661,351.188,703.579,312.779,818.014,0,76.663,16.5361,1.2157
70,263.507,245.093,313.453,375.917,249.074,185.097,0,153.183,110.323,1.72021
71,343.012,323.257,389.963,442.229,349.905,174.684,0,202.035,140.976,1.69778
72,95.7991,119.748,583.294,278.677,648.087,197.988,0,74.8424,20.9568,1.28001
73,293.509,220.312,469.974,370.553,630.276,334.146,0,137.695,155.814,2.13158
74,247.806,206.054,278.878,372.073,249.107,185.128,0,128.784,119.022,1.9242
75,344.012,220.568,419.109,506.4,575.327,449.86,1,137.855,206.157,2.49546
76,94.8991,98.4348,264.427,280.216,250.341,184.891,0,61.5218,33.3773,1.54253
77,344.012,261.882,444.894,487.243,604.759,533.649,1,163.676,180.335,2.10178
78,86.5993,101.47,241.075,626.022,144.688,616.35,0,63.4189,23.1803,1.36551
79,17.6,19.0234,595.573,614.719,613.229,612.988,0,11.8896,5.71042,1.48029
80,344.012,267.748,580.665,537.511,573.327,546.376,1,167.342,176.669,2.05574
81,110.299,135.362,313.409,283.318,251.183,184.538,0,84.6015,25.6974,1.30375
82,262.707,281.866,357.058,556.778,144.817,616.2,0,176.166,86.5404,1.49124
83,245.406,200.042,500.875,576.73,613.316,612.55,0,125.026,120.38,1.96283
84,150.1,131.094,211.434,306.944,248.019,184.631,0,81.9335,68.1665,1.83197
85,115.399,111.713,306.952,248.128,349.592,174.601,0,69.8209,45.5779,1.65278
86,76.4994,79.0674,357.256,195.594,349.773,174.716,0,49.4171,27.0823,1.54803
87,91.6992,89.1436,572.956,674.689,613.335,613.047,0,55.7148,35.9844,1.64587
88,51.5998,58.9415,569.849,780.52,611.09,755.112,0,36.8384,14.7613,1.4007
89,97.2991,115.374,573.006,442.172,615.649,540.43,0,72.1088,25.1903,1.34934
90,89.9992,109.589,87.8419,472.994,67.7262,405.456,0,68.4932,21.506,1.31399
91,204.303,156.446,205.337,317.948,248.629,184.869,0,97.7789,106.524,2.08944
92,88.0992,92.2803,304.247,230.096,349.495,174.603,0,57.6752,30.424,1.52751
93,218.104,210.645,378.924,342.867,349.742,174.717,0,131.653,86.4511,1.65666
94,0,0,405.617,73.7946,405.617,73.7946,0,0,0,0
95,60.7996,73.3104,591.442,192.463,647.825,197.62,0,45.819,14.9807,1.32695
96,219.204,190.358,476.31,550.698,613.329,613.217,0,118.974,100.23,1.84245
97,89.5992,110.012,575.623,446.331,615.565,540.347,0,68.7573,20.8419,1.30312
98,159.801,114.081,225.091,294.28,248.753,184.941,0,71.3004,88.5001,2.24123
99,160.501,207.667,513.567,259.651,648.234,198.028,0,129.792,30.7089,1.2366
100,344.012,224.581,388.698,517.112,546.957,445.766,1,140.363,203.649,2.45088
101,115.399,108.651,423.227,233.179,356.086,173.43,0,67.907,47.4918,1.69937
102,81.5993,102.243,541.376,495.618,615.46,540.244,0,63.9016,17.6977,1.27695
103,332.411,269.912,422.903,403.148,630.337,334.058,0,168.695,163.716,1.97049
104,18.8,23.9323,167.696,623.023,144.699,616.435,0,14.9577,3.84235,1.25688
105,249.906,171.609,489.801,638.685,613.296,613.203,0,107.256,142.65,2.33
106,287.708,189.066,450.996,638.712,613.356,613.182,0,118.166,169.542,2.43478
107,194.203,146.643,272.1,617.498,144.739,615.764,0,91.652,102.551,2.11891
108,22.1,20.1415,87.0148,409.776,67.664,405.525,0,12.5884,9.51161,1.75558
109,46.6999,48.0559,605.797,133.528,653.473,129.805,0,30.0349,16.6649,1.55485
110,344.012,237.088,449.268,487.402,598.479,511.189,1,148.18,195.832,2.32158
111,55.1997,66.9895,190.423,591.315,144.809,615.845,0,41.8685,13.3313,1.31841
112,33.9001,30.1614,232.799,205.022,249.182,185.101,0,18.8509,15.0492,1.79833
113,91.4992,101.424,244.592,631.142,144.818,615.758,0,63.3898,28.1094,1.44344
114,35.7,45.1091,612.423,192.95,647.959,197.924,0,28.1932,7.50687,1.26627
115,193.803,217.699,385.039,645.766,312.616,818.033,0,136.062,57.741,1.42437
116,78.4994,76.9305,268.716,258.645,249.355,185.244,0,48.0816,30.4178,1.63263
117,344.012,229.657,442.832,497.419,591.549,485.004,1,143.536,200.476,2.3967
118,178.402,148.971,277.107,648.449,144.708,615.638,0,93.1067,85.2949,1.9161
119,118.999,137.276,233.61,775.701,152.847,701.808,0,85.7975,33.2012,1.38697
120,143.2,184.402,534.131,305.375,647.964,197.954,0,115.251,27.9484,1.2425
121,116.799,129.546,525.75,706.958,611.995,752.793,0,80.9661,35.8327,1.44256
122,70.0995,76.4375,188.981,211.898,248.398,184.775,0,47.7734,22.3261,1.46733
123,74.9994,99.8068,330.408,721.932,312.631,818.047,0,62.3792,12.6202,1.20231
124,0,0,619.765,613.058,619.765,613.058,0,0,0,0
125,22.9001,27.9258,159.186,600.817,144.587,616.538,0,17.4536,5.44644,1.31205
126,133.999,117.486,126.777,515.013,139.495,611.179,0,73.429,60.57,1.82488
127,91.7992,112.916,574.102,444.642,615.763,540.514,0,70.5728,21.2264,1.30077
128,193.503,133.211,162.426,440.662,67.6366,405.584,0,83.2567,110.246,2.32417
129,175.802,139.615,203.959,403.934,67.6407,405.593,0,87.2596,88.542,2.0147
130,134.499,125.159,514.607,337.044,630.299,333.944,0,78.2242,56.2748,1.7194
131,220.804,174.216,244.062,343.776,249.455,185.231,0,108.885,111.919,2.02787
132,228.805,178.677,244.764,350.141,250.332,184.949,0,111.673,117.132,2.04888
133,314.81,280.459,405.087,395.816,349.533,174.581,0,175.287,139.523,1.79597
134,22,26.1302,145.54,642.325,139.844,620.861,0,16.3314,5.66868,1.3471
135,53.3998,64.8095,550.927,752.932,611.081,755.37,0,40.5059,12.8938,1.31832
136,3.9,3.11088,138.044,608.386,138.969,611.356,0,1.9443,1.9557,2.00587
137,53.3998,65.7857,593.826,199.696,648.033,197.798,0,41.1161,12.2837,1.29876
138,48.6998,51.4779,613.206,146.39,653.613,130.273,0,32.1737,16.5261,1.51365
139,71.4995,76.496,230.742,258.287,249.459,185.218,0,47.81,23.6895,1.49549
140,300.709,250.088,443.355,437.553,615.516,539.976,0,156.305,144.404,1.92386
141,0,0,248.686,175.68,248.686,175.68,0,0,0,0
142,90.9992,76.2544,423.08,157.795,356.207,173.449,0,47.659,43.3402,1.90938
143,50.8998,64.2517,550.767,753.698,611.105,755.356,0,40.1573,10.7425,1.26751
144,68.3995,78.7106,173.864,561.139,140.175,611.162,0,49.1941,19.2054,1.3904
145,62.2996,74.7437,347.593,201.123,349.566,174.601,0,46.7148,15.5848,1.33362
146,148,147.252,517.411,136.785,653.609,129.583,0,92.0322,55.9676,1.60813
147,213.604,289.78,377.964,572.706,312.546,818.032,0,181.112,32.4915,1.1794
148,215.804,165.947,173.634,301.568,248.596,184.894,0,103.717,112.087,2.0807
149,344.012,211.671,399.08,508.217,549.117,454.036,1,132.294,211.717,2.60035
150,58.7997,51.9286,119.133,398.95,67.6906,405.62,0,32.4554,26.3443,1.81171
151,116.299,110.616,428.823,228.007,356.186,173.384,0,69.1351,47.1637,1.6822
152,259.207,255.516,295.221,411.203,249.898,185.075,0,159.698,99.509,1.62311
153,24.5001,23.6046,262.539,204.213,252.429,184.038,0,14.7529,9.7472,1.6607
154,81.4993,80.9559,358.652,195.365,349.729,174.647,0,50.5975,30.9019,1.61074
155,187.002,188.22,386.157,301.796,349.484,174.578,0,117.638,69.3644,1.58964
156,161.601,164.098,492.259,114.817,653.579,130.373,0,102.561,59.0395,1.57565
157,273.908,217.02,256.427,421.573,67.6867,404.879,0,135.638,138.27,2.0194
158,157,118.385,197.96,258.543,248.203,184.698,0,73.9908,83.0096,2.12189
159,244.806,331.991,397.501,589.543,312.647,817.962,0,207.494,37.3114,1.17982
160,344.012,242.015,407.248,615,596.602,614.186,1,151.259,192.752,2.27432
161,313.41,279.653,358.31,419.067,350.172,174.817,0,174.783,138.627,1.79313
162,149.3,109.558,233.032,288.859,248.714,184.862,0,68.4735,80.8264,2.1804
163,137.399,121.772,549.703,563.813,613.309,612.423,0,76.1074,61.2917,1.80533
164,243.706,223.97,259.151,422.771,67.6376,404.53,0,139.981,103.724,1.74099
165,95.8991,103.154,176.337,535.626,140.176,611.154,0,64.4715,31.4276,1.48747
166,344.012,115.087,315.448,401.024,306.637,390.733,1,71.9294,272.082,4.78263
167,0,0,250.926,181.607,250.926,181.607,0,0,0,0
168,47.7998,56.7032,144.236,554.657,139.883,611.127,0,35.4395,12.3604,1.34877
169,70.6995,71.9616,114.093,436.587,67.7069,404.785,0,44.976,25.7235,1.57194
170,206.703,171.919,199.119,340.374,67.6649,404.802,0,107.449,99.2539,1.92373
171,117.999,114.705,266.791,294.55,249.93,185.116,0,71.6904,46.3084,1.64595
172,65.1996,65.2456,200.995,210.913,248.251,184.714,0,40.7785,24.4211,1.59887
173,132.999,119.462,535.423,669.973,613.3,613.208,0,74.6638,58.3351,1.7813
174,2.2,1.35252,254.568,183.412,253.297,182.949,0,0.845325,1.35468,2.60255
175,146.2,113.791,181.278,401.143,67.7408,404.862,0,71.1192,75.0805,2.0557
176,344.012,264.592,574.648,544.966,578.179,545.356,1,165.37,178.642,2.08026
177,40.1,43.847,409.143,121.685,405.944,78.2486,0,27.4044,12.6956,1.46327
178,91.1992,105.491,565.568,471.838,615.542,539.833,0,65.9317,25.2674,1.38324
179,110.099,110.587,461.725,180.675,355.612,174.421,0,69.1171,40.9818,1.59293
180,65.7996,84.3061,579.209,477.489,615.736,540.659,0,52.6913,13.1083,1.24877
181,41.5999,45.9265,407.507,123.641,405.947,78.1527,0,28.704,12.8959,1.44927
182,246.706,167.868,194.062,445.127,67.5689,405.731,0,104.918,141.788,2.35142
183,5.7,4.87281,140.579,606.497,139.515,611.181,0,3.04551,2.65449,1.87161
184,0,0,610.112,836.521,610.112,836.521,0,0,0,0
185,74.5994,79.7167,331.678,233.735,349.787,174.681,0,49.823,24.7765,1.49729
186,82.2993,88.4539,272.63,269.922,249.946,184.977,0,55.2837,27.0156,1.48867
187,27.8001,30.655,153.489,590.739,139.927,611.085,0,19.1594,8.64071,1.45099
188,173.201,182.188,183.511,522.716,140.289,611.172,0,113.868,59.3337,1.52108
189,0,0,408.11,70.7896,408.11,70.7896,0,0,0,0
190,344.012,117.511,471.752,331.586,470.89,329.872,1,73.4445,270.567,4.68397
191,271.507,246.546,397.156,364.552,349.666,174.615,0,154.091,117.416,1.76199
192,9.4,9.89419,599.103,805.156,606.866,810.561,0,6.18387,3.21613,1.52008
193,344.012,277.912,428.7,535.116,569.756,617.191,1,173.695,170.317,1.98055
