step,time,alive
0,0,7904
1,1,7891
2,2,7872
3,3,7851
4,4,7825
5,5,7803
6,6,7773
7,7,7745
8,8,7715
9,9,7686
10,10,7660
11,11,7633
12,12,7608
13,13,7585
14,14,7560
15,15,7528
16,16,7504
17,17,7470
18,18,7437
19,19,7407
20,20,7374
21,21,7349
22,22,7316
23,23,7289
24,24,7255
25,25,7222
26,26,7192
27,27,7161
28,28,7131
29,29,7091
30,30,7058
31,31,7023
32,32,6993
33,33,6962
34,34,6931
35,35,6896
36,36,6863
37,37,6831
38,38,6797
39,39,6764
40,40,6736
41,41,6705
42,42,6674
43,43,6642
44,44,6607
45,45,6578
46,46,6545
47,47,6515
48,48,6482
49,49,6448
50,50,6413
51,51,6383
52,52,6348
53,53,6318
54,54,6285
55,55,6259
56,56,6229
57,57,6200
58,58,6172
59,59,6143
60,60,6118
61,61,6091
62,62,6066
63,63,6038
64,64,6009
65,65,5981
66,66,5956
67,67,5924
68,68,5898
69,69,5870
70,70,5846
71,71,5812
72,72,5790
73,73,5761
74,74,5734
75,75,5704
76,76,5677
77,77,5653
78,78,5621
79,79,5597
80,80,5569
81,81,5543
82,82,5515
83,83,5486
84,84,5462
85,85,5431
86,86,5408
87,87,5385
88,88,5354
89,89,5329
90,90,5301
91,91,5277
92,92,5251
93,93,5226
94,94,5202
95,95,5175
96,96,5149
97,97,5122
98,98,5093
99,99,5070
100,100,5047
101,101,5020
102,102,4993
103,103,4969
104,104,4942
105,105,4916
106,106,4889
107,107,4863
108,108,4840
109,109,4815
110,110,4786
111,111,4760
112,112,4737
113,113,4714
114,114,4686
115,115,4658
116,116,4631
117,117,4608
118,118,4580
119,119,4559
120,120,4533
121,121,4506
122,122,4476
123,123,4453
124,124,4429
125,125,4402
126,126,4379
127,127,4350
128,128,4326
129,129,4299
130,130,4272
131,131,4246
132,132,4219
133,133,4197
134,134,4167
135,135,4142
136,136,4117
137,137,4092
138,138,4059
139,139,4036
140,140,4012
141,141,3990
142,142,3964
143,143,3937
144,144,3912
145,145,3887
146,146,3862
147,147,3838
148,148,3814
149,149,3790
150,150,3763
151,151,3742
152,152,3720
153,153,3692
154,154,3668
155,155,3646
156,156,3621
157,157,3600
158,158,3577
159,159,3554
160,160,3530
161,161,3507
162,162,3481
163,163,3462
164,164,3434
165,165,3413
166,166,3392
167,167,3366
168,168,3341
169,169,3316
170,170,3297
171,171,3274
172,172,3247
173,173,3227
174,174,3202
175,175,3176
176,176,3155
177,177,3128
178,178,3109
179,179,3084
180,180,3060
181,181,3039
182,182,3015
183,183,2996
184,184,2973
185,185,2954
186,186,2933
187,187,2914
188,188,2893
189,189,2874
190,190,2857
191,191,2838
192,192,2818
193,193,2800
194,194,2780
195,195,2761
196,196,2743
197,197,2725
198,198,2705
199,199,2687
200,200,2672
201,201,2651
202,202,2632
203,203,2614
204,204,2596
205,205,2576
206,206,2555
207,207,2542
208,208,2519
209,209,2501
210,210,2481
211,211,2463
212,212,2448
213,213,2428
214,214,2410
215,215,2390
216,216,2374
217,217,2353
218,218,2335
219,219,2317
220,220,2298
221,221,2279
222,222,2257
223,223,2241
224,224,2224
225,225,2203
226,226,2190
227,227,2169
228,228,2153
229,229,2135
230,230,2115
231,231,2098
232,232,2082
233,233,2062
234,234,2044
235,235,2027
236,236,2010
237,237,1991
238,238,1974
239,239,1955
240,240,1940
241,241,1921
242,242,1906
243,243,1889
244,244,1872
245,245,1855
246,246,1840
247,247,1822
248,248,1806
249,249,1789
250,250,1773
251,251,1754
252,252,1737
253,253,1720
254,254,1705
255,255,1686
256,256,1670
257,257,1657
258,258,1638
259,259,1623
260,260,1610
261,261,1592
262,262,1577
263,263,1564
264,264,1547
265,265,1534
266,266,1516
267,267,1503
268,268,1488
269,269,1471
270,270,1457
271,271,1442
272,272,1428
273,273,1415
274,274,1398
275,275,1384
276,276,1368
277,277,1355
278,278,1340
279,279,1323
280,280,1310
281,281,1295
282,282,1280
283,283,1265
284,284,1251
285,285,1237
286,286,1224
287,287,1210
288,288,1195
289,289,1185
290,290,1171
291,291,1157
292,292,1144
293,293,1130
294,294,1118
295,295,1106
296,296,1091
297,297,1078
298,298,1066
299,299,1056
300,300,1041
301,301,1029
302,302,1015
303,303,1005
304,304,995
305,305,983
306,306,972
307,307,960
308,308,949
309,309,937
310,310,928
311,311,916
312,312,905
313,313,893
314,314,883
315,315,871
316,316,860
317,317,851
318,318,840
319,319,830
320,320,818
321,321,807
322,322,795
323,323,787
324,324,777
325,325,767
326,326,758
327,327,750
328,328,739
329,329,730
330,330,721
331,331,712
332,332,701
333,333,695
334,334,687
335,335,676
336,336,668
337,337,659
338,338,648
339,339,642
340,340,632
341,341,622
342,342,613
343,343,603
344,344,594
345,345,584
346,346,575
347,347,566
348,348,557
349,349,547
350,350,535
351,351,527
352,352,522
353,353,514
354,354,509
355,355,502
356,356,498
357,357,493
358,358,488
359,359,483
360,360,478
361,361,475
362,362,469
363,363,466
364,364,462
365,365,457
366,366,453
367,367,447
368,368,444
369,369,440
370,370,435
371,371,431
372,372,426
373,373,422
374,374,418
375,375,414
376,376,409
377,377,405
378,378,402
379,378.2,400
