ID,time,distance,start_x,start_y,end_x,end_y,state,free_flow_time_lower_bound,delay_above_free_flow,time_to_free_flow_ratio
1,158.2,136.697,202.264,305.852,248.959,185.013,0,85.4353,72.7651,1.8517
2,141.199,166.75,308.744,680.888,312.786,817.967,0,104.219,36.9804,1.35483
3,32.4001,33.7229,146.764,660.143,150.079,693.264,0,21.0768,11.3233,1.53724
4,4.9,3.18496,603.198,811.794,606.021,812.764,0,1.9906,2.9094,2.46157
5,194.403,208.091,485.858,439.588,615.556,540.244,0,130.057,64.3461,1.49475
6,31.6001,39.2078,177.228,672.555,149.944,693.237,0,24.5049,7.09522,1.28954
7,58.5997,66.9629,562.248,782.831,611.17,754.953,0,41.8518,16.7479,1.40017
8,7.89999,7.66097,360.535,180.118,355.868,174.091,0,4.78811,3.11189,1.64992
9,18.1,21.3622,260.058,203.659,252.325,184.028,0,13.3514,4.74863,1.35566
10,104.699,95.0673,365.973,200.914,349.642,174.577,0,59.4171,45.2819,1.7621
11,127.599,152.719,527.329,177.611,647.932,191.408,0,95.4495,32.1491,1.33682
12,36.1,44.2833,599.321,320.547,630.313,334.148,0,27.677,8.42298,1.30433
13,24.4001,31.8488,175.361,624.853,144.689,616.257,0,19.9055,4.49458,1.2258
14,52.4998,48.0226,115.22,399.661,67.7081,404.794,0,30.0142,22.4856,1.74917
15,255.906,171.421,503.955,200.292,356.062,173.428,0,107.138,148.769,2.38857
16,27.6001,28.9579,253.562,213.464,249.845,185.122,0,18.0987,9.50138,1.52498
17,0,0,621.536,612.772,621.536,612.772,0,0,0,0
18,15.2,18.458,404.915,96.4033,405.856,78.2204,0,11.5363,3.66377,1.31759
19,105.999,95.6431,168.288,534.019,139.513,611.204,0,59.7769,46.222,1.77324
20,78.4994,83.6028,557.847,352.917,630.368,333.851,0,52.2517,26.2476,1.50233
21,112.299,138.885,531.258,188.603,648.464,190.873,0,86.8029,25.4959,1.29372
22,136.899,155.548,320.564,305.96,251.587,184.446,0,97.2177,39.6815,1.40817
23,343.012,229.159,423.164,613.997,601.593,612.4,1,143.225,199.787,2.39492
24,112.599,107.701,558.957,376.819,630.384,333.689,0,67.313,45.2858,1.67276
25,139.399,181.816,482.236,698.3,612.21,752.458,0,113.635,25.7641,1.22673
26,133.899,114.737,257.389,632.895,144.631,615.618,0,71.7104,62.1885,1.86722
27,201.303,229.398,496.358,505.548,615.707,540.485,0,143.374,57.9292,1.40404
28,6.1,5.95238,605.919,752.248,611.673,753.769,0,3.72024,2.37976,1.63968
29,28.1001,30.3803,572.31,832.479,602.378,833.323,0,18.9877,9.11238,1.47991
30,168.001,129.326,510.94,653.921,613.31,613.194,0,80.829,87.172,2.07847
31,47.3998,61.9127,596.22,229.778,648.428,198.136,0,38.6955,8.7044,1.22495
32,284.808,220.803,393.289,338.21,349.473,174.581,0,138.002,146.806,2.0638
33,132.999,136.03,531.456,147.664,653.575,130.332,0,85.019,47.9799,1.56434
34,171.301,143.14,277.441,644.519,144.729,615.615,0,89.4628,81.8385,1.91478
35,152.5,135.233,298.569,295.744,249.84,185.133,0,84.5208,67.9793,1.80429
36,120.899,124.328,276.222,297.235,249.297,185.228,0,77.7049,43.1938,1.55587
37,95.6991,86.8666,439.351,179,356.277,173.189,0,54.2916,41.4075,1.76269
38,257.206,200.69,476.17,399.089,630.365,334.069,0,125.431,131.775,2.05057
39,102.699,106.573,204.268,562.487,144.68,615.652,0,66.608,36.091,1.54184
40,103.699,107.467,546.922,123.811,653.467,130.098,0,67.1666,36.5324,1.54391
41,45.0999,58.221,193.333,679.733,149.58,693.23,0,36.3881,8.71178,1.23941
42,241.206,187.358,498.021,539.339,613.348,613.133,0,117.099,124.107,2.05985
43,274.208,215.53,478.994,414.088,630.3,333.986,0,134.706,139.501,2.03559
44,243.606,184.768,213.373,438.762,67.7327,405.6,0,115.48,128.126,2.10951
45,17.3,19.2441,151.972,674.273,149.655,693.206,0,12.0276,5.27248,1.43837
46,110.699,86.646,541.832,635.338,613.342,613.21,0,54.1538,56.5451,2.04416
47,343.012,239.139,448.727,480.204,600.04,516.852,1,149.462,193.55,2.29498
48,251.506,221.873,352.225,360.52,349.739,174.709,0,138.671,112.836,1.8137
49,127.899,129.779,536.159,152.806,653.647,130.393,0,81.1116,46.787,1.57682
50,271.207,207.031,248.069,416.615,67.7255,404.814,0,129.394,141.813,2.09597
51,147.5,143.221,265.274,657.145,144.823,616.216,0,89.5133,57.9865,1.6478
52,267.207,216.261,243.776,426.354,67.6306,405.755,0,135.163,132.044,1.97693
53,77.1994,82.5435,583.226,187.694,648.662,190.821,0,51.5897,25.6097,1.49641
54,317.01,269.621,425.143,434.932,615.636,539.612,0,168.513,148.497,1.88122
55,46.1999,57.6486,554.379,758.105,611.212,754.794,0,36.0304,10.1695,1.28225
56,342.712,284.058,409.814,442.512,615.479,539.88,0,177.536,165.176,1.93038
57,149.6,146.486,293.245,300.333,251.64,184.353,0,91.554,58.0459,1.63401
58,111.999,123.437,534.918,131.305,653.52,129.808,0,77.1481,34.8507,1.45174
59,66.9995,65.5333,589.296,661.625,613.248,612.974,0,40.9583,26.0412,1.6358
60,236.005,186.42,254.412,354.048,249.39,185.196,0,116.512,119.493,2.02558
61,138.899,183.04,534.368,303.723,648.16,198.044,0,114.4,24.4993,1.21415
62,263.707,219.071,394.19,329.316,349.954,174.834,0,136.919,126.787,1.926
63,113.599,148.179,316.218,694.286,312.542,818.013,0,92.612,20.9868,1.22661
64,6.4,7.06255,623.427,333.286,630.316,334.015,0,4.41409,1.9859,1.4499
65,123.499,167.466,533.965,288.049,647.884,197.761,0,104.666,18.8323,1.17993
66,204.403,207.462,253.598,501.43,140.068,611.078,0,129.664,74.7393,1.57641
67,108.299,116.473,362.946,234.946,349.744,174.715,0,72.7957,35.5032,1.48771
68,87.6992,116.046,320.509,712.769,312.655,817.971,0,72.5287,15.1705,1.20917
69,93.0992,122.62,351.188,703.579,312.759,817.969,0,76.6372,16.4619,1.2148
70,265.107,242.189,313.453,375.917,249.06,185.061,0,151.368,113.739,1.7514
71,343.012,314.564,389.963,442.229,343.649,181.763,1,196.602,146.41,1.7447
72,95.7991,119.699,583.294,278.677,647.987,197.953,0,74.8117,20.9874,1.28054
73,297.209,220.721,469.974,370.553,630.342,334.121,0,137.951,159.258,2.15446
74,236.505,206.836,278.878,372.073,248.405,184.777,0,129.273,107.233,1.82951
75,343.012,215.534,419.109,506.4,571.573,450.256,1,134.709,208.303,2.54632
76,96.5991,98.9026,264.427,280.216,249.186,185.117,0,61.8142,34.7849,1.56273
77,343.012,239.751,444.894,487.243,598.769,510.6,1,149.844,193.167,2.28912
78,88.9992,100.816,241.075,626.022,144.834,616.149,0,63.0101,25.9891,1.41246
79,17.6,19.0168,595.573,614.719,613.219,612.991,0,11.8855,5.71453,1.4808
80,343.012,265.827,580.665,537.511,571.946,545.951,1,166.142,176.87,2.06457
81,106.799,134.685,313.409,283.318,250.94,184.663,0,84.1784,22.6206,1.26872
82,262.807,282.449,357.058,556.778,144.788,616.055,0,176.531,86.2763,1.48873
83,253.706,202.718,500.875,576.73,613.35,612.524,0,126.699,127.008,2.00244
84,155.2,131.074,211.434,306.944,248.298,184.78,0,81.9209,73.2793,1.89451
85,123.099,112.474,306.952,248.128,349.897,174.825,0,70.2965,52.8022,1.75114
86,76.3994,79.116,357.256,195.594,349.689,174.63,0,49.4475,26.9519,1.54506
87,95.3991,88.7398,572.956,674.689,613.315,613.145,0,55.4624,39.9368,1.72007
