step,time,alive
0,0,7904
1,1,7891
2,2,7873
3,3,7851
4,4,7829
5,5,7809
6,6,7776
7,7,7752
8,8,7722
9,9,7691
10,10,7667
11,11,7645
12,12,7616
13,13,7595
14,14,7566
15,15,7543
16,16,7517
17,17,7486
18,18,7457
19,19,7428
20,20,7402
21,21,7369
22,22,7343
23,23,7311
24,24,7283
25,25,7256
26,26,7222
27,27,7192
28,28,7158
29,29,7130
30,30,7096
31,31,7069
32,32,7037
33,33,7003
34,34,6974
35,35,6946
36,36,6911
37,37,6879
38,38,6852
39,39,6824
40,40,6794
41,41,6760
42,42,6729
43,43,6702
44,44,6674
45,45,6646
46,46,6614
47,47,6584
48,48,6559
49,49,6524
50,50,6501
51,51,6468
52,52,6438
53,53,6411
54,54,6382
55,55,6352
56,56,6321
57,57,6293
58,58,6265
59,59,6232
60,60,6205
61,61,6180
62,62,6154
63,63,6126
64,64,6097
65,65,6073
66,66,6049
67,67,6024
68,68,5999
69,69,5978
70,70,5950
71,71,5928
72,72,5901
73,73,5877
74,74,5852
75,75,5831
76,76,5803
77,77,5782
78,78,5755
79,79,5729
80,80,5705
81,81,5678
82,82,5659
83,83,5635
84,84,5608
85,85,5585
86,86,5564
87,87,5539
88,88,5518
89,89,5493
90,90,5468
91,91,5445
92,92,5422
93,93,5398
94,94,5376
95,95,5350
96,96,5332
97,97,5309
98,98,5283
99,99,5263
100,100,5246
101,101,5217
102,102,5193
103,103,5173
104,104,5150
105,105,5130
106,106,5107
107,107,5083
108,108,5060
109,109,5041
110,110,5018
111,111,4992
112,112,4973
113,113,4951
114,114,4926
115,115,4904
116,116,4885
117,117,4862
118,118,4840
119,119,4813
120,120,4791
121,121,4768
122,122,4748
123,123,4724
124,124,4700
125,125,4677
126,126,4654
127,127,4630
128,128,4609
129,129,4589
130,130,4564
131,131,4542
132,132,4517
133,133,4495
134,134,4472
135,135,4448
136,136,4427
137,137,4403
138,138,4379
139,139,4355
140,140,4336
141,141,4314
142,142,4288
143,143,4266
144,144,4239
145,145,4217
146,146,4190
147,147,4167
148,148,4147
149,149,4125
150,150,4100
151,151,4083
152,152,4056
153,153,4037
154,154,4009
155,155,3987
156,156,3963
157,157,3943
158,158,3918
159,159,3898
160,160,3876
161,161,3854
162,162,3831
163,163,3813
164,164,3791
165,165,3770
166,166,3748
167,167,3728
168,168,3707
169,169,3688
170,170,3665
171,171,3643
172,172,3623
173,173,3600
174,174,3582
175,175,3562
176,176,3544
177,177,3524
178,178,3504
179,179,3483
180,180,3465
181,181,3442
182,182,3420
183,183,3401
184,184,3385
185,185,3363
186,186,3342
187,187,3322
188,188,3304
189,189,3285
190,190,3266
191,191,3247
192,192,3228
193,193,3207
194,194,3193
195,195,3173
196,196,3156
197,197,3138
198,198,3124
199,199,3107
200,200,3090
201,201,3072
202,202,3054
203,203,3040
204,204,3026
205,205,3010
206,206,2991
207,207,2976
208,208,2964
209,209,2944
210,210,2931
211,211,2914
212,212,2897
213,213,2883
214,214,2867
215,215,2850
216,216,2834
217,217,2818
218,218,2801
219,219,2783
220,220,2769
221,221,2749
222,222,2734
223,223,2720
224,224,2699
225,225,2683
226,226,2668
227,227,2650
228,228,2634
229,229,2619
230,230,2603
231,231,2587
232,232,2570
233,233,2555
234,234,2540
235,235,2521
236,236,2505
237,237,2492
238,238,2475
239,239,2461
240,240,2445
241,241,2427
242,242,2412
243,243,2399
244,244,2382
245,245,2369
246,246,2353
247,247,2338
248,248,2319
249,249,2305
250,250,2288
251,251,2271
252,252,2258
253,253,2243
254,254,2225
255,255,2212
256,256,2192
257,257,2180
258,258,2164
259,259,2147
260,260,2134
261,261,2120
262,262,2105
263,263,2087
264,264,2073
265,265,2058
266,266,2042
267,267,2028
268,268,2018
269,269,2001
270,270,1985
271,271,1974
272,272,1959
273,273,1944
274,274,1932
275,275,1917
276,276,1905
277,277,1889
278,278,1875
279,279,1860
280,280,1845
281,281,1833
282,282,1821
283,283,1807
284,284,1791
285,285,1777
286,286,1760
287,287,1748
288,288,1734
289,289,1719
290,290,1703
291,291,1692
292,292,1676
293,293,1660
294,294,1646
295,295,1631
296,296,1619
297,297,1604
298,298,1587
299,299,1576
300,300,1562
301,301,1547
302,302,1534
303,303,1520
304,304,1510
305,305,1495
306,306,1480
307,307,1469
308,308,1457
309,309,1447
310,310,1433
311,311,1421
312,312,1407
313,313,1400
314,314,1385
315,315,1373
316,316,1361
317,317,1348
318,318,1340
319,319,1329
320,320,1316
321,321,1303
322,322,1294
323,323,1283
324,324,1274
325,325,1260
326,326,1249
327,327,1238
328,328,1231
329,329,1221
330,330,1210
331,331,1201
332,332,1192
333,333,1181
334,334,1168
335,335,1161
336,336,1151
337,337,1142
338,338,1132
339,339,1121
340,340,1114
341,341,1104
342,342,1093
343,343,1085
344,344,1073
345,345,1063
346,346,1057
347,347,1045
348,348,1036
349,349,1024
350,350,1018
351,351,1006
352,352,995
353,353,986
354,354,979
355,355,968
356,356,959
357,357,951
358,358,940
359,359,933
360,360,922
361,361,911
362,362,902
363,363,893
364,364,883
365,365,873
366,366,863
367,367,855
368,368,846
369,369,835
370,370,828
371,371,819
372,372,811
373,373,805
374,374,794
375,375,789
376,376,781
377,377,771
378,378,764
