gen,id,evac,cost,rank,widths
1,1,1340.36,0.0,0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
1,2,1260.45,174.95,0,"[0,0,0,0,0,0,0,0,0,0,0,0,2,0,0]"
1,3,1232.33,200.24,0,"[0,0,2,0,0,0,0,0,0,0,0,0,0,0,0]"
1,4,1181.58,375.19,0,"[0,0,2,0,0,0,0,0,0,0,0,0,2,0,0]"
1,5,1105.3,1532.9,0,"[0,0,4,0,0,0,0,0,0,0,2,0,4,4,0]"
1,6,1052.42,3212.83,0,"[2,2,4,0,2,0,2,0,4,0,4,0,4,4,2]"
1,7,1122.26,908.0,0,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,2]"
1,8,1120.92,988.79,0,"[0,0,4,0,0,0,0,0,0,0,2,0,4,0,0]"
1,9,1102.97,2132.91,0,"[0,2,4,0,0,4,0,0,0,0,0,0,4,2,2]"
1,10,1118.33,1023.02,0,"[0,0,4,0,0,0,0,0,0,0,0,0,4,2,0]"
1,11,1211.42,347.46,0,"[0,0,0,0,0,0,0,0,0,0,0,0,4,0,0]"
1,12,1125.5,747.52,0,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,0]"
