gen,id,evac,cost,rank,widths
1,1,1421.28,0.0,0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
1,2,1339.05,174.95,0,"[0,0,0,0,0,0,0,0,0,0,0,0,2,0,0]"
1,3,1310.93,200.24,0,"[0,0,2,0,0,0,0,0,0,0,0,0,0,0,0]"
1,4,1259.18,375.19,0,"[0,0,2,0,0,0,0,0,0,0,0,0,2,0,0]"
1,5,1200.45,747.52,0,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,0]"
1,6,1175.63,1532.9,0,"[0,0,4,0,0,0,0,0,0,0,2,0,4,4,0]"
1,7,1125.48,3212.83,0,"[2,2,4,0,2,0,2,0,4,0,4,0,4,4,2]"
1,8,1189.51,1023.02,0,"[0,0,4,0,0,0,0,0,0,0,0,0,4,2,0]"
1,9,1194.66,908.0,0,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,2]"
1,10,1284.67,347.46,0,"[0,0,0,0,0,0,0,0,0,0,0,0,4,0,0]"
1,11,1178.74,1660.39,1,"[0,0,4,4,0,0,0,0,0,0,0,0,4,4,0]"
1,12,1285.66,347.46,1,"[0,0,0,0,0,0,0,0,0,0,0,0,4,0,0]"
