gen,id,evac,cost,rank,widths
1,1,1256.48,0.0,0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
1,2,1002.74,3212.83,0,"[2,2,4,0,2,0,2,0,4,0,4,0,4,4,2]"
1,3,1051.1,2132.91,0,"[0,2,4,0,0,4,0,0,0,0,0,0,4,2,2]"
1,4,1189.51,174.95,0,"[0,0,0,0,0,0,0,0,0,0,0,0,2,0,0]"
1,5,1122.1,375.19,0,"[0,0,2,0,0,0,0,0,0,0,0,0,2,0,0]"
1,6,1071.78,747.52,0,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,0]"
1,7,1051.48,1532.9,0,"[0,0,4,0,0,0,0,0,0,0,2,0,4,4,0]"
1,8,1060.21,1023.02,0,"[0,0,4,0,0,0,0,0,0,0,0,0,4,2,0]"
1,9,1164.38,200.24,0,"[0,0,2,0,0,0,0,0,0,0,0,0,0,0,0]"
1,10,1145.13,347.46,0,"[0,0,0,0,0,0,0,0,0,0,0,0,4,0,0]"
1,11,1051.27,1660.39,0,"[0,0,4,4,0,0,0,0,0,0,0,0,4,4,0]"
1,12,1069.03,908.0,0,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,2]"
