gen,id,evac,cost,rank,widths
1,1,1471.13,0.0,0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
1,2,1396.27,174.95,0,"[0,0,0,0,0,0,0,0,0,0,0,0,2,0,0]"
1,3,1314.78,375.19,0,"[0,0,2,0,0,0,0,0,0,0,0,0,2,0,0]"
1,4,1257.57,747.52,0,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,0]"
1,5,1232.15,1532.9,0,"[0,0,4,0,0,0,0,0,0,0,2,0,4,4,0]"
1,6,1181.63,3212.83,0,"[2,2,4,0,2,0,2,0,4,0,4,0,4,4,2]"
1,7,1251.82,908.0,0,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,2]"
1,8,1250.84,988.79,0,"[0,0,4,0,0,0,0,0,0,0,2,0,4,0,0]"
1,9,1248.13,1023.02,0,"[0,0,4,0,0,0,0,0,0,0,0,0,4,2,0]"
1,10,1338.13,347.46,0,"[0,0,0,0,0,0,0,0,0,0,0,0,4,0,0]"
1,11,1224.03,1940.62,0,"[0,4,4,0,0,0,0,0,0,0,2,0,4,2,0]"
1,12,1371.53,200.24,0,"[0,0,2,0,0,0,0,0,0,0,0,0,0,0,0]"
