gen,id,evac,cost,rank,widths
1,1,1359.77,0.0,0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
1,2,1079.22,3212.83,0,"[2,2,4,0,2,0,2,0,4,0,4,0,4,4,2]"
1,3,1115.99,2308.42,0,"[2,2,2,0,2,0,2,0,4,0,4,0,4,0,0]"
1,4,1136.99,1532.9,0,"[0,0,4,0,0,0,0,0,0,0,2,0,4,4,0]"
1,5,1212.14,375.19,0,"[0,0,2,0,0,0,0,0,0,0,0,0,2,0,0]"
1,6,1289.57,174.95,0,"[0,0,0,0,0,0,0,0,0,0,0,0,2,0,0]"
1,7,1160.14,747.52,0,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,0]"
1,8,1237.64,347.46,0,"[0,0,0,0,0,0,0,0,0,0,0,0,4,0,0]"
1,9,1266.77,200.24,0,"[0,0,2,0,0,0,0,0,0,0,0,0,0,0,0]"
1,10,1146.32,1303.37,0,"[0,0,4,0,0,0,0,0,0,0,0,2,4,2,0]"
1,11,1149.68,1023.02,0,"[0,0,4,0,0,0,0,0,0,0,0,0,4,2,0]"
1,12,1156.16,908.0,0,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,2]"
