gen,id,evac,cost,rank,widths
1,1,1589.53,0.0,0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
1,2,1497.91,174.95,0,"[0,0,0,0,0,0,0,0,0,0,0,0,2,0,0]"
1,3,1469.55,200.24,0,"[0,0,2,0,0,0,0,0,0,0,0,0,0,0,0]"
1,4,1414.3,375.19,0,"[0,0,2,0,0,0,0,0,0,0,0,0,2,0,0]"
1,5,1319.41,1532.9,0,"[0,0,4,0,0,0,0,0,0,0,2,0,4,4,0]"
1,6,1262.66,3212.83,0,"[2,2,4,0,2,0,2,0,4,0,4,0,4,4,2]"
1,7,1440.67,347.46,0,"[0,0,0,0,0,0,0,0,0,0,0,0,4,0,0]"
1,8,1337.75,988.79,0,"[0,0,4,0,0,0,0,0,0,0,2,0,4,0,0]"
1,9,1337.0,1023.02,0,"[0,0,4,0,0,0,0,0,0,0,0,0,4,2,0]"
1,10,1340.93,908.0,0,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,2]"
1,11,1347.65,747.52,0,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,0]"
1,12,1320.18,2132.91,1,"[0,2,4,0,0,4,0,0,0,0,0,0,4,2,2]"
