gen,id,evac,cost,rank,widths
1,1,1338.77,0.0,0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
1,2,1259.66,174.95,0,"[0,0,0,0,0,0,0,0,0,0,0,0,2,0,0]"
1,3,1233.66,200.24,0,"[0,0,2,0,0,0,0,0,0,0,0,0,0,0,0]"
1,4,1179.36,375.19,0,"[0,0,2,0,0,0,0,0,0,0,0,0,2,0,0]"
1,5,1105.85,1532.9,0,"[0,0,4,0,0,0,0,0,0,0,2,0,4,4,0]"
1,6,1049.15,3212.83,0,"[2,2,4,0,2,0,2,0,4,0,4,0,4,4,2]"
1,7,1208.95,347.46,0,"[0,0,0,0,0,0,0,0,0,0,0,0,4,0,0]"
1,8,1118.18,988.79,0,"[0,0,4,0,0,0,0,0,0,0,2,0,4,0,0]"
1,9,1101.01,2132.91,0,"[0,2,4,0,0,4,0,0,0,0,0,0,4,2,2]"
1,10,1120.9,908.0,0,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,2]"
1,11,1103.32,1660.39,0,"[0,0,4,4,0,0,0,0,0,0,0,0,4,4,0]"
1,12,1126.39,747.52,0,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,0]"
