gen,id,evac,cost,rank,widths
1,1,1019.07,3212.83,0,"[2,2,4,0,2,0,2,0,4,0,4,0,4,4,2]"
1,2,1270.11,0.0,0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
1,3,1051.43,2308.42,0,"[2,2,2,0,2,0,2,0,4,0,4,0,4,0,0]"
1,4,1074.07,1532.9,0,"[0,0,4,0,0,0,0,0,0,0,2,0,4,4,0]"
1,5,1142.85,375.19,0,"[0,0,2,0,0,0,0,0,0,0,0,0,2,0,0]"
1,6,1210.1,174.95,0,"[0,0,0,0,0,0,0,0,0,0,0,0,2,0,0]"
1,7,1094.94,747.52,0,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,0]"
1,8,1165.79,347.46,0,"[0,0,0,0,0,0,0,0,0,0,0,0,4,0,0]"
1,9,1190.51,200.24,0,"[0,0,2,0,0,0,0,0,0,0,0,0,0,0,0]"
1,10,1081.94,1303.37,0,"[0,0,4,0,0,0,0,0,0,0,0,2,4,2,0]"
1,11,1085.02,1023.02,0,"[0,0,4,0,0,0,0,0,0,0,0,0,4,2,0]"
1,12,1092.6,908.0,0,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,2]"
