gen,id,evac,cost,rank,widths
1,1,1008.2,3212.83,0,"[2,2,4,0,2,0,2,0,4,0,4,0,4,4,2]"
1,2,1280.35,0.0,0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
1,3,1041.94,2308.42,0,"[2,2,2,0,2,0,2,0,4,0,4,0,4,0,0]"
1,4,1069.73,1532.9,0,"[0,0,4,0,0,0,0,0,0,0,2,0,4,4,0]"
1,5,1138.09,375.19,0,"[0,0,2,0,0,0,0,0,0,0,0,0,2,0,0]"
1,6,1092.24,747.52,0,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,0]"
1,7,1208.92,174.95,0,"[0,0,0,0,0,0,0,0,0,0,0,0,2,0,0]"
1,8,1280.31,172.35,0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,2]"
1,9,1165.5,347.46,0,"[0,0,0,0,0,0,0,0,0,0,0,0,4,0,0]"
1,10,1193.02,200.24,0,"[0,0,2,0,0,0,0,0,0,0,0,0,0,0,0]"
1,11,1078.94,1303.37,0,"[0,0,4,0,0,0,0,0,0,0,0,2,4,2,0]"
1,12,1081.66,1023.02,0,"[0,0,4,0,0,0,0,0,0,0,0,0,4,2,0]"
