gen,id,evac,cost,rank,widths
1,1,1263.71,0.0,0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
1,2,990.3,3212.83,0,"[2,2,4,0,2,0,2,0,4,0,4,0,4,4,2]"
1,3,1039.83,2132.91,0,"[0,2,4,0,0,4,0,0,0,0,0,0,4,2,2]"
1,4,1189.63,174.95,0,"[0,0,0,0,0,0,0,0,0,0,0,0,2,0,0]"
1,5,1116.91,375.19,0,"[0,0,2,0,0,0,0,0,0,0,0,0,2,0,0]"
1,6,1065.61,747.52,0,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,0]"
1,7,1044.23,1532.9,0,"[0,0,4,0,0,0,0,0,0,0,2,0,4,4,0]"
1,8,1144.66,347.46,0,"[0,0,0,0,0,0,0,0,0,0,0,0,4,0,0]"
1,9,1056.17,1023.02,0,"[0,0,4,0,0,0,0,0,0,0,0,0,4,2,0]"
1,10,1165.9,200.24,0,"[0,0,2,0,0,0,0,0,0,0,0,0,0,0,0]"
1,11,1041.11,1660.39,0,"[0,0,4,4,0,0,0,0,0,0,0,0,4,4,0]"
1,12,1059.75,908.0,0,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,2]"
