gen,id,evac,cost,rank,widths
1,1,1525.09,0.0,0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
1,2,1446.69,174.95,0,"[0,0,0,0,0,0,0,0,0,0,0,0,2,0,0]"
1,3,1367.63,375.19,0,"[0,0,2,0,0,0,0,0,0,0,0,0,2,0,0]"
1,4,1307.46,747.52,0,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,0]"
1,5,1281.12,1532.9,0,"[0,0,4,0,0,0,0,0,0,0,2,0,4,4,0]"
1,6,1233.12,3212.83,0,"[2,2,4,0,2,0,2,0,4,0,4,0,4,4,2]"
1,7,1388.41,347.46,0,"[0,0,0,0,0,0,0,0,0,0,0,0,4,0,0]"
1,8,1303.81,908.0,0,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,2]"
1,9,1299.51,988.79,0,"[0,0,4,0,0,0,0,0,0,0,2,0,4,0,0]"
1,10,1297.45,1023.02,0,"[0,0,4,0,0,0,0,0,0,0,0,0,4,2,0]"
1,11,1276.53,1940.62,0,"[0,4,4,0,0,0,0,0,0,0,2,0,4,2,0]"
1,12,1423.76,200.24,0,"[0,0,2,0,0,0,0,0,0,0,0,0,0,0,0]"
