gen,id,evac,cost,rank,widths
1,1,1523.41,0.0,0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
1,2,1445.77,174.95,0,"[0,0,0,0,0,0,0,0,0,0,0,0,2,0,0]"
1,3,1361.18,375.19,0,"[0,0,2,0,0,0,0,0,0,0,0,0,2,0,0]"
1,4,1301.4,747.52,0,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,0]"
1,5,1279.04,1532.9,0,"[0,0,4,0,0,0,0,0,0,0,2,0,4,4,0]"
1,6,1226.42,3212.83,0,"[2,2,4,0,2,0,2,0,4,0,4,0,4,4,2]"
1,7,1386.05,347.46,0,"[0,0,0,0,0,0,0,0,0,0,0,0,4,0,0]"
1,8,1296.97,908.0,0,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,2]"
1,9,1293.12,988.79,0,"[0,0,4,0,0,0,0,0,0,0,2,0,4,0,0]"
1,10,1292.88,1023.02,0,"[0,0,4,0,0,0,0,0,0,0,0,0,4,2,0]"
1,11,1266.82,1940.62,0,"[0,4,4,0,0,0,0,0,0,0,2,0,4,2,0]"
1,12,1420.86,200.24,0,"[0,0,2,0,0,0,0,0,0,0,0,0,0,0,0]"
