gen,id,evac,cost,rank,widths
1,1,1588.2,174.95,0,"[0,0,0,0,0,0,0,0,0,0,0,0,2,0,0]"
1,2,1568.2,200.24,0,"[0,0,2,0,0,0,0,0,0,0,0,0,0,0,0]"
1,3,1491.16,375.19,0,"[0,0,2,0,0,0,0,0,0,0,0,0,2,0,0]"
1,4,1425.85,747.52,0,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,0]"
1,5,1344.29,3212.83,0,"[2,2,4,0,2,0,2,0,4,0,4,0,4,4,2]"
1,6,1519.02,347.46,0,"[0,0,0,0,0,0,0,0,0,0,0,0,4,0,0]"
1,7,1420.69,908.0,0,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,2]"
1,8,1416.06,988.79,0,"[0,0,4,0,0,0,0,0,0,0,2,0,4,0,0]"
1,9,1413.96,1023.02,0,"[0,0,4,0,0,0,0,0,0,0,0,0,4,2,0]"
1,10,1395.34,1532.9,0,"[0,0,4,0,0,0,0,0,0,0,2,0,4,4,0]"
1,11,1672.14,0.0,0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
1,12,1389.67,2308.42,0,"[2,2,2,0,2,0,2,0,4,0,4,0,4,0,0]"
