gen,id,evac,cost,rank,widths
1,1,1264.77,0.0,0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
1,2,1000.86,3212.83,0,"[2,2,4,0,2,0,2,0,4,0,4,0,4,4,2]"
1,3,1039.15,1940.62,0,"[0,4,4,0,0,0,0,0,0,0,2,0,4,2,0]"
1,4,1125.88,375.19,0,"[0,0,2,0,0,0,0,0,0,0,0,0,2,0,0]"
1,5,1196.24,174.95,0,"[0,0,0,0,0,0,0,0,0,0,0,0,2,0,0]"
1,6,1078.8,747.52,0,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,0]"
1,7,1152.52,347.46,0,"[0,0,0,0,0,0,0,0,0,0,0,0,4,0,0]"
1,8,1056.7,1532.9,0,"[0,0,4,0,0,0,0,0,0,0,2,0,4,4,0]"
1,9,1176.9,200.24,0,"[0,0,2,0,0,0,0,0,0,0,0,0,0,0,0]"
1,10,1057.67,1408.26,0,"[4,0,2,0,0,0,0,0,0,0,0,0,4,2,0]"
1,11,1070.24,1023.02,0,"[0,0,4,0,0,0,0,0,0,0,0,0,4,2,0]"
1,12,1072.15,908.0,0,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,2]"
