gen,id,evac,cost,rank,widths
1,1,1339.58,0.0,0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
1,2,1265.37,174.95,0,"[0,0,0,0,0,0,0,0,0,0,0,0,2,0,0]"
1,3,1190.86,375.19,0,"[0,0,2,0,0,0,0,0,0,0,0,0,2,0,0]"
1,4,1138.62,747.52,0,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,0]"
1,5,1116.61,1532.9,0,"[0,0,4,0,0,0,0,0,0,0,2,0,4,4,0]"
1,6,1060.16,3212.83,0,"[2,2,4,0,2,0,2,0,4,0,4,0,4,4,2]"
1,7,1217.22,347.46,0,"[0,0,0,0,0,0,0,0,0,0,0,0,4,0,0]"
1,8,1134.12,908.0,0,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,2]"
1,9,1131.33,988.79,0,"[0,0,4,0,0,0,0,0,0,0,2,0,4,0,0]"
1,10,1127.36,1023.02,0,"[0,0,4,0,0,0,0,0,0,0,0,0,4,2,0]"
1,11,1099.27,1940.62,0,"[0,4,4,0,0,0,0,0,0,0,2,0,4,2,0]"
1,12,1245.27,200.24,0,"[0,0,2,0,0,0,0,0,0,0,0,0,0,0,0]"
