gen,id,evac,cost,rank,widths
1,1,1357.95,0.0,0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
1,2,1281.41,174.95,0,"[0,0,0,0,0,0,0,0,0,0,0,0,2,0,0]"
1,3,1263.0,200.24,0,"[0,0,2,0,0,0,0,0,0,0,0,0,0,0,0]"
1,4,1202.86,375.19,0,"[0,0,2,0,0,0,0,0,0,0,0,0,2,0,0]"
1,5,1150.62,747.52,0,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,0]"
1,6,1067.22,3212.83,0,"[2,2,4,0,2,0,2,0,4,0,4,0,4,4,2]"
1,7,1231.96,347.46,0,"[0,0,0,0,0,0,0,0,0,0,0,0,4,0,0]"
1,8,1144.42,908.0,0,"[0,0,4,0,0,0,0,0,0,0,0,0,4,0,2]"
1,9,1142.99,1023.02,0,"[0,0,4,0,0,0,0,0,0,0,0,0,4,2,0]"
1,10,1137.33,1303.37,0,"[0,0,4,0,0,0,0,0,0,0,0,2,4,2,0]"
1,11,1127.31,1532.9,0,"[0,0,4,0,0,0,0,0,0,0,2,0,4,4,0]"
1,12,1103.94,2308.42,0,"[2,2,2,0,2,0,2,0,4,0,4,0,4,0,0]"
