step,time,alive
0,0,7904
1,1,7891
2,2,7873
3,3,7851
4,4,7824
5,5,7805
6,6,7773
7,7,7745
8,8,7715
9,9,7685
10,10,7657
11,11,7633
12,12,7606
13,13,7577
14,14,7551
15,15,7525
16,16,7493
17,17,7461
18,18,7429
19,19,7398
20,20,7367
21,21,7338
22,22,7308
23,23,7276
24,24,7243
25,25,7211
26,26,7179
27,27,7145
28,28,7113
29,29,7080
30,30,7045
31,31,7005
32,32,6976
33,33,6944
34,34,6909
35,35,6873
36,36,6843
37,37,6813
38,38,6776
39,39,6744
40,40,6710
41,41,6678
42,42,6644
43,43,6613
44,44,6581
45,45,6548
46,46,6512
47,47,6478
48,48,6452
49,49,6419
50,50,6384
51,51,6349
52,52,6314
53,53,6284
54,54,6252
55,55,6221
56,56,6188
57,57,6160
58,58,6128
59,59,6102
60,60,6074
61,61,6043
62,62,6017
63,63,5986
64,64,5957
65,65,5929
66,66,5899
67,67,5875
68,68,5843
69,69,5815
70,70,5787
71,71,5759
72,72,5726
73,73,5701
74,74,5670
75,75,5644
76,76,5614
77,77,5582
78,78,5557
79,79,5527
80,80,5496
81,81,5470
82,82,5440
83,83,5407
84,84,5381
85,85,5356
86,86,5326
87,87,5296
88,88,5266
89,89,5242
90,90,5212
91,91,5185
92,92,5155
93,93,5130
94,94,5099
95,95,5073
96,96,5045
97,97,5017
98,98,4986
99,99,4958
100,100,4931
101,101,4904
102,102,4876
103,103,4851
104,104,4822
105,105,4792
106,106,4767
107,107,4740
108,108,4711
109,109,4684
110,110,4657
111,111,4627
112,112,4601
113,113,4571
114,114,4546
115,115,4519
116,116,4488
117,117,4468
118,118,4432
119,119,4407
120,120,4380
121,121,4351
122,122,4325
123,123,4296
124,124,4270
125,125,4244
126,126,4212
127,127,4186
128,128,4156
129,129,4131
130,130,4104
131,131,4079
132,132,4050
133,133,4025
134,134,3999
135,135,3972
136,136,3947
137,137,3923
138,138,3896
139,139,3869
140,140,3845
141,141,3817
142,142,3791
143,143,3765
144,144,3739
145,145,3713
146,146,3684
147,147,3658
148,148,3636
149,149,3612
150,150,3590
151,151,3565
152,152,3539
153,153,3517
154,154,3493
155,155,3470
156,156,3440
157,157,3415
158,158,3392
159,159,3366
160,160,3341
161,161,3319
162,162,3291
163,163,3267
164,164,3244
165,165,3218
166,166,3192
167,167,3166
168,168,3146
169,169,3120
170,170,3096
171,171,3073
172,172,3046
173,173,3023
174,174,3005
175,175,2981
176,176,2959
177,177,2937
178,178,2918
179,179,2898
180,180,2877
181,181,2853
182,182,2833
183,183,2812
184,184,2795
185,185,2773
186,186,2748
187,187,2731
188,188,2711
189,189,2691
190,190,2669
191,191,2654
192,192,2629
193,193,2612
194,194,2593
195,195,2570
196,196,2553
197,197,2534
198,198,2512
199,199,2498
200,200,2475
201,201,2453
202,202,2436
203,203,2414
204,204,2397
205,205,2378
206,206,2355
207,207,2338
208,208,2316
209,209,2299
210,210,2277
211,211,2257
212,212,2238
213,213,2218
214,214,2196
215,215,2179
216,216,2160
217,217,2140
218,218,2122
219,219,2104
220,220,2084
221,221,2064
222,222,2047
223,223,2028
224,224,2010
225,225,1994
226,226,1977
227,227,1959
228,228,1938
229,229,1921
230,230,1902
231,231,1884
232,232,1867
233,233,1846
234,234,1827
235,235,1807
236,236,1792
237,237,1772
238,238,1755
239,239,1736
240,240,1720
241,241,1701
242,242,1683
243,243,1667
244,244,1648
245,245,1634
246,246,1616
247,247,1601
248,248,1584
249,249,1568
250,250,1551
251,251,1535
252,252,1518
253,253,1501
254,254,1489
255,255,1471
256,256,1455
257,257,1439
258,258,1423
259,259,1408
260,260,1393
261,261,1378
262,262,1363
263,263,1347
264,264,1334
265,265,1317
266,266,1303
267,267,1290
268,268,1273
269,269,1259
270,270,1243
271,271,1233
272,272,1213
273,273,1201
274,274,1186
275,275,1172
276,276,1159
277,277,1148
278,278,1135
279,279,1124
280,280,1111
281,281,1098
282,282,1086
283,283,1073
284,284,1062
285,285,1049
286,286,1038
287,287,1024
288,288,1013
289,289,1001
290,290,990
291,291,977
292,292,967
293,293,955
294,294,943
295,295,931
296,296,920
297,297,907
298,298,895
299,299,886
300,300,872
301,301,861
302,302,848
303,303,837
304,304,826
305,305,814
306,306,803
307,307,790
308,308,778
309,309,766
310,310,757
311,311,743
312,312,734
313,313,726
314,314,716
315,315,704
316,316,695
317,317,685
318,318,678
319,319,666
320,320,658
321,321,646
322,322,638
323,323,628
324,324,619
325,325,608
326,326,597
327,327,589
328,328,578
329,329,569
330,330,560
331,331,549
332,332,541
333,333,529
334,334,522
335,335,513
336,336,504
337,337,493
338,338,485
339,339,474
340,340,465
341,341,457
342,342,451
343,343,445
344,344,438
345,345,430
346,346,425
347,347,418
348,348,412
349,349,407
350,350,401
351,350.1,400
