gen,id,evac,cost,rank,widths
7,244,1126.33,3373.14,0,"[2,4,4,0,2,0,0,0,4,2,2,0,4,4,4,0]"
7,245,1164.94,1787.78,0,"[0,2,4,0,0,0,0,0,0,0,4,0,0,4,4,2]"
7,246,1266.19,1137.47,0,"[0,0,2,2,2,0,0,0,4,0,2,0,0,2,0,2]"
7,247,1303.73,970.9,0,"[2,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0]"
7,248,1206.67,1372.16,0,"[0,0,2,0,0,0,0,0,0,0,4,2,0,4,4,0]"
7,249,1148.8,2874.68,0,"[0,2,4,0,2,0,4,0,2,2,2,0,0,4,4,2]"
7,250,1179.1,1533.02,0,"[4,0,4,2,0,0,0,0,4,0,2,0,0,4,0,0]"
7,251,1204.9,1474.75,0,"[0,0,2,2,0,0,2,0,4,2,0,0,0,4,2,0]"
7,252,1196.2,1486.45,0,"[0,0,2,0,0,0,2,0,0,0,4,0,0,4,4,2]"
7,253,1138.29,3031.23,0,"[0,0,4,0,2,0,4,0,4,2,2,0,4,4,4,2]"
7,254,1159.2,2099.77,0,"[0,0,4,2,0,0,0,0,2,2,4,0,2,4,4,2]"
7,255,1149.07,2170.15,0,"[0,0,4,0,0,0,2,0,0,0,4,0,4,4,4,2]"
7,256,1138.45,2981.79,0,"[4,0,4,0,0,0,4,0,4,2,4,0,2,4,4,2]"
7,257,1133.67,3160.49,1,"[4,0,4,0,4,0,0,0,4,0,2,0,4,4,4,0]"
7,258,1133.59,3547.38,1,"[4,2,4,0,2,2,0,0,4,2,2,0,2,4,4,2]"
7,259,1132.08,4358.89,1,"[4,0,4,0,4,0,4,0,4,0,4,4,4,4,4,2]"
7,260,1167.29,1950.88,1,"[0,0,4,0,0,0,4,0,0,2,4,0,2,4,2,0]"
7,261,1271.86,1334.07,1,"[0,0,2,2,0,0,2,0,4,0,2,2,2,2,0,0]"
7,262,1296.78,1212.17,1,"[2,0,2,0,0,0,4,0,0,0,4,0,2,0,0,0]"
7,263,1290.89,1233.41,1,"[0,0,2,0,0,0,4,0,4,0,4,0,0,0,4,0]"
7,264,1223.2,1472.63,1,"[0,0,4,0,0,0,4,0,4,0,2,0,2,2,0,2]"
7,265,1191.68,1580.87,1,"[0,0,2,0,0,0,4,0,4,0,4,0,0,4,4,0]"
7,266,1188.36,1687.28,1,"[2,0,2,0,0,0,0,0,4,0,2,2,0,4,4,0]"
7,267,1215.77,1498.27,1,"[0,0,2,2,0,0,0,0,0,0,2,2,4,4,0,0]"
7,268,1204.84,1516.27,1,"[0,0,2,0,2,0,2,0,4,0,2,0,0,4,0,4]"
