step,time,alive
0,0,7904
1,1,7891
2,2,7873
3,3,7851
4,4,7824
5,5,7805
6,6,7773
7,7,7745
8,8,7715
9,9,7685
10,10,7657
11,11,7633
12,12,7606
13,13,7577
14,14,7551
15,15,7525
16,16,7493
17,17,7460
18,18,7429
19,19,7398
20,20,7367
21,21,7338
22,22,7308
23,23,7276
24,24,7243
25,25,7211
26,26,7179
27,27,7145
28,28,7113
29,29,7080
30,30,7044
31,31,7005
32,32,6976
33,33,6943
34,34,6909
35,35,6874
36,36,6844
37,37,6815
38,38,6777
39,39,6746
40,40,6715
41,41,6680
42,42,6645
43,43,6612
44,44,6585
45,45,6548
46,46,6512
47,47,6479
48,48,6451
49,49,6419
50,50,6386
51,51,6351
52,52,6314
53,53,6283
54,54,6252
55,55,6222
56,56,6190
57,57,6160
58,58,6131
59,59,6101
60,60,6073
61,61,6043
62,62,6014
63,63,5990
64,64,5959
65,65,5927
66,66,5900
67,67,5873
68,68,5843
69,69,5816
70,70,5785
71,71,5759
72,72,5729
73,73,5700
74,74,5675
75,75,5643
76,76,5614
77,77,5583
78,78,5552
79,79,5527
80,80,5497
81,81,5468
82,82,5438
83,83,5408
84,84,5380
85,85,5351
86,86,5325
87,87,5296
88,88,5271
89,89,5243
90,90,5214
91,91,5187
92,92,5157
93,93,5132
94,94,5099
95,95,5071
96,96,5048
97,97,5019
98,98,4989
99,99,4966
100,100,4935
101,101,4908
102,102,4881
103,103,4852
104,104,4822
105,105,4795
106,106,4768
107,107,4740
108,108,4715
109,109,4685
110,110,4660
111,111,4631
112,112,4600
113,113,4575
114,114,4546
115,115,4520
116,116,4488
117,117,4462
118,118,4436
119,119,4408
120,120,4382
121,121,4351
122,122,4326
123,123,4295
124,124,4265
125,125,4238
126,126,4213
127,127,4188
128,128,4159
129,129,4130
130,130,4107
131,131,4078
132,132,4050
133,133,4027
134,134,4001
135,135,3975
136,136,3944
137,137,3923
138,138,3893
139,139,3864
140,140,3838
141,141,3815
142,142,3785
143,143,3757
144,144,3731
145,145,3703
146,146,3679
147,147,3656
148,148,3627
149,149,3604
150,150,3579
151,151,3554
152,152,3526
153,153,3505
154,154,3482
155,155,3461
156,156,3436
157,157,3407
158,158,3386
159,159,3362
160,160,3336
161,161,3310
162,162,3289
163,163,3265
164,164,3239
165,165,3217
166,166,3191
167,167,3168
168,168,3145
169,169,3122
170,170,3097
171,171,3073
172,172,3050
173,173,3028
174,174,3004
175,175,2982
176,176,2962
177,177,2941
178,178,2920
179,179,2899
180,180,2879
181,181,2856
182,182,2834
183,183,2815
184,184,2794
185,185,2773
186,186,2751
187,187,2732
188,188,2712
189,189,2691
190,190,2673
191,191,2651
192,192,2630
193,193,2610
194,194,2589
195,195,2571
196,196,2550
197,197,2529
198,198,2509
199,199,2490
200,200,2471
201,201,2448
202,202,2429
203,203,2411
204,204,2393
205,205,2370
206,206,2354
207,207,2333
208,208,2313
209,209,2289
210,210,2272
211,211,2253
212,212,2231
213,213,2213
214,214,2192
215,215,2173
216,216,2158
217,217,2137
218,218,2117
219,219,2099
220,220,2079
221,221,2060
222,222,2038
223,223,2021
224,224,2002
225,225,1983
226,226,1967
227,227,1947
228,228,1927
229,229,1910
230,230,1892
231,231,1873
232,232,1855
233,233,1838
234,234,1818
235,235,1801
236,236,1785
237,237,1766
238,238,1747
239,239,1729
240,240,1714
241,241,1698
242,242,1683
243,243,1665
244,244,1648
245,245,1632
246,246,1617
247,247,1598
248,248,1581
249,249,1565
250,250,1549
251,251,1533
252,252,1515
253,253,1501
254,254,1484
255,255,1470
256,256,1454
257,257,1439
258,258,1422
259,259,1405
260,260,1389
261,261,1375
262,262,1356
263,263,1341
264,264,1330
265,265,1314
266,266,1298
267,267,1284
268,268,1269
269,269,1255
270,270,1241
271,271,1228
272,272,1211
273,273,1196
274,274,1183
275,275,1170
276,276,1155
277,277,1140
278,278,1128
279,279,1115
280,280,1101
281,281,1089
282,282,1074
283,283,1064
284,284,1052
285,285,1039
286,286,1027
287,287,1016
288,288,1004
289,289,993
290,290,982
291,291,970
292,292,957
293,293,946
294,294,935
295,295,922
296,296,913
297,297,903
298,298,891
299,299,879
300,300,868
301,301,857
302,302,845
303,303,836
304,304,823
305,305,811
306,306,798
307,307,788
308,308,779
309,309,766
310,310,756
311,311,745
312,312,737
313,313,726
314,314,719
315,315,708
316,316,697
317,317,687
318,318,678
319,319,668
320,320,659
321,321,648
322,322,637
323,323,629
324,324,619
325,325,610
326,326,598
327,327,589
328,328,582
329,329,570
330,330,560
331,331,549
332,332,539
333,333,529
334,334,520
335,335,510
336,336,501
337,337,492
338,338,482
339,339,471
340,340,464
341,341,455
342,342,446
343,343,440
344,344,435
345,345,429
346,346,421
347,347,416
348,348,410
349,349,404
350,349.6,400
