step,time,alive
0,0,7904
1,1,7891
2,2,7873
3,3,7851
4,4,7826
5,5,7805
6,6,7776
7,7,7749
8,8,7718
9,9,7689
10,10,7662
11,11,7640
12,12,7612
13,13,7591
14,14,7561
15,15,7535
16,16,7507
17,17,7476
18,18,7444
19,19,7414
20,20,7384
21,21,7357
22,22,7327
23,23,7295
24,24,7262
25,25,7233
26,26,7199
27,27,7172
28,28,7136
29,29,7103
30,30,7072
31,31,7039
32,32,7008
33,33,6978
34,34,6947
35,35,6910
36,36,6880
37,37,6850
38,38,6821
39,39,6784
40,40,6754
41,41,6724
42,42,6692
43,43,6664
44,44,6632
45,45,6600
46,46,6570
47,47,6540
48,48,6511
49,49,6481
50,50,6450
51,51,6420
52,52,6387
53,53,6360
54,54,6325
55,55,6298
56,56,6265
57,57,6238
58,58,6206
59,59,6176
60,60,6146
61,61,6117
62,62,6092
63,63,6064
64,64,6037
65,65,6012
66,66,5987
67,67,5960
68,68,5935
69,69,5908
70,70,5884
71,71,5854
72,72,5825
73,73,5805
74,74,5777
75,75,5754
76,76,5724
77,77,5700
78,78,5676
79,79,5647
80,80,5621
81,81,5600
82,82,5571
83,83,5549
84,84,5519
85,85,5495
86,86,5467
87,87,5447
88,88,5417
89,89,5394
90,90,5369
91,91,5344
92,92,5320
93,93,5293
94,94,5266
95,95,5246
96,96,5220
97,97,5195
98,98,5172
99,99,5145
100,100,5123
101,101,5096
102,102,5072
103,103,5047
104,104,5026
105,105,4998
106,106,4977
107,107,4947
108,108,4928
109,109,4904
110,110,4877
111,111,4855
112,112,4827
113,113,4806
114,114,4782
115,115,4758
116,116,4735
117,117,4708
118,118,4686
119,119,4662
120,120,4638
121,121,4610
122,122,4587
123,123,4563
124,124,4539
125,125,4515
126,126,4490
127,127,4464
128,128,4438
129,129,4415
130,130,4392
131,131,4370
132,132,4341
133,133,4317
134,134,4293
135,135,4262
136,136,4238
137,137,4211
138,138,4189
139,139,4163
140,140,4140
141,141,4114
142,142,4088
143,143,4064
144,144,4039
145,145,4014
146,146,3989
147,147,3966
148,148,3942
149,149,3913
150,150,3891
151,151,3870
152,152,3840
153,153,3820
154,154,3797
155,155,3773
156,156,3749
157,157,3727
158,158,3703
159,159,3680
160,160,3659
161,161,3632
162,162,3612
163,163,3589
164,164,3565
165,165,3546
166,166,3522
167,167,3499
168,168,3476
169,169,3456
170,170,3434
171,171,3414
172,172,3391
173,173,3371
174,174,3344
175,175,3324
176,176,3303
177,177,3280
178,178,3259
179,179,3235
180,180,3215
181,181,3195
182,182,3174
183,183,3152
184,184,3132
185,185,3111
186,186,3093
187,187,3071
188,188,3056
189,189,3035
190,190,3017
191,191,2999
192,192,2981
193,193,2964
194,194,2947
195,195,2930
196,196,2911
197,197,2896
198,198,2881
199,199,2861
200,200,2844
201,201,2827
202,202,2811
203,203,2794
204,204,2774
205,205,2760
206,206,2742
207,207,2727
208,208,2709
209,209,2688
210,210,2674
211,211,2658
212,212,2641
213,213,2622
214,214,2604
215,215,2590
216,216,2574
217,217,2553
218,218,2536
219,219,2518
220,220,2503
221,221,2483
222,222,2468
223,223,2448
224,224,2434
225,225,2417
226,226,2396
227,227,2381
228,228,2363
229,229,2345
230,230,2330
231,231,2308
232,232,2292
233,233,2274
234,234,2256
235,235,2239
236,236,2222
237,237,2205
238,238,2190
239,239,2169
240,240,2153
241,241,2136
242,242,2118
243,243,2096
244,244,2081
245,245,2065
246,246,2048
247,247,2031
248,248,2015
249,249,1999
250,250,1983
251,251,1966
252,252,1952
253,253,1935
254,254,1918
255,255,1903
256,256,1889
257,257,1870
258,258,1853
259,259,1839
260,260,1825
261,261,1809
262,262,1792
263,263,1774
264,264,1761
265,265,1746
266,266,1729
267,267,1715
268,268,1699
269,269,1683
270,270,1671
271,271,1653
272,272,1639
273,273,1623
274,274,1610
275,275,1593
276,276,1584
277,277,1567
278,278,1550
279,279,1541
280,280,1525
281,281,1512
282,282,1497
283,283,1483
284,284,1470
285,285,1457
286,286,1442
287,287,1428
288,288,1415
289,289,1406
290,290,1389
291,291,1377
292,292,1363
293,293,1352
294,294,1339
295,295,1323
296,296,1312
297,297,1299
298,298,1289
299,299,1276
300,300,1262
301,301,1251
302,302,1238
303,303,1229
304,304,1215
305,305,1204
306,306,1191
307,307,1177
308,308,1173
309,309,1160
310,310,1150
311,311,1138
312,312,1130
313,313,1119
314,314,1108
315,315,1100
316,316,1091
317,317,1079
318,318,1069
319,319,1057
320,320,1051
321,321,1038
322,322,1027
323,323,1016
324,324,1006
325,325,996
326,326,986
327,327,975
328,328,965
329,329,956
330,330,946
331,331,935
332,332,923
333,333,915
334,334,905
335,335,894
336,336,884
337,337,874
338,338,865
339,339,854
340,340,841
341,341,830
342,342,822
343,343,813
344,344,804
345,345,796
346,346,786
347,347,776
348,348,769
349,349,761
350,350,753
351,351,742
352,352,733
353,353,725
354,354,715
355,355,708
356,356,699
357,357,690
358,358,683
359,359,675
360,360,664
361,361,657
362,362,647
363,363,639
364,364,631
365,365,622
366,366,613
367,367,605
368,368,596
369,369,588
370,370,579
371,371,570
372,372,563
373,373,553
374,374,544
375,375,539
376,376,531
377,377,525
378,378,519
379,379,510
380,380,505
381,381,499
382,382,494
383,383,489
384,384,485
385,385,479
386,386,474
387,387,468
388,388,464
389,389,460
390,390,454
391,391,450
392,392,445
393,393,440
394,394,436
395,395,430
396,396,424
397,397,420
398,398,415
399,399,408
400,400,405
401,401,402
402,401.3,399
