ID,time,distance,start_x,start_y,end_x,end_y,state,free_flow_time_lower_bound,delay_above_free_flow,time_to_free_flow_ratio
1,153.2,135.432,202.264,305.852,248.57,184.923,0,84.645,68.5552,1.80991
2,142.099,166.233,308.744,680.888,312.653,818.022,0,103.895,38.2041,1.36772
3,32.6001,34.0306,146.764,660.143,149.525,693.236,0,21.2691,11.3309,1.53274
4,4.6,3.2034,603.198,811.794,606.027,812.802,0,2.00212,2.59787,2.29756
5,178.802,206.338,485.858,439.588,615.563,539.658,0,128.961,49.8406,1.38648
6,31.0001,39.3764,177.228,672.555,149.769,693.162,0,24.6102,6.38985,1.25964
7,56.8997,67.6623,562.248,782.831,611.189,755.185,0,42.2889,14.6108,1.3455
8,7.5,7.58435,360.535,180.118,355.81,174.261,0,4.74022,2.75978,1.5822
9,18.7,21.2722,260.058,203.659,252.556,184.02,0,13.2951,5.40494,1.40654
10,87.0992,94.1328,365.973,200.914,349.44,174.524,0,58.833,28.2662,1.48045
11,127.199,152.825,527.329,177.611,647.652,191.709,0,95.5154,31.6832,1.33171
12,35.5,44.377,599.321,320.547,630.26,334.05,0,27.7356,7.76439,1.27994
13,24.8001,32.1483,175.361,624.853,144.831,615.857,0,20.0927,4.70737,1.23428
14,49.8998,47.1981,115.22,399.661,67.6931,405.481,0,29.4988,20.401,1.69159
15,209.804,169.422,503.955,200.292,356.095,173.491,0,105.889,103.915,1.98136
16,25.8001,28.9461,253.562,213.464,249.8,185.126,0,18.0913,7.70875,1.4261
17,0,0,621.536,612.772,621.536,612.772,0,0,0,0
18,14.7,18.4671,404.915,96.4033,405.917,78.1993,0,11.542,3.15806,1.27362
19,95.2991,94.5534,168.288,534.019,139.995,611.104,0,59.0959,36.2033,1.61262
20,78.7994,84.1037,557.847,352.917,630.341,333.916,0,52.5648,26.2346,1.49909
21,114.199,139.686,531.258,188.603,648.463,190.878,0,87.3039,26.8949,1.30806
22,135.599,156.175,320.564,305.96,250.651,184.773,0,97.6092,37.9899,1.3892
23,296.709,243.68,423.164,613.997,611.444,613.149,1,152.3,144.409,1.94819
24,103.599,107.625,558.957,376.819,630.264,334.339,0,67.2659,36.3331,1.54014
25,130.899,181.309,482.236,698.3,612.259,752.144,0,113.318,17.5805,1.15514
26,116.199,114.92,257.389,632.895,144.803,615.78,0,71.8248,44.374,1.61781
27,185.102,228.801,496.358,505.548,615.503,539.985,0,143,42.1016,1.29442
28,6,5.91346,605.919,752.248,611.598,753.897,0,3.69591,2.30409,1.62341
29,27.0001,30.0677,572.31,832.479,602.394,833.281,0,18.7923,8.20777,1.43676
30,149.6,129.365,510.94,653.921,613.273,613.063,0,80.8534,68.7466,1.85026
31,47.5998,61.8251,596.22,229.778,648.422,198.18,0,38.6407,8.95919,1.23186
32,236.905,218.971,393.289,338.21,349.553,174.634,0,136.857,100.049,1.73105
33,131.899,136.112,531.456,147.664,653.566,130.049,0,85.0699,46.8289,1.55048
34,144.4,142.956,277.441,644.519,144.822,615.772,0,89.3475,55.0522,1.61616
35,155.6,134.064,298.569,295.744,249.714,185.196,0,83.7897,71.8106,1.85703
36,120.399,123.311,276.222,297.235,249.692,185.199,0,77.0696,43.3291,1.56221
37,88.0992,87.6804,439.351,179,355.74,174.312,0,54.8003,33.299,1.60764
38,215.604,206.014,476.17,399.089,630.3,334.113,0,128.759,86.8451,1.67448
39,98.4991,107.397,204.268,562.487,144.717,615.73,0,67.1233,31.3758,1.46744
40,100.099,108.098,546.922,123.811,653.513,129.975,0,67.5611,32.5379,1.48161
41,44.5999,58.7545,193.333,679.733,149.499,693.232,0,36.7215,7.87834,1.21454
42,202.103,188.025,498.021,539.339,613.263,612.545,0,117.516,84.5873,1.7198
43,258.107,221.432,478.994,414.088,630.307,334.05,0,138.395,119.711,1.865
44,236.505,182.896,213.373,438.762,67.6897,405.478,0,114.31,122.195,2.06898
45,16.6,19.2983,151.972,674.273,149.708,693.219,0,12.0614,4.5386,1.37629
46,87.3992,86.1322,541.832,635.338,613.182,612.629,0,53.8326,33.5666,1.62354
47,296.709,212.978,448.727,480.204,596.011,497.772,1,133.111,163.597,2.22903
48,212.204,225.818,352.225,360.52,349.629,174.546,0,141.136,71.0674,1.50354
49,124.599,128.19,536.159,152.806,653.544,130.043,0,80.1189,44.4798,1.55517
50,245.706,206.951,248.069,416.615,67.7006,404.903,0,129.344,116.362,1.89963
51,132.199,143.181,265.274,657.145,144.757,616.153,0,89.4879,42.7109,1.47728
52,252.106,213.56,243.776,426.354,67.8097,405.105,0,133.475,118.632,1.88879
53,67.6995,81.8267,583.226,187.694,648.464,190.88,0,51.1417,16.5578,1.32376
54,278.408,267.871,425.143,434.932,615.573,539.561,0,167.419,110.989,1.66294
55,44.5999,57.5462,554.379,758.105,611.225,754.863,0,35.9664,8.63349,1.24004
56,296.709,262.9,409.814,442.512,602.266,524.902,1,164.313,132.396,1.80576
57,143.6,140.122,293.245,300.333,250.45,184.935,0,87.5762,56.0233,1.63971
58,111.699,123.37,534.918,131.305,653.489,129.964,0,77.1061,34.5928,1.44864
59,59.6997,65.9069,589.296,661.625,613.247,613.042,0,41.1918,18.5078,1.44931
60,218.204,191.225,254.412,354.048,248.555,184.787,0,119.515,98.6888,1.82574
61,137.099,184.225,534.368,303.723,648.032,197.795,0,115.14,21.9588,1.19071
62,213.704,216.847,394.19,329.316,349.469,174.51,0,135.529,78.1744,1.57681
63,112.599,148.332,316.218,694.286,312.326,818.07,0,92.7075,19.8913,1.21456
64,6.5,7.04755,623.427,333.286,630.309,334.019,0,4.40472,2.09528,1.47569
65,122.699,166.672,533.965,288.049,647.888,197.837,0,104.17,18.5288,1.17787
66,184.602,206.942,253.598,501.43,139.887,611.136,0,129.339,55.2635,1.42728
67,103.499,119.351,362.946,234.946,349.874,174.772,0,74.5942,28.9048,1.38749
68,86.9992,116.188,320.509,712.769,312.646,818.046,0,72.6174,14.3818,1.19805
69,92.8992,122.846,351.188,703.579,312.454,818.023,0,76.7787,16.1205,1.20996
70,253.306,243.05,313.453,375.917,249.582,185.17,0,151.906,101.4,1.66752
71,296.709,313.93,389.963,442.229,347.779,177.313,1,196.207,100.502,1.51223
72,91.8992,119.953,583.294,278.677,648.035,197.91,0,74.9704,16.9287,1.22581
73,261.607,222.984,469.974,370.553,630.351,334.071,0,139.365,122.242,1.87714
74,202.403,207.192,278.878,372.073,250.664,184.811,0,129.495,72.9081,1.56302
75,296.709,223.684,419.109,506.4,582.537,460.004,1,139.802,156.906,2.12234
76,91.3992,99.3138,264.427,280.216,249.893,185.131,0,62.0711,29.328,1.47249
77,296.709,242.63,444.894,487.243,600.792,519.876,1,151.644,145.065,1.95662
78,86.0993,100.953,241.075,626.022,144.686,615.551,0,63.0954,23.0038,1.36459
79,17.1,19.0883,595.573,614.719,613.19,612.726,0,11.9302,5.16983,1.43334
80,296.709,255.459,580.665,537.511,572.099,545.852,1,159.662,137.047,1.85835
81,117.199,136.772,313.409,283.318,250.362,184.91,0,85.4824,31.7164,1.37103
82,249.206,280.279,357.058,556.778,144.749,616.128,0,175.174,74.0316,1.42262
83,212.004,198.661,500.875,576.73,613.275,613.09,0,124.163,87.8408,1.70746
84,146.6,129.516,211.434,306.944,248.457,184.769,0,80.9477,65.652,1.81104
85,101.399,110.443,306.952,248.128,349.41,174.491,0,69.0267,32.3723,1.46898
86,69.5995,79.5139,357.256,195.594,349.574,174.564,0,49.6962,19.9033,1.4005
87,82.5993,89.5997,572.956,674.689,613.155,612.75,0,55.9998,26.5995,1.47499
88,51.0998,59.6282,569.849,780.52,611.126,755.139,0,37.2676,13.8322,1.37116
89,89.8992,114.711,573.006,442.172,615.598,540.306,0,71.6946,18.2046,1.25392
90,88.8992,109.599,87.8419,472.994,67.7739,405.28,0,68.4991,20.4001,1.29781
91,178.702,151.691,205.337,317.948,248.516,184.77,0,94.8071,83.8946,1.8849
92,80.5993,92.2695,304.247,230.096,349.874,174.775,0,57.6684,22.9309,1.39763
93,193.003,212.579,378.924,342.867,349.884,174.787,0,132.862,60.1409,1.45266
94,0,0,405.617,73.7946,405.617,73.7946,0,0,0,0
95,57.8997,73.4725,591.442,192.463,647.901,197.663,0,45.9203,11.9794,1.26087
96,191.803,189.869,476.31,550.698,613.296,612.509,0,118.668,73.1344,1.61629
97,83.6993,109.782,575.623,446.331,615.675,540.295,0,68.6135,15.0858,1.21987
98,139.499,114.162,225.091,294.28,248.546,184.801,0,71.3514,68.1479,1.9551
99,155.7,207.726,513.567,259.651,648.188,197.976,0,129.829,25.8713,1.19927
100,296.709,240.135,388.698,517.112,564.824,450.377,1,150.085,146.624,1.97694
101,102.799,108.762,423.227,233.179,356.08,173.565,0,67.976,34.823,1.51228
102,78.2994,102.067,541.376,495.618,615.578,539.571,0,63.7917,14.5077,1.22742
103,265.807,271.441,422.903,403.148,630.329,334.149,0,169.65,96.1567,1.56679
104,18.3,23.9653,167.696,623.023,144.805,615.99,0,14.9783,3.32174,1.22177
105,218.904,167.218,489.801,638.685,613.339,613.117,0,104.511,114.393,2.09455
106,249.406,188.187,450.996,638.712,613.264,612.535,0,117.617,131.789,2.12049
107,140.099,143.713,272.1,617.498,144.69,615.659,0,89.8205,50.2788,1.55977
108,20.6,19.7582,87.0148,409.776,67.811,405.242,0,12.3489,8.25117,1.66817
109,43.9999,48.3783,605.797,133.528,653.542,129.982,0,30.2364,13.7635,1.4552
110,296.709,234.795,449.268,487.402,597.31,508.874,1,146.747,149.962,2.02191
111,53.4998,67.003,190.423,591.315,144.806,615.753,0,41.8769,11.6229,1.27755
112,31.4001,30.0275,232.799,205.022,249.311,185.201,0,18.7672,12.6329,1.67314
113,80.6993,101.815,244.592,631.142,144.835,616.04,0,63.6345,17.0649,1.26817
114,34.3,44.741,612.423,192.95,648.008,197.849,0,27.9631,6.33691,1.22662
115,180.002,219.951,385.039,645.766,312.359,818.114,0,137.469,42.5327,1.3094
116,71.6995,75.9251,268.716,258.645,249.686,185.219,0,47.4532,24.2463,1.51095
117,296.709,248.089,442.832,497.419,599.173,512.85,1,155.056,141.653,1.91356
118,150,146.284,277.107,648.449,144.834,616.018,0,91.4277,58.5722,1.64064
119,115.499,138.409,233.61,775.701,152.773,701.73,0,86.5054,28.9934,1.33516
120,139.999,184.687,534.131,305.375,647.954,197.783,0,115.43,24.5698,1.21286
121,108.599,129.246,525.75,706.958,612.385,751.959,0,80.7785,27.8204,1.3444
122,69.5995,76.6159,188.981,211.898,249.417,185.209,0,47.8849,21.7146,1.45347
123,75.9994,100.299,330.408,721.932,312.311,818.147,0,62.6866,13.3128,1.21237
124,0,0,619.765,613.058,619.765,613.058,0,0,0,0
125,22.9001,28.2361,159.186,600.817,144.577,616.52,0,17.6476,5.25249,1.29763
126,114.699,116.574,126.777,515.013,139.661,611.142,0,72.8585,41.8403,1.57427
127,85.7993,112.088,574.102,444.642,615.721,540.446,0,70.0548,15.7445,1.22474
128,160.201,134.252,162.426,440.662,67.8272,405.447,0,83.9078,76.2928,1.90925
129,158,136.596,203.959,403.934,67.7396,404.936,0,85.3727,72.6278,1.85071
130,113.399,123.849,514.607,337.044,630.32,333.97,0,77.4059,35.993,1.46499
131,219.204,171.109,244.062,343.776,249.051,185.103,0,106.943,112.261,2.04973
132,223.304,177.693,244.764,350.141,249.149,185.082,0,111.058,112.246,2.0107
133,269.707,280.076,405.087,395.816,349.421,174.501,0,175.047,94.6599,1.54077
134,22,26.0803,145.54,642.325,139.884,620.897,0,16.3002,5.69985,1.34968
135,49.5998,64.5495,550.927,752.932,611.136,755.251,0,40.3434,9.2564,1.22944
136,3.8,3.21389,138.044,608.386,139.133,611.41,0,2.00868,1.79132,1.89179
137,52.4998,65.7248,593.826,199.696,647.887,197.813,0,41.078,11.4218,1.27805
138,45.7999,51.6778,613.206,146.39,653.54,129.968,0,32.2986,13.5012,1.41801
139,62.1996,76.3404,230.742,258.287,248.477,184.835,0,47.7127,14.4869,1.30363
140,296.709,259.89,443.355,437.553,610.663,540.435,1,162.431,134.278,1.82668
141,0,0,248.686,175.68,248.686,175.68,0,0,0,0
142,83.2993,76.9537,423.08,157.795,356.073,173.44,0,48.0961,35.2032,1.73194
143,48.2998,64.1532,550.767,753.698,611.057,755.142,0,40.0957,8.20412,1.20461
144,66.5996,78.9919,173.864,561.139,139.905,611.134,0,49.3699,17.2296,1.34899
145,60.5996,73.9552,347.593,201.123,349.666,174.65,0,46.222,14.3777,1.31106
146,143.7,147.524,517.411,136.785,653.544,130.042,0,92.2025,51.4971,1.55852
147,206.103,289.189,377.964,572.706,312.658,817.991,0,180.743,25.3601,1.14031
148,189.902,168.392,173.634,301.568,249.337,185.209,0,105.245,84.6575,1.80439
149,296.709,230.287,399.08,508.217,572.164,449.952,1,143.929,152.78,2.06149
