step,time,alive
0,0,7904
1,1,7891
2,2,7872
3,3,7851
4,4,7825
5,5,7803
6,6,7773
7,7,7745
8,8,7715
9,9,7686
10,10,7660
11,11,7633
12,12,7608
13,13,7585
14,14,7560
15,15,7528
16,16,7504
17,17,7471
18,18,7437
19,19,7407
20,20,7374
21,21,7349
22,22,7316
23,23,7289
24,24,7255
25,25,7222
26,26,7192
27,27,7161
28,28,7130
29,29,7090
30,30,7057
31,31,7023
32,32,6992
33,33,6963
34,34,6932
35,35,6897
36,36,6861
37,37,6831
38,38,6795
39,39,6761
40,40,6736
41,41,6707
42,42,6674
43,43,6643
44,44,6610
45,45,6579
46,46,6542
47,47,6516
48,48,6487
49,49,6449
50,50,6415
51,51,6385
52,52,6350
53,53,6320
54,54,6287
55,55,6261
56,56,6230
57,57,6201
58,58,6175
59,59,6144
60,60,6115
61,61,6091
62,62,6063
63,63,6034
64,64,6010
65,65,5982
66,66,5956
67,67,5930
68,68,5899
69,69,5872
70,70,5849
71,71,5817
72,72,5794
73,73,5766
74,74,5740
75,75,5711
76,76,5683
77,77,5652
78,78,5629
79,79,5603
80,80,5574
81,81,5545
82,82,5518
83,83,5488
84,84,5465
85,85,5436
86,86,5412
87,87,5385
88,88,5361
89,89,5332
90,90,5307
91,91,5283
92,92,5257
93,93,5232
94,94,5207
95,95,5181
96,96,5156
97,97,5130
98,98,5100
99,99,5079
100,100,5049
101,101,5025
102,102,4997
103,103,4972
104,104,4943
105,105,4925
106,106,4895
107,107,4870
108,108,4844
109,109,4817
110,110,4793
111,111,4762
112,112,4735
113,113,4712
114,114,4685
115,115,4658
116,116,4634
117,117,4613
118,118,4585
119,119,4558
120,120,4532
121,121,4505
122,122,4480
123,123,4455
124,124,4426
125,125,4404
126,126,4374
127,127,4353
128,128,4325
129,129,4301
130,130,4275
131,131,4246
132,132,4222
133,133,4195
134,134,4173
135,135,4146
136,136,4116
137,137,4094
138,138,4071
139,139,4045
140,140,4021
141,141,3991
142,142,3973
143,143,3949
144,144,3922
145,145,3896
146,146,3872
147,147,3845
148,148,3819
149,149,3798
150,150,3772
151,151,3750
152,152,3722
153,153,3702
154,154,3677
155,155,3653
156,156,3629
157,157,3602
158,158,3583
159,159,3557
160,160,3535
161,161,3513
162,162,3490
163,163,3473
164,164,3449
165,165,3428
166,166,3403
167,167,3381
168,168,3359
169,169,3337
170,170,3315
171,171,3292
172,172,3270
173,173,3244
174,174,3224
175,175,3199
176,176,3180
177,177,3158
178,178,3133
179,179,3114
180,180,3088
181,181,3065
182,182,3043
183,183,3025
184,184,3005
185,185,2983
186,186,2966
187,187,2943
188,188,2924
189,189,2906
190,190,2890
191,191,2870
192,192,2852
193,193,2833
194,194,2815
195,195,2795
196,196,2778
197,197,2760
198,198,2742
199,199,2724
200,200,2705
201,201,2685
202,202,2668
203,203,2651
204,204,2631
205,205,2615
206,206,2596
207,207,2578
208,208,2563
209,209,2541
210,210,2525
211,211,2503
212,212,2486
213,213,2471
214,214,2450
215,215,2433
216,216,2412
217,217,2397
218,218,2376
219,219,2358
220,220,2340
221,221,2322
222,222,2305
223,223,2284
224,224,2266
225,225,2249
226,226,2229
227,227,2212
228,228,2193
229,229,2173
230,230,2157
231,231,2140
232,232,2121
233,233,2100
234,234,2079
235,235,2064
236,236,2046
237,237,2027
238,238,2011
239,239,1992
240,240,1979
241,241,1960
242,242,1940
243,243,1925
244,244,1906
245,245,1890
246,246,1876
247,247,1858
248,248,1843
249,249,1825
250,250,1810
251,251,1789
252,252,1774
253,253,1759
254,254,1743
255,255,1727
256,256,1707
257,257,1692
258,258,1677
259,259,1661
260,260,1644
261,261,1628
262,262,1615
263,263,1597
264,264,1583
265,265,1568
266,266,1555
267,267,1539
268,268,1523
269,269,1509
270,270,1496
271,271,1479
272,272,1465
273,273,1454
274,274,1437
275,275,1422
276,276,1406
277,277,1392
278,278,1378
279,279,1364
280,280,1348
281,281,1336
282,282,1320
283,283,1303
284,284,1291
285,285,1275
286,286,1263
287,287,1250
288,288,1241
289,289,1226
290,290,1212
291,291,1197
292,292,1185
293,293,1172
294,294,1159
295,295,1147
296,296,1136
297,297,1121
298,298,1107
299,299,1092
300,300,1078
301,301,1069
302,302,1056
303,303,1043
304,304,1031
305,305,1021
306,306,1008
307,307,999
308,308,989
309,309,978
310,310,967
311,311,955
312,312,944
313,313,933
314,314,921
315,315,910
316,316,901
317,317,889
318,318,879
319,319,870
320,320,858
321,321,848
322,322,838
323,323,827
324,324,816
325,325,807
326,326,799
327,327,788
328,328,780
329,329,770
330,330,760
331,331,750
332,332,741
333,333,732
334,334,722
335,335,714
336,336,704
337,337,694
338,338,686
339,339,678
340,340,668
341,341,659
342,342,651
343,343,639
344,344,631
345,345,622
346,346,613
347,347,605
348,348,595
349,349,587
350,350,578
351,351,571
352,352,564
353,353,556
354,354,549
355,355,544
356,356,536
357,357,529
358,358,523
359,359,518
360,360,512
361,361,507
362,362,503
363,363,496
364,364,491
365,365,485
366,366,479
367,367,475
368,368,469
369,369,465
370,370,460
371,371,452
372,372,447
373,373,443
374,374,436
375,375,430
376,376,424
377,377,418
378,378,412
379,379,407
380,380,400
