ID,time,distance,start_x,start_y,end_x,end_y,state,free_flow_time_lower_bound,delay_above_free_flow,time_to_free_flow_ratio
1,178.402,139.411,202.264,305.852,248.254,184.825,0,87.1319,91.2698,2.04749
2,155.8,168.16,308.744,680.888,312.211,818.166,0,105.1,50.7002,1.4824
3,32.8001,33.7157,146.764,660.143,149.366,693.348,0,21.0723,11.7278,1.55655
4,4.8,3.11168,603.198,811.794,605.951,812.744,0,1.9448,2.8552,2.46812
5,201.803,208.125,485.858,439.588,615.551,540.069,0,130.078,71.7249,1.5514
6,32.5001,39.5653,177.228,672.555,149.936,693.175,0,24.7283,7.77176,1.31429
7,59.2997,67.4659,562.248,782.831,611.109,755.08,0,42.1662,17.1335,1.40633
8,7.79999,7.69694,360.535,180.118,355.787,174.128,0,4.81059,2.98941,1.62142
9,18.3,21.286,260.058,203.659,252.492,183.985,0,13.3037,4.99631,1.37556
10,92.6992,92.774,365.973,200.914,349.595,174.645,0,57.9837,34.7154,1.59871
11,130.199,153.088,527.329,177.611,647.751,191.647,0,95.6799,34.5188,1.36077
12,36.5,44.2287,599.321,320.547,630.313,334.146,0,27.6429,8.85709,1.32041
13,24.8001,31.9535,175.361,624.853,144.824,616.031,0,19.971,4.82909,1.24181
14,59.8997,46.9134,115.22,399.661,67.8168,405.097,0,29.3209,30.5788,2.0429
15,242.506,172.286,503.955,200.292,356.049,173.542,0,107.679,134.827,2.25213
16,28.9001,29.0688,253.562,213.464,249.937,185.148,0,18.168,10.7321,1.59071
17,0,0,621.536,612.772,621.536,612.772,0,0,0,0
18,15.5,18.5122,404.915,96.4033,405.904,78.1707,0,11.5701,3.92991,1.33966
19,110.299,95.2112,168.288,534.019,139.614,611.223,0,59.507,50.7919,1.85354
20,84.7993,84.1819,557.847,352.917,630.34,333.925,0,52.6137,32.1856,1.61173
21,116.399,138.543,531.258,188.603,647.584,191.915,0,86.5896,29.8092,1.34426
22,182.802,156.546,320.564,305.96,250.715,184.839,0,97.8414,84.9606,1.86835
23,380.114,231.318,423.164,613.997,587.773,616.736,1,144.574,235.54,2.6292
24,114.299,107.416,558.957,376.819,630.418,333.79,0,67.1349,47.164,1.70253
25,154.8,181.673,482.236,698.3,612.092,752.606,0,113.546,41.2547,1.36333
26,140.799,116.311,257.389,632.895,144.742,615.906,0,72.6944,68.105,1.93687
27,212.804,229.5,496.358,505.548,615.517,540.136,0,143.438,69.3663,1.4836
28,6,5.85934,605.919,752.248,611.56,753.834,0,3.66208,2.33791,1.63841
29,28.3001,30.4146,572.31,832.479,602.391,833.329,0,19.0091,9.29095,1.48876
30,207.903,132.44,510.94,653.921,613.213,612.913,0,82.7749,125.129,2.51167
31,48.0998,61.8835,596.22,229.778,648.294,198.078,0,38.6772,9.42264,1.24362
32,291.309,223.146,393.289,338.21,349.859,174.837,0,139.466,151.842,2.08874
33,144.2,135.297,531.456,147.664,653.516,130.046,0,84.5608,59.6388,1.70528
34,197.403,143.561,277.441,644.519,144.771,615.913,0,89.7259,107.677,2.20007
35,165.601,134.496,298.569,295.744,250.931,184.694,0,84.0601,81.5408,1.97003
36,147.3,124.11,276.222,297.235,250.374,184.909,0,77.5689,69.7309,1.89896
37,97.5991,88.1355,439.351,179,355.77,174.297,0,55.0847,42.5144,1.7718
38,304.009,201.037,476.17,399.089,630.273,334.058,0,125.648,178.361,2.41953
39,102.499,105.315,204.268,562.487,144.707,615.626,0,65.822,36.677,1.55722
40,111.499,107.065,546.922,123.811,653.566,130.047,0,66.9153,44.5835,1.66627
41,46.9999,58.1401,193.333,679.733,149.535,693.205,0,36.3375,10.6623,1.29342
42,269.007,186.857,498.021,539.339,613.202,612.75,0,116.785,152.222,2.30343
43,331.811,215.85,478.994,414.088,630.313,334.1,0,134.906,196.905,2.45957
44,250.006,181.615,213.373,438.762,67.8493,405.419,0,113.51,136.496,2.20251
45,17.4,19.3198,151.972,674.273,149.676,693.251,0,12.0749,5.32516,1.44101
46,124.499,88.6546,541.832,635.338,613.268,612.755,0,55.4091,69.0895,2.2469
47,380.114,253.106,448.727,480.204,604.878,534.96,1,158.191,221.923,2.40288
48,237.505,225.779,352.225,360.52,349.873,174.842,0,141.112,96.3933,1.6831
49,137.899,129.324,536.159,152.806,653.538,130.048,0,80.8272,57.072,1.7061
50,291.909,205.961,248.069,416.615,67.7466,405.494,0,128.726,163.183,2.26768
51,144.5,141.979,265.274,657.145,144.832,616.016,0,88.7369,55.7627,1.62841
52,290.709,215.095,243.776,426.354,67.8115,405.433,0,134.435,156.274,2.16245
53,79.2994,81.7203,583.226,187.694,647.615,191.978,0,51.0752,28.2241,1.5526
54,373.814,270.098,425.143,434.932,615.471,539.834,0,168.811,205.002,2.21439
55,47.1999,57.7401,554.379,758.105,611.198,754.807,0,36.0876,11.1123,1.30793
56,380.114,273.372,409.814,442.512,606.193,538.633,1,170.857,209.257,2.22474
57,177.802,139.886,293.245,300.333,251.228,184.483,0,87.4289,90.3727,2.03367
58,119.599,123.868,534.918,131.305,653.491,129.955,0,77.4174,42.1814,1.54486
59,68.0995,64.9414,589.296,661.625,613.162,612.82,0,40.5884,27.5111,1.67781
60,255.206,191.364,254.412,354.048,248.122,184.705,0,119.602,135.604,2.13379
61,139.899,183.142,534.368,303.723,647.959,197.981,0,114.464,25.4358,1.22222
62,263.007,215.57,394.19,329.316,349.698,174.585,0,134.731,128.275,1.95208
63,120.999,148.348,316.218,694.286,312.309,818.102,0,92.7175,28.2812,1.30503
64,6.5,7.09385,623.427,333.286,630.355,334.048,0,4.43366,2.06634,1.46606
65,124.799,167.65,533.965,288.049,647.955,197.925,0,104.781,20.0175,1.19104
66,210.804,207.956,253.598,501.43,139.895,611.106,0,129.972,80.8314,1.62191
67,103.099,116.674,362.946,234.946,349.561,174.566,0,72.9215,30.1775,1.41384
68,91.6992,116.221,320.509,712.769,312.395,818.087,0,72.6383,19.0609,1.26241
69,101.099,122.22,351.188,703.579,312.67,817.965,0,76.3876,24.7114,1.3235
70,278.108,246.215,313.453,375.917,250.365,184.869,0,153.885,124.223,1.80725
71,352.812,319.954,389.963,442.229,349.66,174.736,0,199.971,152.841,1.76431
72,95.1991,119.651,583.294,278.677,648.064,197.975,0,74.7817,20.4174,1.27303
73,349.612,222.006,469.974,370.553,630.378,334.115,0,138.754,210.858,2.51966
74,260.707,205.491,278.878,372.073,249.826,185.136,0,128.432,132.275,2.02992
75,380.114,217.211,419.109,506.4,577.313,450.533,1,135.757,244.357,2.79996
76,113.899,98.5108,264.427,280.216,249.877,185.107,0,61.5692,52.3296,1.84993
77,380.114,265.818,444.894,487.243,604.691,540.626,1,166.137,213.977,2.28796
78,98.0991,100.384,241.075,626.022,144.716,615.75,0,62.7399,35.3592,1.56358
79,18.2,18.8792,595.573,614.719,613.217,612.839,0,11.7995,6.40055,1.54244
80,380.114,320.101,580.665,537.511,577.48,545.351,1,200.063,180.051,1.89997
81,125.999,135.196,313.409,283.318,250.756,184.744,0,84.4974,41.5013,1.49115
82,290.509,280.537,357.058,556.778,144.78,616.154,0,175.336,115.173,1.65687
83,295.009,198.542,500.875,576.73,613.312,613.081,0,124.089,170.92,2.3774
84,170.701,130.966,211.434,306.944,248.197,184.698,0,81.8535,88.8477,2.08545
85,116.799,110.468,306.952,248.128,349.856,174.726,0,69.0428,47.756,1.69169
86,75.0994,78.7158,357.256,195.594,349.639,174.578,0,49.1974,25.902,1.52649
87,110.099,88.5211,572.956,674.689,613.211,612.775,0,55.3257,54.7732,1.99001
88,53.9997,59.4939,569.849,780.52,611.115,754.996,0,37.1837,16.8161,1.45224
89,106.099,113.541,573.006,442.172,615.547,539.776,0,70.9631,35.1359,1.49513
90,93.3991,109.733,87.8419,472.994,67.7586,405.273,0,68.5829,24.8163,1.36184
91,222.804,154.198,205.337,317.948,248.215,184.702,0,96.374,126.43,2.31187
92,94.3991,93.2825,304.247,230.096,350.143,174.845,0,58.3015,36.0976,1.61915
93,209.704,212.47,378.924,342.867,349.85,174.776,0,132.794,76.9098,1.57917
94,0,0,405.617,73.7946,405.617,73.7946,0,0,0,0
95,60.7996,73.4992,591.442,192.463,647.888,197.758,0,45.937,14.8627,1.32354
96,255.006,188.699,476.31,550.698,613.241,612.763,0,117.937,137.07,2.16223
97,91.2992,109.166,575.623,446.331,615.625,539.628,0,68.2288,23.0704,1.33813
98,174.001,112.966,225.091,294.28,248.883,185.018,0,70.6035,103.398,2.46449
99,161.501,207.709,513.567,259.651,647.852,197.791,0,129.818,31.6826,1.24405
100,380.114,227.6,388.698,517.112,544.021,444.251,1,142.25,237.864,2.67216
101,124.099,108.234,423.227,233.179,355.77,174.335,0,67.6463,56.4524,1.83452
