param,central_elasticity_10pct,central_elasticity_20pct,max_abs_metric_change_pct,metric_change_range_pct_points
k_postnorm,-0.34097694848096716,-0.3523254776380954,8.88324518482937,14.093019105523815
neighborhood_length,0.9686248170363276,0.9665192159846658,21.81771649480498,38.66076863938663
density_threshold,-0.8809660526673035,-1.0107314416879185,29.460798937202203,40.42925766751674
