Generation,Run_ID,Final_Fitness,Evac_Score,Cost_Score,Solution_Widths
1,1,933.3509486902512,590.9799486902511,3423.71,"[0.0, 2.0, 0.0, 4.0, 4.0, 0.0, 4.0, 2.0, 2.0, 4.0, 0.0, 0.0, 0.0, 2.0, 4.0, 0.0]"
1,2,1009.5653962467935,569.5453962467935,4400.2,"[4.0, 4.0, 4.0, 2.0, 4.0, 0.0, 2.0, 0.0, 0.0, 4.0, 4.0, 2.0, 4.0, 0.0, 0.0, 4.0]"
1,3,1002.1604039967594,592.8434039967593,4093.1700000000005,"[0.0, 4.0, 0.0, 4.0, 2.0, 4.0, 0.0, 4.0, 2.0, 4.0, 2.0, 2.0, 0.0, 2.0, 4.0, 0.0]"
1,4,1021.1034870721664,589.4454870721663,4316.580000000001,"[4.0, 2.0, 2.0, 2.0, 2.0, 4.0, 0.0, 4.0, 4.0, 0.0, 0.0, 4.0, 4.0, 0.0, 0.0, 4.0]"
1,5,1005.0597544214933,581.4667544214932,4235.93,"[4.0, 0.0, 4.0, 0.0, 2.0, 4.0, 2.0, 4.0, 4.0, 4.0, 0.0, 4.0, 2.0, 0.0, 0.0, 2.0]"
1,6,993.4386243164788,565.5046243164787,4279.34,"[2.0, 4.0, 2.0, 2.0, 2.0, 2.0, 4.0, 0.0, 4.0, 4.0, 0.0, 2.0, 4.0, 0.0, 4.0, 0.0]"
1,7,921.2216705374021,571.864670537402,3493.5700000000006,"[0.0, 2.0, 2.0, 2.0, 0.0, 0.0, 4.0, 4.0, 2.0, 2.0, 4.0, 2.0, 4.0, 0.0, 4.0, 2.0]"
1,8,952.797965973535,579.866965973535,3729.31,"[0.0, 4.0, 0.0, 4.0, 0.0, 4.0, 2.0, 0.0, 0.0, 4.0, 4.0, 2.0, 2.0, 2.0, 4.0, 2.0]"
1,9,960.0645058061032,564.2345058061031,3958.3,"[4.0, 0.0, 2.0, 0.0, 0.0, 4.0, 2.0, 4.0, 4.0, 4.0, 0.0, 0.0, 2.0, 4.0, 4.0, 2.0]"
1,10,885.6682616797192,558.5022616797191,3271.6600000000003,"[4.0, 2.0, 2.0, 0.0, 2.0, 0.0, 4.0, 0.0, 2.0, 2.0, 0.0, 2.0, 0.0, 4.0, 2.0, 2.0]"
1,11,911.5702781528491,591.3652781528491,3202.05,"[2.0, 4.0, 0.0, 4.0, 0.0, 0.0, 4.0, 2.0, 2.0, 0.0, 2.0, 2.0, 2.0, 0.0, 4.0, 0.0]"
