Generation,Run_ID,Final_Fitness,Evac_Score,Cost_Score,Solution_Widths
1,1,833.0104963543073,562.2044963543073,2708.0600000000004,"[4.0, 0.0, 2.0, 0.0, 0.0, 0.0, 2.0, 2.0, 4.0, 2.0, 2.0, 4.0, 2.0, 4.0, 0.0, 0.0]"
1,2,1028.317658836236,568.1606588362359,4601.570000000001,"[0.0, 2.0, 4.0, 0.0, 4.0, 2.0, 4.0, 4.0, 4.0, 4.0, 0.0, 2.0, 4.0, 2.0, 0.0, 4.0]"
1,3,853.4731238101667,560.5821238101668,2928.9100000000003,"[2.0, 2.0, 4.0, 0.0, 4.0, 0.0, 2.0, 0.0, 2.0, 0.0, 4.0, 2.0, 2.0, 4.0, 0.0, 0.0]"
1,4,921.4716821496086,578.5836821496084,3428.8800000000006,"[4.0, 0.0, 0.0, 2.0, 4.0, 0.0, 2.0, 0.0, 0.0, 2.0, 2.0, 4.0, 2.0, 2.0, 2.0, 2.0]"
1,5,821.1132352146908,576.5932352146908,2445.2000000000003,"[2.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 4.0, 0.0, 2.0, 2.0, 4.0, 0.0, 2.0]"
1,6,853.8790723737511,579.519072373751,2743.6000000000004,"[2.0, 0.0, 2.0, 0.0, 4.0, 4.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 4.0, 4.0, 0.0, 0.0]"
1,7,738.060428995881,566.5834289958809,1714.7700000000002,"[2.0, 2.0, 2.0, 0.0, 0.0, 2.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0]"
1,8,819.8640356467729,576.9310356467729,2429.3300000000004,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 4.0, 2.0, 2.0, 4.0, 0.0, 2.0, 4.0, 4.0, 0.0]"
1,9,812.0958730844529,581.7598730844529,2303.36,"[4.0, 2.0, 4.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0]"
1,10,985.8495644072375,603.2205644072374,3826.2900000000004,"[4.0, 0.0, 0.0, 2.0, 4.0, 4.0, 0.0, 2.0, 0.0, 2.0, 4.0, 2.0, 2.0, 0.0, 2.0, 4.0]"
1,11,830.3325673485923,607.2275673485923,2231.05,"[0.0, 0.0, 0.0, 2.0, 4.0, 0.0, 0.0, 4.0, 0.0, 0.0, 4.0, 0.0, 4.0, 2.0, 0.0, 0.0]"
1,12,823.3189532811234,589.7409532811234,2335.78,"[2.0, 4.0, 0.0, 0.0, 0.0, 2.0, 0.0, 2.0, 4.0, 0.0, 4.0, 2.0, 0.0, 2.0, 2.0, 0.0]"
