Generation,Run_ID,Final_Fitness,Evac_Score,Cost_Score,Solution_Widths
1,1,839.3949945310917,552.5709945310917,2868.2400000000002,"[2.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 2.0, 0.0, 2.0, 0.0, 4.0, 2.0, 4.0, 0.0, 4.0]"
1,2,977.6817559921681,569.173755992168,4085.0800000000004,"[2.0, 4.0, 0.0, 0.0, 4.0, 0.0, 2.0, 4.0, 4.0, 0.0, 2.0, 2.0, 4.0, 0.0, 4.0, 2.0]"
1,3,862.2006823307001,542.6546823307001,3195.4600000000005,"[2.0, 2.0, 2.0, 4.0, 2.0, 2.0, 0.0, 0.0, 2.0, 0.0, 0.0, 2.0, 4.0, 2.0, 0.0, 4.0]"
1,4,770.5128175680238,527.7818175680238,2427.3100000000004,"[4.0, 2.0, 2.0, 2.0, 0.0, 0.0, 2.0, 0.0, 4.0, 0.0, 0.0, 2.0, 2.0, 4.0, 0.0, 0.0]"
1,5,964.7464484574361,553.5894484574361,4111.570000000001,"[2.0, 4.0, 4.0, 2.0, 0.0, 4.0, 2.0, 4.0, 2.0, 0.0, 2.0, 2.0, 4.0, 0.0, 0.0, 4.0]"
1,6,939.0810222807374,568.4700222807373,3706.11,"[4.0, 2.0, 0.0, 4.0, 4.0, 4.0, 0.0, 0.0, 2.0, 2.0, 2.0, 0.0, 0.0, 2.0, 2.0, 4.0]"
1,7,761.4490837215583,545.1600837215583,2162.8900000000003,"[0.0, 2.0, 4.0, 4.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 4.0, 0.0, 2.0, 0.0, 2.0, 0.0]"
1,8,912.1309287691581,589.5049287691581,3226.26,"[0.0, 4.0, 0.0, 2.0, 4.0, 0.0, 2.0, 2.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 2.0, 4.0]"
1,9,913.5017025183985,551.6457025183985,3618.56,"[0.0, 2.0, 0.0, 4.0, 2.0, 4.0, 0.0, 0.0, 4.0, 4.0, 4.0, 0.0, 2.0, 4.0, 4.0, 4.0]"
1,10,978.6817045838116,528.7517045838115,4499.3,"[4.0, 0.0, 4.0, 2.0, 2.0, 4.0, 0.0, 4.0, 0.0, 4.0, 2.0, 2.0, 2.0, 4.0, 2.0, 2.0]"
1,11,850.9187439740733,572.4717439740733,2784.4700000000003,"[0.0, 4.0, 0.0, 2.0, 0.0, 2.0, 2.0, 0.0, 2.0, 2.0, 2.0, 4.0, 2.0, 0.0, 0.0, 4.0]"
1,12,826.0757056241982,558.2597056241982,2678.1600000000003,"[2.0, 0.0, 0.0, 2.0, 4.0, 2.0, 2.0, 0.0, 2.0, 0.0, 2.0, 0.0, 2.0, 2.0, 2.0, 2.0]"
1,13,837.2000407805011,535.2360407805011,3019.6400000000003,"[0.0, 4.0, 2.0, 0.0, 0.0, 4.0, 2.0, 0.0, 4.0, 4.0, 4.0, 0.0, 2.0, 2.0, 2.0, 2.0]"
1,14,832.5196977921814,578.5156977921814,2540.0400000000004,"[4.0, 0.0, 0.0, 4.0, 0.0, 2.0, 0.0, 4.0, 0.0, 4.0, 4.0, 0.0, 2.0, 0.0, 0.0, 0.0]"
1,15,930.2415229221525,530.7055229221525,3995.3600000000006,"[2.0, 4.0, 2.0, 0.0, 0.0, 0.0, 2.0, 4.0, 0.0, 0.0, 4.0, 4.0, 4.0, 4.0, 2.0, 4.0]"
1,16,855.8451770305853,543.9981770305853,3118.4700000000003,"[0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 2.0, 4.0, 4.0, 2.0, 2.0, 0.0, 4.0, 4.0, 4.0, 0.0]"
1,17,954.6676527140157,533.0866527140157,4215.81,"[4.0, 4.0, 2.0, 0.0, 0.0, 0.0, 0.0, 4.0, 2.0, 2.0, 0.0, 4.0, 4.0, 2.0, 4.0, 2.0]"
1,18,893.1513788819877,536.2243788819876,3569.2700000000004,"[4.0, 2.0, 4.0, 0.0, 0.0, 4.0, 4.0, 0.0, 2.0, 4.0, 0.0, 4.0, 0.0, 2.0, 0.0, 0.0]"
1,19,876.1822119902782,528.4052119902782,3477.7700000000004,"[4.0, 0.0, 4.0, 2.0, 4.0, 0.0, 0.0, 0.0, 0.0, 4.0, 4.0, 0.0, 4.0, 2.0, 2.0, 2.0]"
1,20,906.5815136375912,554.3415136375912,3522.4,"[0.0, 2.0, 4.0, 2.0, 4.0, 4.0, 2.0, 0.0, 2.0, 4.0, 4.0, 0.0, 0.0, 0.0, 4.0, 0.0]"
1,21,908.8258244666488,548.1748244666487,3606.51,"[2.0, 0.0, 4.0, 4.0, 0.0, 2.0, 2.0, 4.0, 2.0, 4.0, 0.0, 2.0, 2.0, 0.0, 2.0, 2.0]"
1,22,974.7198565930728,578.0838565930727,3966.3600000000006,"[4.0, 4.0, 0.0, 4.0, 0.0, 4.0, 0.0, 4.0, 4.0, 0.0, 4.0, 0.0, 4.0, 0.0, 2.0, 4.0]"
1,23,943.6709504489301,536.71795044893,4069.5300000000007,"[2.0, 0.0, 4.0, 4.0, 4.0, 0.0, 2.0, 4.0, 2.0, 2.0, 2.0, 2.0, 0.0, 2.0, 4.0, 2.0]"
1,24,825.399672967864,524.436672967864,3009.6300000000006,"[0.0, 0.0, 4.0, 4.0, 2.0, 0.0, 0.0, 0.0, 4.0, 4.0, 0.0, 2.0, 2.0, 2.0, 4.0, 2.0]"
2,25,762.5598459928433,546.2708459928432,2162.8900000000003,"[0.0, 2.0, 4.0, 4.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 4.0, 0.0, 2.0, 0.0, 2.0, 0.0]"
2,26,770.4949929781919,527.7639929781918,2427.3100000000004,"[4.0, 2.0, 2.0, 2.0, 0.0, 0.0, 2.0, 0.0, 4.0, 0.0, 0.0, 2.0, 2.0, 4.0, 0.0, 0.0]"
2,27,859.0037877253393,530.4037877253393,3286.0,"[0.0, 4.0, 2.0, 0.0, 0.0, 0.0, 2.0, 4.0, 4.0, 4.0, 4.0, 0.0, 2.0, 4.0, 4.0, 0.0]"
2,28,862.7785171156573,547.7315171156573,3150.4700000000003,"[2.0, 4.0, 0.0, 0.0, 0.0, 4.0, 2.0, 0.0, 4.0, 2.0, 2.0, 0.0, 4.0, 2.0, 2.0, 2.0]"
2,29,980.152449402552,521.3114494025518,4588.410000000001,"[4.0, 4.0, 4.0, 2.0, 4.0, 0.0, 0.0, 0.0, 0.0, 4.0, 2.0, 0.0, 4.0, 4.0, 4.0, 2.0]"
2,30,751.2333728138294,551.1313728138294,2001.0200000000002,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 4.0, 4.0, 2.0, 4.0, 0.0, 4.0, 2.0, 2.0, 0.0]"
2,31,799.9480928364054,545.3750928364053,2545.7300000000005,"[4.0, 2.0, 0.0, 2.0, 0.0, 0.0, 2.0, 0.0, 2.0, 0.0, 0.0, 2.0, 2.0, 4.0, 0.0, 4.0]"
2,32,813.587342380663,549.339342380663,2642.4800000000005,"[0.0, 4.0, 2.0, 2.0, 0.0, 2.0, 2.0, 0.0, 4.0, 2.0, 2.0, 4.0, 2.0, 0.0, 0.0, 0.0]"
2,33,857.052387887381,545.205387887381,3118.4700000000003,"[0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 2.0, 4.0, 4.0, 2.0, 2.0, 0.0, 4.0, 4.0, 4.0, 0.0]"
2,34,770.4140058740127,527.6830058740126,2427.3100000000004,"[4.0, 2.0, 2.0, 2.0, 0.0, 0.0, 2.0, 0.0, 4.0, 0.0, 0.0, 2.0, 2.0, 4.0, 0.0, 0.0]"
2,35,823.0114283978126,536.6054283978125,2864.0600000000004,"[0.0, 4.0, 2.0, 0.0, 0.0, 4.0, 2.0, 0.0, 4.0, 0.0, 0.0, 0.0, 2.0, 2.0, 4.0, 2.0]"
2,36,753.9603065496286,527.3163065496286,2266.44,"[0.0, 2.0, 2.0, 2.0, 0.0, 0.0, 2.0, 0.0, 4.0, 4.0, 4.0, 2.0, 2.0, 4.0, 0.0, 0.0]"
