Generation,Run_ID,Final_Fitness,Evac_Score,Cost_Score,Solution_Widths
1,1,840.6530459793396,553.8290459793396,2868.2400000000002,"[2.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 2.0, 0.0, 2.0, 0.0, 4.0, 2.0, 4.0, 0.0, 4.0]"
1,2,979.035918438998,570.527918438998,4085.0800000000004,"[2.0, 4.0, 0.0, 0.0, 4.0, 0.0, 2.0, 4.0, 4.0, 0.0, 2.0, 2.0, 4.0, 0.0, 4.0, 2.0]"
1,3,861.9752080210654,542.4292080210654,3195.4600000000005,"[2.0, 2.0, 2.0, 4.0, 2.0, 2.0, 0.0, 0.0, 2.0, 0.0, 0.0, 2.0, 4.0, 2.0, 0.0, 4.0]"
1,4,771.727522854635,528.996522854635,2427.3100000000004,"[4.0, 2.0, 2.0, 2.0, 0.0, 0.0, 2.0, 0.0, 4.0, 0.0, 0.0, 2.0, 2.0, 4.0, 0.0, 0.0]"
1,5,964.7298751772094,553.5728751772092,4111.570000000001,"[2.0, 4.0, 4.0, 2.0, 0.0, 4.0, 2.0, 4.0, 2.0, 0.0, 2.0, 2.0, 4.0, 0.0, 0.0, 4.0]"
1,6,939.0076646411451,568.3966646411451,3706.11,"[4.0, 2.0, 0.0, 4.0, 4.0, 4.0, 0.0, 0.0, 2.0, 2.0, 2.0, 0.0, 0.0, 2.0, 2.0, 4.0]"
1,7,762.5611288231721,546.272128823172,2162.8900000000003,"[0.0, 2.0, 4.0, 4.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 4.0, 0.0, 2.0, 0.0, 2.0, 0.0]"
1,8,911.1010860846668,588.4750860846667,3226.26,"[0.0, 4.0, 0.0, 2.0, 4.0, 0.0, 2.0, 2.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 2.0, 4.0]"
1,9,913.3949912902573,551.5389912902573,3618.56,"[0.0, 2.0, 0.0, 4.0, 2.0, 4.0, 0.0, 0.0, 4.0, 4.0, 4.0, 0.0, 2.0, 4.0, 4.0, 4.0]"
1,10,979.9098150273409,529.9798150273408,4499.3,"[4.0, 0.0, 4.0, 2.0, 2.0, 4.0, 0.0, 4.0, 0.0, 4.0, 2.0, 2.0, 2.0, 4.0, 2.0, 2.0]"
1,11,850.8353600027008,572.3883600027007,2784.4700000000003,"[0.0, 4.0, 0.0, 2.0, 0.0, 2.0, 2.0, 0.0, 2.0, 2.0, 2.0, 4.0, 2.0, 0.0, 0.0, 4.0]"
1,12,829.7333249611776,561.9173249611775,2678.1600000000003,"[2.0, 0.0, 0.0, 2.0, 4.0, 2.0, 2.0, 0.0, 2.0, 0.0, 2.0, 0.0, 2.0, 2.0, 2.0, 2.0]"
1,13,836.9914120586052,535.0274120586051,3019.6400000000003,"[0.0, 4.0, 2.0, 0.0, 0.0, 4.0, 2.0, 0.0, 4.0, 4.0, 4.0, 0.0, 2.0, 2.0, 2.0, 2.0]"
1,14,833.858938896766,579.8549388967659,2540.0400000000004,"[4.0, 0.0, 0.0, 4.0, 0.0, 2.0, 0.0, 4.0, 0.0, 4.0, 4.0, 0.0, 2.0, 0.0, 0.0, 0.0]"
1,15,930.1302542704747,530.5942542704746,3995.3600000000006,"[2.0, 4.0, 2.0, 0.0, 0.0, 0.0, 2.0, 4.0, 0.0, 0.0, 4.0, 4.0, 4.0, 4.0, 2.0, 4.0]"
1,16,855.9005075281884,544.0535075281884,3118.4700000000003,"[0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 2.0, 4.0, 4.0, 2.0, 2.0, 0.0, 4.0, 4.0, 4.0, 0.0]"
1,17,954.6772057790981,533.0962057790981,4215.81,"[4.0, 4.0, 2.0, 0.0, 0.0, 0.0, 0.0, 4.0, 2.0, 2.0, 0.0, 4.0, 4.0, 2.0, 4.0, 2.0]"
1,18,894.549974615177,537.6229746151769,3569.2700000000004,"[4.0, 2.0, 4.0, 0.0, 0.0, 4.0, 4.0, 0.0, 2.0, 4.0, 0.0, 4.0, 0.0, 2.0, 0.0, 0.0]"
1,19,874.9124307318391,527.135430731839,3477.7700000000004,"[4.0, 0.0, 4.0, 2.0, 4.0, 0.0, 0.0, 0.0, 0.0, 4.0, 4.0, 0.0, 4.0, 2.0, 2.0, 2.0]"
1,20,906.5497488522819,554.3097488522819,3522.4,"[0.0, 2.0, 4.0, 2.0, 4.0, 4.0, 2.0, 0.0, 2.0, 4.0, 4.0, 0.0, 0.0, 0.0, 4.0, 0.0]"
1,21,910.0198900891171,549.368890089117,3606.51,"[2.0, 0.0, 4.0, 4.0, 0.0, 2.0, 2.0, 4.0, 2.0, 4.0, 0.0, 2.0, 2.0, 0.0, 2.0, 2.0]"
1,22,976.0384373776247,579.4024373776247,3966.3600000000006,"[4.0, 4.0, 0.0, 4.0, 0.0, 4.0, 0.0, 4.0, 4.0, 0.0, 4.0, 0.0, 4.0, 0.0, 2.0, 4.0]"
