Generation,Run_ID,Final_Fitness,Evac_Score,Cost_Score,Solution_Widths
1,1,839.3606281817567,552.5366281817568,2868.2400000000002,"[2.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 2.0, 0.0, 2.0, 0.0, 4.0, 2.0, 4.0, 0.0, 4.0]"
1,2,977.7881971507663,569.2801971507663,4085.0800000000004,"[2.0, 4.0, 0.0, 0.0, 4.0, 0.0, 2.0, 4.0, 4.0, 0.0, 2.0, 2.0, 4.0, 0.0, 4.0, 2.0]"
1,3,862.0896162311795,542.5436162311795,3195.4600000000005,"[2.0, 2.0, 2.0, 4.0, 2.0, 2.0, 0.0, 0.0, 2.0, 0.0, 0.0, 2.0, 4.0, 2.0, 0.0, 4.0]"
1,4,771.8329850111404,529.1019850111404,2427.3100000000004,"[4.0, 2.0, 2.0, 2.0, 0.0, 0.0, 2.0, 0.0, 4.0, 0.0, 0.0, 2.0, 2.0, 4.0, 0.0, 0.0]"
1,5,964.8612125160332,553.7042125160332,4111.570000000001,"[2.0, 4.0, 4.0, 2.0, 0.0, 4.0, 2.0, 4.0, 2.0, 0.0, 2.0, 2.0, 4.0, 0.0, 0.0, 4.0]"
1,6,939.1558653028155,568.5448653028154,3706.11,"[4.0, 2.0, 0.0, 4.0, 4.0, 4.0, 0.0, 0.0, 2.0, 2.0, 2.0, 0.0, 0.0, 2.0, 2.0, 4.0]"
1,7,761.2849151981636,544.9959151981635,2162.8900000000003,"[0.0, 2.0, 4.0, 4.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 4.0, 0.0, 2.0, 0.0, 2.0, 0.0]"
1,8,912.3369243130105,589.7109243130105,3226.26,"[0.0, 4.0, 0.0, 2.0, 4.0, 0.0, 2.0, 2.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 2.0, 4.0]"
1,9,912.2030731213287,550.3470731213287,3618.56,"[0.0, 2.0, 0.0, 4.0, 2.0, 4.0, 0.0, 0.0, 4.0, 4.0, 4.0, 0.0, 2.0, 4.0, 4.0, 4.0]"
1,10,979.8404502801593,529.9104502801592,4499.3,"[4.0, 0.0, 4.0, 2.0, 2.0, 4.0, 0.0, 4.0, 0.0, 4.0, 2.0, 2.0, 2.0, 4.0, 2.0, 2.0]"
1,11,850.9848434947,572.5378434946999,2784.4700000000003,"[0.0, 4.0, 0.0, 2.0, 0.0, 2.0, 2.0, 0.0, 2.0, 2.0, 2.0, 4.0, 2.0, 0.0, 0.0, 4.0]"
1,12,828.4469499696172,560.6309499696172,2678.1600000000003,"[2.0, 0.0, 0.0, 2.0, 4.0, 2.0, 2.0, 0.0, 2.0, 0.0, 2.0, 0.0, 2.0, 2.0, 2.0, 2.0]"
2,13,761.475618054149,545.186618054149,2162.8900000000003,"[0.0, 2.0, 4.0, 4.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 4.0, 0.0, 2.0, 0.0, 2.0, 0.0]"
2,14,771.6611870231586,528.9301870231585,2427.3100000000004,"[4.0, 2.0, 2.0, 2.0, 0.0, 0.0, 2.0, 0.0, 4.0, 0.0, 0.0, 2.0, 2.0, 4.0, 0.0, 0.0]"
2,15,770.6316387575963,561.6846387575963,2089.4700000000003,"[2.0, 0.0, 0.0, 2.0, 0.0, 2.0, 0.0, 4.0, 0.0, 0.0, 2.0, 0.0, 2.0, 2.0, 2.0, 0.0]"
2,16,746.7662749864937,574.6412749864937,1721.25,"[0.0, 2.0, 0.0, 4.0, 0.0, 2.0, 0.0, 0.0, 2.0, 0.0, 4.0, 0.0, 2.0, 0.0, 2.0, 2.0]"
2,17,816.162262034974,574.129262034974,2420.3300000000004,"[0.0, 4.0, 0.0, 2.0, 0.0, 2.0, 2.0, 0.0, 0.0, 4.0, 2.0, 0.0, 2.0, 0.0, 0.0, 4.0]"
2,18,895.5577508608467,574.2897508608467,3212.6800000000003,"[4.0, 4.0, 0.0, 2.0, 2.0, 0.0, 2.0, 0.0, 2.0, 2.0, 0.0, 4.0, 0.0, 0.0, 0.0, 4.0]"
2,19,763.4781222229726,552.9101222229725,2105.6800000000003,"[0.0, 4.0, 0.0, 2.0, 0.0, 2.0, 2.0, 0.0, 2.0, 0.0, 2.0, 0.0, 2.0, 2.0, 2.0, 0.0]"
2,20,808.8439319470701,545.48393194707,2633.6000000000004,"[2.0, 2.0, 4.0, 4.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 4.0, 0.0, 2.0, 0.0, 2.0, 2.0]"
