Generation,Run_ID,Final_Fitness,Evac_Score,Cost_Score,Solution_Widths
1,1,910.8884194855175,568.5174194855175,3423.71,"[0.0, 2.0, 0.0, 4.0, 4.0, 0.0, 4.0, 2.0, 2.0, 4.0, 0.0, 0.0, 0.0, 2.0, 4.0, 0.0]"
1,2,982.6370255856342,542.6170255856342,4400.2,"[4.0, 4.0, 4.0, 2.0, 4.0, 0.0, 2.0, 0.0, 0.0, 4.0, 4.0, 2.0, 4.0, 0.0, 0.0, 4.0]"
1,3,977.98606353386,568.6690635338599,4093.1700000000005,"[0.0, 4.0, 0.0, 4.0, 2.0, 4.0, 0.0, 4.0, 2.0, 4.0, 2.0, 2.0, 0.0, 2.0, 4.0, 0.0]"
1,4,994.2969413988659,562.6389413988658,4316.580000000001,"[4.0, 2.0, 2.0, 2.0, 2.0, 4.0, 0.0, 4.0, 4.0, 0.0, 0.0, 4.0, 4.0, 0.0, 0.0, 4.0]"
1,5,980.9986909471412,557.4056909471411,4235.93,"[4.0, 0.0, 4.0, 0.0, 2.0, 4.0, 2.0, 4.0, 4.0, 4.0, 0.0, 4.0, 2.0, 0.0, 0.0, 2.0]"
1,6,969.665636510937,541.731636510937,4279.34,"[2.0, 4.0, 2.0, 2.0, 2.0, 2.0, 4.0, 0.0, 4.0, 4.0, 0.0, 2.0, 4.0, 0.0, 4.0, 0.0]"
1,7,896.1260230234286,546.7690230234285,3493.5700000000006,"[0.0, 2.0, 2.0, 2.0, 0.0, 0.0, 4.0, 4.0, 2.0, 2.0, 4.0, 2.0, 4.0, 0.0, 4.0, 2.0]"
1,8,926.0040538113565,553.0730538113564,3729.31,"[0.0, 4.0, 0.0, 4.0, 0.0, 4.0, 2.0, 0.0, 0.0, 4.0, 4.0, 2.0, 2.0, 2.0, 4.0, 2.0]"
1,9,926.8439423401526,531.0139423401525,3958.3,"[4.0, 0.0, 2.0, 0.0, 0.0, 4.0, 2.0, 4.0, 4.0, 4.0, 0.0, 0.0, 2.0, 4.0, 4.0, 2.0]"
1,10,857.9340440213356,530.7680440213355,3271.6600000000003,"[4.0, 2.0, 2.0, 0.0, 2.0, 0.0, 4.0, 0.0, 2.0, 2.0, 0.0, 2.0, 0.0, 4.0, 2.0, 2.0]"
