Generation,Run_ID,Final_Fitness,Evac_Score,Cost_Score,Solution_Widths
1,1,909.6177760448315,567.2467760448316,3423.71,"[0.0, 2.0, 0.0, 4.0, 4.0, 0.0, 4.0, 2.0, 2.0, 4.0, 0.0, 0.0, 0.0, 2.0, 4.0, 0.0]"
1,2,982.7893579963545,542.7693579963545,4400.2,"[4.0, 4.0, 4.0, 2.0, 4.0, 0.0, 2.0, 0.0, 0.0, 4.0, 4.0, 2.0, 4.0, 0.0, 0.0, 4.0]"
1,3,977.8490032408347,568.5320032408346,4093.1700000000005,"[0.0, 4.0, 0.0, 4.0, 2.0, 4.0, 0.0, 4.0, 2.0, 4.0, 2.0, 2.0, 0.0, 2.0, 4.0, 0.0]"
1,4,994.3796783688903,562.7216783688901,4316.580000000001,"[4.0, 2.0, 2.0, 2.0, 2.0, 4.0, 0.0, 4.0, 4.0, 0.0, 0.0, 4.0, 4.0, 0.0, 0.0, 4.0]"
1,5,982.1434286775132,558.5504286775131,4235.93,"[4.0, 0.0, 4.0, 0.0, 2.0, 4.0, 2.0, 4.0, 4.0, 4.0, 0.0, 4.0, 2.0, 0.0, 0.0, 2.0]"
1,6,969.7345671077505,541.8005671077505,4279.34,"[2.0, 4.0, 2.0, 2.0, 2.0, 2.0, 4.0, 0.0, 4.0, 4.0, 0.0, 2.0, 4.0, 0.0, 4.0, 0.0]"
1,7,896.2405325096213,546.8835325096212,3493.5700000000006,"[0.0, 2.0, 2.0, 2.0, 0.0, 0.0, 4.0, 4.0, 2.0, 2.0, 4.0, 2.0, 4.0, 0.0, 4.0, 2.0]"
1,8,926.1139721153197,553.1829721153197,3729.31,"[0.0, 4.0, 0.0, 4.0, 0.0, 4.0, 2.0, 0.0, 0.0, 4.0, 4.0, 2.0, 2.0, 2.0, 4.0, 2.0]"
1,9,926.8007312132875,530.9707312132874,3958.3,"[4.0, 0.0, 2.0, 0.0, 0.0, 4.0, 2.0, 4.0, 4.0, 4.0, 0.0, 0.0, 2.0, 4.0, 4.0, 2.0]"
1,10,857.9185150226184,530.7525150226184,3271.6600000000003,"[4.0, 2.0, 2.0, 0.0, 2.0, 0.0, 4.0, 0.0, 2.0, 2.0, 0.0, 2.0, 0.0, 4.0, 2.0, 2.0]"
1,11,889.2711332793194,569.0661332793194,3202.05,"[2.0, 4.0, 0.0, 4.0, 0.0, 0.0, 4.0, 2.0, 2.0, 0.0, 2.0, 2.0, 2.0, 0.0, 4.0, 0.0]"
1,12,901.0610339612451,553.627033961245,3474.34,"[4.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 4.0, 2.0, 2.0, 4.0, 4.0, 2.0, 2.0, 4.0, 2.0]"
1,13,847.6945147525489,549.9165147525488,2977.7800000000007,"[2.0, 0.0, 0.0, 4.0, 2.0, 0.0, 2.0, 0.0, 2.0, 0.0, 0.0, 4.0, 4.0, 2.0, 2.0, 2.0]"
1,14,941.0880033079054,535.0270033079053,4060.6100000000006,"[0.0, 2.0, 4.0, 4.0, 2.0, 4.0, 0.0, 2.0, 2.0, 4.0, 0.0, 2.0, 4.0, 2.0, 2.0, 0.0]"
1,15,946.0951007359396,576.8281007359395,3692.6700000000005,"[0.0, 4.0, 0.0, 4.0, 4.0, 0.0, 2.0, 4.0, 2.0, 2.0, 2.0, 2.0, 2.0, 0.0, 2.0, 0.0]"
1,16,917.302492876916,573.7004928769159,3436.0200000000004,"[0.0, 4.0, 0.0, 4.0, 4.0, 0.0, 0.0, 4.0, 2.0, 2.0, 2.0, 0.0, 0.0, 2.0, 2.0, 4.0]"
1,17,1014.5167689191928,558.4707689191927,4560.460000000001,"[0.0, 4.0, 4.0, 4.0, 4.0, 4.0, 2.0, 2.0, 4.0, 2.0, 4.0, 0.0, 2.0, 0.0, 4.0, 2.0]"
1,18,990.0772311639212,550.7232311639211,4393.54,"[4.0, 4.0, 0.0, 2.0, 4.0, 4.0, 0.0, 0.0, 0.0, 0.0, 4.0, 2.0, 4.0, 4.0, 2.0, 2.0]"
1,19,843.6128967659172,523.4388967659172,3201.7400000000002,"[2.0, 2.0, 2.0, 0.0, 0.0, 0.0, 4.0, 0.0, 2.0, 2.0, 0.0, 4.0, 4.0, 4.0, 2.0, 0.0]"
1,20,973.508766218862,535.0507662188619,4384.580000000001,"[4.0, 2.0, 4.0, 2.0, 2.0, 4.0, 4.0, 4.0, 2.0, 2.0, 4.0, 0.0, 2.0, 4.0, 0.0, 0.0]"
1,21,1143.6953786538852,551.9073786538851,5917.880000000001,"[4.0, 4.0, 0.0, 4.0, 4.0, 4.0, 4.0, 4.0, 2.0, 0.0, 0.0, 2.0, 4.0, 4.0, 4.0, 2.0]"
1,22,1005.8158807803957,534.7818807803957,4710.34,"[4.0, 2.0, 4.0, 4.0, 4.0, 4.0, 2.0, 0.0, 4.0, 4.0, 2.0, 2.0, 0.0, 4.0, 0.0, 4.0]"
