Generation,Run_ID,Final_Fitness,Evac_Score,Cost_Score,Solution_Widths
1,1,803.4196655188712,532.6136655188711,2708.0600000000004,"[4.0, 0.0, 2.0, 0.0, 0.0, 0.0, 2.0, 2.0, 4.0, 2.0, 2.0, 4.0, 2.0, 4.0, 0.0, 0.0]"
1,2,1000.3348505366907,540.1778505366907,4601.570000000001,"[0.0, 2.0, 4.0, 0.0, 4.0, 2.0, 4.0, 4.0, 4.0, 4.0, 0.0, 2.0, 4.0, 2.0, 0.0, 4.0]"
1,3,823.9497361598703,531.0587361598704,2928.9100000000003,"[2.0, 2.0, 4.0, 0.0, 4.0, 0.0, 2.0, 0.0, 2.0, 0.0, 4.0, 2.0, 2.0, 4.0, 0.0, 0.0]"
1,4,889.3355052325974,546.4475052325973,3428.8800000000006,"[4.0, 0.0, 0.0, 2.0, 4.0, 0.0, 2.0, 0.0, 0.0, 2.0, 2.0, 4.0, 2.0, 2.0, 2.0, 2.0]"
1,5,790.0261778407942,545.5061778407941,2445.2000000000003,"[2.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 4.0, 0.0, 2.0, 2.0, 4.0, 0.0, 2.0]"
1,6,817.6114685031396,543.2514685031396,2743.6000000000004,"[2.0, 0.0, 2.0, 0.0, 4.0, 4.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 4.0, 4.0, 0.0, 0.0]"
1,7,707.3562544570502,535.8792544570503,1714.7700000000002,"[2.0, 2.0, 2.0, 0.0, 0.0, 2.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0]"
1,8,790.6996261562351,547.7666261562351,2429.3300000000004,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 4.0, 2.0, 2.0, 4.0, 0.0, 2.0, 4.0, 4.0, 0.0]"
1,9,786.6040934377532,556.2680934377532,2303.36,"[4.0, 2.0, 4.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0]"
1,10,959.038796772669,576.4097967726689,3826.2900000000004,"[4.0, 0.0, 0.0, 2.0, 4.0, 4.0, 0.0, 2.0, 0.0, 2.0, 4.0, 2.0, 2.0, 0.0, 2.0, 4.0]"
1,11,796.9533457123565,573.8483457123565,2231.05,"[0.0, 0.0, 0.0, 2.0, 4.0, 0.0, 0.0, 4.0, 0.0, 0.0, 4.0, 0.0, 4.0, 2.0, 0.0, 0.0]"
1,12,793.8641724394033,560.2861724394032,2335.78,"[2.0, 4.0, 0.0, 0.0, 0.0, 2.0, 0.0, 2.0, 4.0, 0.0, 4.0, 2.0, 0.0, 2.0, 2.0, 0.0]"
1,13,779.418981769075,555.516981769075,2239.02,"[4.0, 2.0, 2.0, 2.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 2.0, 4.0, 0.0, 0.0, 0.0, 4.0]"
