Generation,Run_ID,Final_Fitness,Evac_Score,Cost_Score,Solution_Widths
1,1,910.9324745797044,568.5614745797043,3423.71,"[0.0, 2.0, 0.0, 4.0, 4.0, 0.0, 4.0, 2.0, 2.0, 4.0, 0.0, 0.0, 0.0, 2.0, 4.0, 0.0]"
1,2,982.7573928306218,542.7373928306218,4400.2,"[4.0, 4.0, 4.0, 2.0, 4.0, 0.0, 2.0, 0.0, 0.0, 4.0, 4.0, 2.0, 4.0, 0.0, 0.0, 4.0]"
1,3,977.8195319019649,568.5025319019649,4093.1700000000005,"[0.0, 4.0, 0.0, 4.0, 2.0, 4.0, 0.0, 4.0, 2.0, 4.0, 2.0, 2.0, 0.0, 2.0, 4.0, 0.0]"
1,4,994.2560286254391,562.5980286254389,4316.580000000001,"[4.0, 2.0, 2.0, 2.0, 2.0, 4.0, 0.0, 4.0, 4.0, 0.0, 0.0, 4.0, 4.0, 0.0, 0.0, 4.0]"
1,5,981.0469593600217,557.4539593600216,4235.93,"[4.0, 0.0, 4.0, 0.0, 2.0, 4.0, 2.0, 4.0, 4.0, 4.0, 0.0, 4.0, 2.0, 0.0, 0.0, 2.0]"
1,6,969.7562387253579,541.8222387253578,4279.34,"[2.0, 4.0, 2.0, 2.0, 2.0, 2.0, 4.0, 0.0, 4.0, 4.0, 0.0, 2.0, 4.0, 0.0, 4.0, 0.0]"
1,7,897.4975711970834,548.1405711970833,3493.5700000000006,"[0.0, 2.0, 2.0, 2.0, 0.0, 0.0, 4.0, 4.0, 2.0, 2.0, 4.0, 2.0, 4.0, 0.0, 4.0, 2.0]"
1,8,926.1167065694416,553.1857065694415,3729.31,"[0.0, 4.0, 0.0, 4.0, 0.0, 4.0, 2.0, 0.0, 0.0, 4.0, 4.0, 2.0, 2.0, 2.0, 4.0, 2.0]"
1,9,926.5889291742624,530.7589291742623,3958.3,"[4.0, 0.0, 2.0, 0.0, 0.0, 4.0, 2.0, 4.0, 4.0, 4.0, 0.0, 0.0, 2.0, 4.0, 4.0, 2.0]"
1,10,857.8218301262576,530.6558301262576,3271.6600000000003,"[4.0, 2.0, 2.0, 0.0, 2.0, 0.0, 4.0, 0.0, 2.0, 2.0, 0.0, 2.0, 0.0, 4.0, 2.0, 2.0]"
1,11,888.2331547498482,568.0281547498481,3202.05,"[2.0, 4.0, 0.0, 4.0, 0.0, 0.0, 4.0, 2.0, 2.0, 0.0, 2.0, 2.0, 2.0, 0.0, 4.0, 0.0]"
1,12,899.7836387819864,552.3496387819863,3474.34,"[4.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 4.0, 2.0, 2.0, 4.0, 4.0, 2.0, 2.0, 4.0, 2.0]"
1,13,847.844538383634,550.0665383836339,2977.7800000000007,"[2.0, 0.0, 0.0, 4.0, 2.0, 0.0, 2.0, 0.0, 2.0, 0.0, 0.0, 4.0, 4.0, 2.0, 2.0, 2.0]"
1,14,941.1814009991226,535.1204009991225,4060.6100000000006,"[0.0, 2.0, 4.0, 4.0, 2.0, 4.0, 0.0, 2.0, 2.0, 4.0, 0.0, 2.0, 4.0, 2.0, 2.0, 0.0]"
1,15,946.095505840254,576.8285058402539,3692.6700000000005,"[0.0, 4.0, 0.0, 4.0, 4.0, 0.0, 2.0, 4.0, 2.0, 2.0, 2.0, 2.0, 2.0, 0.0, 2.0, 0.0]"
1,16,919.8059700222808,576.2039700222807,3436.0200000000004,"[0.0, 4.0, 0.0, 4.0, 4.0, 0.0, 0.0, 4.0, 2.0, 2.0, 2.0, 0.0, 0.0, 2.0, 2.0, 4.0]"
1,17,1015.7767095119154,559.7307095119153,4560.460000000001,"[0.0, 4.0, 4.0, 4.0, 4.0, 4.0, 2.0, 2.0, 4.0, 2.0, 4.0, 0.0, 2.0, 0.0, 4.0, 2.0]"
1,18,989.9087191466378,550.5547191466378,4393.54,"[4.0, 4.0, 0.0, 2.0, 4.0, 4.0, 0.0, 0.0, 0.0, 0.0, 4.0, 2.0, 4.0, 4.0, 2.0, 2.0]"
1,19,843.401398555128,523.2273985551279,3201.7400000000002,"[2.0, 2.0, 2.0, 0.0, 0.0, 0.0, 4.0, 0.0, 2.0, 2.0, 0.0, 4.0, 4.0, 4.0, 2.0, 0.0]"
1,20,973.2996931074058,534.8416931074057,4384.580000000001,"[4.0, 2.0, 4.0, 2.0, 2.0, 4.0, 4.0, 4.0, 2.0, 2.0, 4.0, 0.0, 2.0, 4.0, 0.0, 0.0]"
1,21,1143.8661745763857,552.0781745763857,5917.880000000001,"[4.0, 4.0, 0.0, 4.0, 4.0, 4.0, 4.0, 4.0, 2.0, 0.0, 0.0, 2.0, 4.0, 4.0, 4.0, 2.0]"
1,22,1006.984988996152,535.950988996152,4710.34,"[4.0, 2.0, 4.0, 4.0, 4.0, 4.0, 2.0, 0.0, 4.0, 4.0, 2.0, 2.0, 0.0, 4.0, 0.0, 4.0]"
1,23,985.9426251687821,545.5206251687821,4404.22,"[2.0, 2.0, 0.0, 2.0, 2.0, 0.0, 4.0, 2.0, 0.0, 4.0, 2.0, 4.0, 4.0, 4.0, 2.0, 4.0]"
1,24,874.5765120518533,534.5565120518534,3400.2000000000003,"[0.0, 2.0, 2.0, 4.0, 2.0, 4.0, 2.0, 0.0, 0.0, 4.0, 4.0, 0.0, 4.0, 4.0, 0.0, 0.0]"
2,25,843.4601386807103,523.2861386807103,3201.7400000000002,"[2.0, 2.0, 2.0, 0.0, 0.0, 0.0, 4.0, 0.0, 2.0, 2.0, 0.0, 4.0, 4.0, 4.0, 2.0, 0.0]"
2,26,846.718922287489,548.940922287489,2977.7800000000007,"[2.0, 0.0, 0.0, 4.0, 2.0, 0.0, 2.0, 0.0, 2.0, 0.0, 0.0, 4.0, 4.0, 2.0, 2.0, 2.0]"
2,27,975.513316500135,547.251316500135,4282.620000000001,"[2.0, 0.0, 0.0, 4.0, 4.0, 4.0, 2.0, 0.0, 2.0, 4.0, 0.0, 2.0, 4.0, 4.0, 2.0, 2.0]"
2,28,898.8441267301331,564.793126730133,3340.51,"[0.0, 4.0, 0.0, 4.0, 2.0, 0.0, 0.0, 4.0, 2.0, 0.0, 2.0, 4.0, 0.0, 2.0, 4.0, 0.0]"
2,29,895.6886861116737,530.3586861116737,3653.3,"[4.0, 2.0, 2.0, 0.0, 0.0, 4.0, 2.0, 0.0, 4.0, 0.0, 0.0, 4.0, 4.0, 4.0, 2.0, 0.0]"
2,30,967.2866027545234,530.8566027545234,4364.3,"[2.0, 0.0, 2.0, 0.0, 4.0, 0.0, 4.0, 4.0, 4.0, 4.0, 0.0, 2.0, 2.0, 4.0, 4.0, 2.0]"
2,31,893.2725464857201,562.14654648572,3311.26,"[0.0, 0.0, 0.0, 4.0, 4.0, 0.0, 2.0, 2.0, 2.0, 4.0, 0.0, 4.0, 0.0, 2.0, 2.0, 2.0]"
2,32,903.1867339139828,555.3307339139828,3478.56,"[2.0, 2.0, 0.0, 4.0, 4.0, 0.0, 4.0, 0.0, 2.0, 0.0, 0.0, 0.0, 4.0, 2.0, 4.0, 0.0]"
