Generation,Run_ID,Final_Fitness,Evac_Score,Cost_Score,Solution_Widths
1,1,909.7771508338396,567.4061508338397,3423.71,"[0.0, 2.0, 0.0, 4.0, 4.0, 0.0, 4.0, 2.0, 2.0, 4.0, 0.0, 0.0, 0.0, 2.0, 4.0, 0.0]"
1,2,982.6050604199014,542.5850604199014,4400.2,"[4.0, 4.0, 4.0, 2.0, 4.0, 0.0, 2.0, 0.0, 0.0, 4.0, 4.0, 2.0, 4.0, 0.0, 0.0, 4.0]"
1,3,978.0871033016003,568.7701033016002,4093.1700000000005,"[0.0, 4.0, 0.0, 4.0, 2.0, 4.0, 0.0, 4.0, 2.0, 4.0, 2.0, 2.0, 0.0, 2.0, 4.0, 0.0]"
1,4,994.1433834728599,562.4853834728598,4316.580000000001,"[4.0, 2.0, 2.0, 2.0, 2.0, 4.0, 0.0, 4.0, 4.0, 0.0, 0.0, 4.0, 4.0, 0.0, 0.0, 4.0]"
1,5,980.9461357591306,557.3531357591305,4235.93,"[4.0, 0.0, 4.0, 0.0, 2.0, 4.0, 2.0, 4.0, 4.0, 4.0, 0.0, 4.0, 2.0, 0.0, 0.0, 2.0]"
1,6,971.0656500135026,543.1316500135026,4279.34,"[2.0, 4.0, 2.0, 2.0, 2.0, 2.0, 4.0, 0.0, 4.0, 4.0, 0.0, 2.0, 4.0, 0.0, 4.0, 0.0]"
1,7,897.4992591317266,548.1422591317265,3493.5700000000006,"[0.0, 2.0, 2.0, 2.0, 0.0, 0.0, 4.0, 4.0, 2.0, 2.0, 4.0, 2.0, 4.0, 0.0, 4.0, 2.0]"
1,8,926.0969239754237,553.1659239754237,3729.31,"[0.0, 4.0, 0.0, 4.0, 0.0, 4.0, 2.0, 0.0, 0.0, 4.0, 4.0, 2.0, 2.0, 2.0, 4.0, 2.0]"
1,9,926.7991783134157,530.9691783134157,3958.3,"[4.0, 0.0, 2.0, 0.0, 0.0, 4.0, 2.0, 4.0, 4.0, 4.0, 0.0, 0.0, 2.0, 4.0, 4.0, 2.0]"
1,10,858.0266441158599,530.8606441158598,3271.6600000000003,"[4.0, 2.0, 2.0, 0.0, 2.0, 0.0, 4.0, 0.0, 2.0, 2.0, 0.0, 2.0, 0.0, 4.0, 2.0, 2.0]"
1,11,889.2083758692863,569.0033758692863,3202.05,"[2.0, 4.0, 0.0, 4.0, 0.0, 0.0, 4.0, 2.0, 2.0, 0.0, 2.0, 2.0, 2.0, 0.0, 4.0, 0.0]"
