step,time,alive
0,0,7904
1,1,7891
2,2,7872
3,3,7851
4,4,7824
5,5,7803
6,6,7772
7,7,7743
8,8,7715
9,9,7686
10,10,7657
11,11,7630
12,12,7602
13,13,7576
14,14,7548
15,15,7519
16,16,7482
17,17,7456
18,18,7421
19,19,7392
20,20,7360
21,21,7328
22,22,7298
23,23,7263
24,24,7232
25,25,7195
26,26,7161
27,27,7128
28,28,7093
29,29,7056
30,30,7022
31,31,6983
32,32,6952
33,33,6915
34,34,6881
35,35,6847
36,36,6813
37,37,6777
38,38,6742
39,39,6706
40,40,6674
41,41,6641
42,42,6604
43,43,6572
44,44,6538
45,45,6502
46,46,6472
47,47,6435
48,48,6403
49,49,6370
50,50,6336
51,51,6299
52,52,6265
53,53,6234
54,54,6207
55,55,6176
56,56,6146
57,57,6115
58,58,6086
59,59,6056
60,60,6023
61,61,5993
62,62,5965
63,63,5932
64,64,5898
65,65,5869
66,66,5840
67,67,5810
68,68,5776
69,69,5744
70,70,5720
71,71,5688
72,72,5658
73,73,5625
74,74,5597
75,75,5569
76,76,5538
77,77,5506
78,78,5479
79,79,5447
80,80,5416
81,81,5384
82,82,5358
83,83,5327
84,84,5296
85,85,5267
86,86,5235
87,87,5205
88,88,5178
89,89,5146
90,90,5119
91,91,5087
92,92,5056
93,93,5029
94,94,4999
95,95,4968
96,96,4938
97,97,4904
98,98,4875
99,99,4847
100,100,4820
101,101,4785
102,102,4757
103,103,4726
104,104,4695
105,105,4666
106,106,4633
107,107,4607
108,108,4576
109,109,4549
110,110,4517
111,111,4489
112,112,4458
113,113,4430
114,114,4399
115,115,4372
116,116,4343
117,117,4309
118,118,4287
119,119,4254
120,120,4224
121,121,4193
122,122,4168
123,123,4139
124,124,4111
125,125,4082
126,126,4056
127,127,4029
128,128,3998
129,129,3969
130,130,3945
131,131,3916
132,132,3884
133,133,3857
134,134,3826
135,135,3797
136,136,3772
137,137,3742
138,138,3716
139,139,3690
140,140,3663
141,141,3639
142,142,3609
143,143,3583
144,144,3558
145,145,3530
146,146,3502
147,147,3476
148,148,3449
149,149,3421
150,150,3395
151,151,3370
152,152,3344
153,153,3321
154,154,3295
155,155,3267
156,156,3240
157,157,3212
158,158,3189
159,159,3163
160,160,3136
161,161,3109
162,162,3082
163,163,3059
164,164,3033
165,165,3009
166,166,2983
167,167,2957
168,168,2935
169,169,2910
170,170,2884
171,171,2863
172,172,2838
173,173,2814
174,174,2792
175,175,2768
176,176,2749
177,177,2725
178,178,2702
179,179,2677
180,180,2655
181,181,2635
182,182,2612
183,183,2591
184,184,2570
185,185,2545
186,186,2528
187,187,2502
188,188,2483
189,189,2458
190,190,2442
191,191,2420
192,192,2396
193,193,2378
194,194,2352
195,195,2335
196,196,2313
197,197,2293
198,198,2273
199,199,2251
200,200,2230
201,201,2210
202,202,2189
203,203,2169
204,204,2151
205,205,2124
206,206,2106
207,207,2084
208,208,2064
209,209,2043
210,210,2021
211,211,2001
212,212,1979
213,213,1963
214,214,1942
215,215,1919
216,216,1903
217,217,1880
218,218,1860
219,219,1842
220,220,1823
221,221,1805
222,222,1786
223,223,1765
224,224,1749
225,225,1733
226,226,1714
227,227,1693
228,228,1677
229,229,1659
230,230,1642
231,231,1622
232,232,1607
233,233,1587
234,234,1571
235,235,1553
236,236,1539
237,237,1519
238,238,1503
239,239,1484
240,240,1466
241,241,1452
242,242,1433
243,243,1415
244,244,1400
245,245,1382
246,246,1368
247,247,1350
248,248,1336
249,249,1318
250,250,1303
251,251,1285
252,252,1268
253,253,1249
254,254,1234
255,255,1216
256,256,1200
257,257,1185
258,258,1170
259,259,1154
260,260,1138
261,261,1123
262,262,1108
263,263,1091
264,264,1079
265,265,1065
266,266,1050
267,267,1037
268,268,1022
269,269,1010
270,270,995
271,271,983
272,272,968
273,273,952
274,274,938
275,275,924
276,276,910
277,277,895
278,278,881
279,279,869
280,280,854
281,281,842
282,282,828
283,283,815
284,284,803
285,285,790
286,286,776
287,287,764
288,288,752
289,289,739
290,290,728
291,291,713
292,292,701
293,293,691
294,294,678
295,295,668
296,296,655
297,297,646
298,298,634
299,299,626
300,300,613
301,301,603
302,302,591
303,303,580
304,304,566
305,305,556
306,306,545
307,307,536
308,308,526
309,309,515
310,310,505
311,311,493
312,312,482
313,313,470
314,314,460
315,315,450
316,316,440
317,317,431
318,318,423
319,319,416
320,320,407
321,321,402
322,321.2,400
