step,time,alive
0,0,49379
1,1,49300
2,2,49197
3,3,49071
4,4,48955
5,5,48837
6,6,48738
7,7,48632
8,8,48534
9,9,48437
10,10,48343
11,11,48254
12,12,48179
13,13,48079
14,14,48007
15,15,47933
16,16,47854
17,17,47783
18,18,47712
19,19,47641
20,20,47572
21,21,47498
22,22,47424
23,23,47353
24,24,47288
25,25,47220
26,26,47147
27,27,47083
28,28,47010
29,29,46942
30,30,46879
31,31,46812
32,32,46741
33,33,46675
34,34,46606
35,35,46539
36,36,46474
37,37,46412
38,38,46336
39,39,46262
40,40,46195
41,41,46133
42,42,46059
43,43,45989
44,44,45919
45,45,45852
46,46,45785
47,47,45716
48,48,45643
49,49,45573
50,50,45505
51,51,45428
52,52,45364
53,53,45290
54,54,45231
55,55,45160
56,56,45085
57,57,45019
58,58,44953
59,59,44879
60,60,44815
61,61,44741
62,62,44670
63,63,44593
64,64,44525
65,65,44456
66,66,44387
67,67,44306
68,68,44245
69,69,44162
70,70,44090
71,71,44025
72,72,43957
73,73,43882
74,74,43809
75,75,43739
76,76,43666
77,77,43600
78,78,43524
79,79,43460
80,80,43390
81,81,43316
82,82,43241
83,83,43178
84,84,43110
85,85,43027
86,86,42967
87,87,42885
88,88,42814
89,89,42741
90,90,42671
91,91,42598
92,92,42531
93,93,42461
94,94,42389
95,95,42315
96,96,42245
97,97,42176
98,98,42107
99,99,42029
100,100,41966
101,101,41889
102,102,41815
103,103,41744
104,104,41671
105,105,41607
106,106,41542
107,107,41475
108,108,41404
109,109,41334
110,110,41280
111,111,41207
112,112,41134
113,113,41065
114,114,41001
115,115,40931
116,116,40868
117,117,40802
118,118,40734
119,119,40668
120,120,40599
121,121,40528
122,122,40455
123,123,40392
124,124,40333
125,125,40270
126,126,40195
127,127,40129
128,128,40061
129,129,39992
130,130,39930
131,131,39860
132,132,39789
133,133,39723
134,134,39658
135,135,39591
136,136,39528
137,137,39464
138,138,39397
139,139,39335
140,140,39271
141,141,39208
142,142,39140
143,143,39062
144,144,39005
145,145,38938
146,146,38873
147,147,38813
148,148,38747
149,149,38693
150,150,38627
151,151,38566
152,152,38500
153,153,38436
154,154,38375
155,155,38316
156,156,38254
157,157,38190
158,158,38126
159,159,38068
160,160,38012
161,161,37955
162,162,37890
163,163,37836
164,164,37777
165,165,37726
166,166,37665
167,167,37602
168,168,37541
169,169,37479
170,170,37419
171,171,37360
172,172,37307
173,173,37254
174,174,37193
175,175,37131
176,176,37072
177,177,37023
178,178,36968
179,179,36910
180,180,36854
181,181,36801
182,182,36745
183,183,36690
184,184,36635
185,185,36571
186,186,36514
187,187,36458
188,188,36404
189,189,36350
190,190,36293
191,191,36238
192,192,36178
193,193,36128
194,194,36069
195,195,36012
196,196,35960
197,197,35902
198,198,35847
199,199,35793
200,200,35739
201,201,35679
202,202,35625
203,203,35566
204,204,35512
205,205,35464
206,206,35400
207,207,35351
208,208,35297
209,209,35243
210,210,35192
211,211,35139
212,212,35078
213,213,35023
214,214,34970
215,215,34920
216,216,34868
217,217,34812
218,218,34758
219,219,34706
220,220,34653
221,221,34597
222,222,34550
223,223,34494
224,224,34437
225,225,34390
226,226,34336
227,227,34276
228,228,34236
229,229,34178
230,230,34125
231,231,34068
232,232,34018
233,233,33960
234,234,33912
235,235,33862
236,236,33803
237,237,33752
238,238,33697
239,239,33639
240,240,33585
241,241,33536
242,242,33480
243,243,33424
244,244,33368
245,245,33312
246,246,33262
247,247,33208
248,248,33154
249,249,33103
250,250,33051
251,251,32996
252,252,32945
253,253,32885
254,254,32834
255,255,32783
256,256,32730
257,257,32675
258,258,32619
259,259,32569
260,260,32512
261,261,32461
262,262,32413
263,263,32361
264,264,32308
265,265,32249
266,266,32208
267,267,32149
268,268,32096
269,269,32042
270,270,31986
271,271,31935
272,272,31884
273,273,31831
274,274,31774
275,275,31721
276,276,31677
277,277,31625
278,278,31571
279,279,31519
280,280,31468
281,281,31422
282,282,31373
283,283,31324
284,284,31272
285,285,31217
286,286,31168
287,287,31115
288,288,31074
289,289,31023
290,290,30977
291,291,30918
292,292,30870
293,293,30818
294,294,30769
295,295,30724
296,296,30676
297,297,30626
298,298,30576
299,299,30532
300,300,30483
301,301,30436
302,302,30396
303,303,30348
304,304,30301
305,305,30253
306,306,30203
307,307,30162
308,308,30115
309,309,30066
310,310,30018
311,311,29967
312,312,29918
313,313,29876
314,314,29826
315,315,29778
316,316,29726
317,317,29688
318,318,29642
319,319,29598
320,320,29549
321,321,29498
322,322,29450
323,323,29404
324,324,29356
325,325,29311
326,326,29266
327,327,29220
328,328,29173
329,329,29124
330,330,29073
331,331,29030
332,332,28981
333,333,28938
334,334,28888
335,335,28844
336,336,28796
337,337,28752
338,338,28705
339,339,28661
340,340,28617
341,341,28566
342,342,28521
343,343,28478
344,344,28435
345,345,28386
346,346,28339
347,347,28294
348,348,28249
349,349,28199
350,350,28153
351,351,28111
352,352,28062
353,353,28013
354,354,27966
355,355,27923
356,356,27883
357,357,27834
358,358,27786
359,359,27746
360,360,27702
361,361,27653
362,362,27614
363,363,27566
364,364,27526
