gen,id,evac,cost,rank,widths
1,1,1432.09,0.0,0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
1,2,1162.39,3087.68,0,"[2,2,2,2,2,0,2,0,2,0,4,0,4,2,4]"
1,3,1180.19,2417.17,0,"[0,4,4,0,2,0,0,0,4,4,0,0,4,0,2]"
1,4,1426.01,889.24,0,"[0,0,0,0,0,4,0,0,0,0,0,0,0,2,0]"
1,5,1315.55,1377.08,0,"[0,0,2,0,0,0,4,0,0,4,0,2,0,0,0]"
1,6,1224.89,2305.49,0,"[2,2,2,2,2,0,2,0,0,0,4,0,2,0,0]"
1,7,1176.18,3069.67,0,"[0,2,2,2,2,0,2,0,2,0,4,2,4,2,4]"
1,8,1251.2,1884.73,0,"[0,2,2,2,2,0,0,0,4,0,2,0,2,0,4]"
1,9,1168.4,3532.87,1,"[2,0,4,4,0,2,0,0,0,2,4,4,4,4,0]"
1,10,1224.59,2605.47,1,"[0,4,4,2,2,0,0,0,4,4,0,0,2,0,4]"
1,11,1198.14,2612.3,1,"[4,2,4,4,0,0,4,0,0,0,0,0,2,2,0]"
1,12,1370.16,1646.05,1,"[0,0,0,4,0,0,2,0,0,0,2,2,2,0,4]"
1,13,1245.17,2431.75,1,"[0,2,4,2,0,0,0,4,0,2,2,2,2,0,0]"
1,14,1244.7,2492.28,1,"[0,4,2,4,2,0,2,0,4,4,0,0,2,0,0]"
1,15,1279.14,2273.79,1,"[2,0,2,0,0,0,0,0,0,4,2,4,0,4,0]"
1,16,1182.66,4073.93,2,"[2,4,4,4,0,2,4,4,4,0,0,0,4,2,4]"
1,17,1187.75,3623.82,2,"[2,0,4,2,4,0,0,0,2,4,2,4,2,4,0]"
1,18,1182.83,3757.47,2,"[4,4,2,4,2,0,4,2,2,0,2,0,4,0,2]"
1,19,1224.64,2605.47,2,"[0,4,4,2,2,0,0,0,4,4,0,0,2,0,4]"
1,20,1211.79,2802.69,2,"[0,4,2,0,4,0,0,2,2,0,4,0,4,0,0]"
1,21,1442.86,1850.52,2,"[0,0,0,0,0,0,0,2,4,4,4,2,0,0,4]"
1,22,1379.65,1888.39,2,"[0,2,0,0,0,0,4,0,0,4,4,0,0,0,2]"
1,23,1260.98,2550.15,2,"[2,0,4,0,0,4,4,4,0,0,0,0,2,0,0]"
1,24,1281.57,2510.08,2,"[0,2,0,0,0,0,0,2,4,4,4,2,4,0,4]"
1,25,1206.95,3763.66,3,"[2,0,4,4,2,4,4,4,0,0,0,2,4,0,0]"
1,26,1189.83,4084.59,3,"[4,2,4,0,2,4,0,2,0,2,2,2,2,4,0]"
1,27,1240.51,2771.22,3,"[0,0,2,2,4,0,4,0,2,4,2,2,2,0,0]"
1,28,1221.94,2935.9,3,"[2,0,2,4,0,0,2,2,0,2,2,4,4,0,2]"
1,29,1215.34,3424.09,3,"[4,2,4,0,0,4,0,2,0,2,2,2,2,2,0]"
1,30,1444.44,1850.52,3,"[0,0,0,0,0,0,0,2,4,4,4,2,0,0,4]"
1,31,1304.99,2629.92,3,"[0,2,2,2,0,0,2,2,4,2,2,2,0,2,4]"
1,32,1210.58,3901.07,4,"[4,2,2,4,4,4,2,0,2,4,0,0,4,0,0]"
1,33,1203.4,4216.22,4,"[2,4,4,4,2,4,2,4,2,0,0,2,4,0,0]"
1,34,1297.13,2967.49,4,"[2,2,0,4,0,0,2,4,2,0,4,2,4,0,0]"
1,35,1235.57,3028.71,4,"[2,0,4,4,2,0,4,2,2,0,0,2,2,0,4]"
1,36,1226.29,3595.07,4,"[4,2,2,4,4,0,2,0,0,4,4,0,2,0,0]"
1,37,1230.51,3476.51,4,"[4,2,4,0,0,4,0,2,2,2,0,4,2,2,0]"
1,38,1402.2,2882.11,4,"[0,2,0,0,4,4,2,0,4,2,2,0,0,2,2]"
1,39,1265.06,3076.12,5,"[0,2,2,4,4,0,2,0,0,0,2,4,2,0,2]"
1,40,1227.73,4071.03,5,"[4,2,2,2,4,0,4,2,0,4,0,0,2,2,4]"
2,41,1432.09,0.0,0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
2,42,1180.19,2417.17,0,"[0,4,4,0,2,0,0,0,4,4,0,0,4,0,2]"
2,43,1426.01,889.24,0,"[0,0,0,0,0,4,0,0,0,0,0,0,0,2,0]"
2,44,1315.55,1377.08,0,"[0,0,2,0,0,0,4,0,0,4,0,2,0,0,0]"
2,45,1176.18,3069.67,0,"[0,2,2,2,2,0,2,0,2,0,4,2,4,2,4]"
2,46,1154.14,3076.32,0,"[0,4,4,2,0,0,2,0,2,0,2,2,4,4,2]"
2,47,1243.92,1570.78,0,"[4,0,2,2,0,0,0,0,0,4,0,0,2,0,0]"
2,48,1193.24,2179.64,0,"[0,2,2,2,2,0,2,0,0,0,4,0,4,0,0]"
2,49,1178.79,2454.26,0,"[0,2,4,2,2,0,0,2,2,0,4,0,4,0,0]"
2,50,1432.49,889.24,1,"[0,0,0,0,0,4,0,0,0,0,0,0,0,2,0]"
2,51,1162.39,3087.68,1,"[2,2,2,2,2,0,2,0,2,0,4,0,4,2,4]"
2,52,1154.6,3984.6,1,"[0,4,4,0,2,4,4,0,2,0,4,0,4,2,4]"
2,53,1251.2,1884.73,1,"[0,2,2,2,2,0,0,0,4,0,2,0,2,0,4]"
2,54,1370.16,1646.05,1,"[0,0,0,4,0,0,2,0,0,0,2,2,2,0,4]"
2,55,1271.81,1677.0,1,"[0,4,0,4,0,0,0,0,0,0,0,0,4,2,0]"
2,56,1224.89,2305.49,1,"[2,2,2,2,2,0,2,0,0,0,4,0,2,0,0]"
2,57,1215.04,2362.99,1,"[0,2,4,2,0,0,0,4,0,2,0,2,4,0,0]"
2,58,1234.93,2262.56,1,"[2,2,2,2,2,0,2,0,4,4,0,0,2,0,0]"
2,59,1184.33,2564.3,1,"[0,2,2,0,0,0,4,0,2,0,4,2,4,2,2]"
2,60,1179.32,3312.87,2,"[2,0,2,0,2,0,2,0,2,4,2,4,4,2,4]"
2,61,1165.62,3368.03,2,"[2,2,2,2,2,0,2,0,2,0,4,2,4,2,4]"
2,62,1265.46,2217.26,2,"[0,0,2,0,4,0,0,0,4,4,0,2,2,0,4]"
2,63,1442.86,1850.52,2,"[0,0,0,0,0,0,0,2,4,4,4,2,0,0,4]"
2,64,1379.65,1888.39,2,"[0,2,0,0,0,0,4,0,0,4,4,0,0,0,2]"
2,65,1305.8,2083.98,2,"[0,0,2,2,2,0,4,0,0,0,4,0,0,0,4]"
2,66,1411.78,1883.99,2,"[0,2,0,2,0,0,2,0,2,4,2,2,0,0,2]"
2,67,1243.14,2350.86,2,"[0,0,4,0,2,4,0,0,2,4,0,0,2,0,4]"
2,68,1239.21,2440.22,2,"[2,2,2,0,2,0,0,2,0,2,2,2,2,0,0]"
2,69,1198.14,2612.3,2,"[4,2,4,4,0,0,4,0,0,0,0,0,2,2,0]"
2,70,1190.09,2615.44,2,"[2,2,2,2,2,0,0,0,0,0,4,0,2,4,0]"
2,71,1210.28,2577.54,2,"[0,2,2,2,2,0,2,0,4,4,0,2,4,0,2]"
2,72,1168.4,3532.87,3,"[2,0,4,4,0,2,0,0,0,2,4,4,4,4,0]"
2,73,1279.14,2273.79,3,"[2,0,2,0,0,0,0,0,0,4,2,4,0,4,0]"
2,74,1444.44,1850.52,3,"[0,0,0,0,0,0,0,2,4,4,4,2,0,0,4]"
2,75,1316.79,2093.55,3,"[2,0,4,0,0,2,4,4,4,0,0,0,0,0,0]"
2,76,1245.17,2431.75,3,"[0,2,4,2,0,0,0,4,0,2,2,2,2,0,0]"
2,77,1244.7,2492.28,3,"[0,4,2,4,2,0,2,0,4,4,0,0,2,0,0]"
2,78,1198.98,2612.3,3,"[4,2,4,4,0,0,4,0,0,0,0,0,2,2,0]"
2,79,1196.5,3377.8,3,"[0,0,4,2,4,0,0,0,2,4,2,2,2,4,4]"
2,80,1223.31,2605.47,3,"[0,4,4,2,2,0,0,0,4,4,0,0,2,0,4]"
3,81,1432.09,0.0,0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
3,82,1180.19,2417.17,0,"[0,4,4,0,2,0,0,0,4,4,0,0,4,0,2]"
3,83,1426.01,889.24,0,"[0,0,0,0,0,4,0,0,0,0,0,0,0,2,0]"
3,84,1193.24,2179.64,0,"[0,2,2,2,2,0,2,0,0,0,4,0,4,0,0]"
3,85,1178.79,2454.26,0,"[0,2,4,2,2,0,0,2,2,0,4,0,4,0,0]"
3,86,1156.89,2672.97,0,"[2,0,4,0,0,2,0,0,2,0,4,2,4,4,0]"
3,87,1184.21,2227.68,0,"[0,2,2,2,0,0,4,0,2,0,2,0,4,2,2]"
3,88,1270.04,897.2,0,"[0,2,2,2,0,0,0,0,0,0,0,0,2,0,0]"
3,89,1183.91,2274.99,0,"[4,0,2,0,0,0,2,0,0,4,4,0,4,0,0]"
3,90,1208.43,1509.42,0,"[0,2,2,0,2,0,2,0,0,0,0,0,4,0,0]"
3,91,1162.97,2460.1,0,"[0,4,4,0,2,0,0,0,0,0,4,0,4,0,2]"
3,92,1149.37,2961.28,0,"[0,4,4,0,2,0,0,0,4,4,0,0,4,4,2]"
3,93,1180.45,2417.17,1,"[0,4,4,0,2,0,0,0,4,4,0,0,4,0,2]"
3,94,1432.49,889.24,1,"[0,0,0,0,0,4,0,0,0,0,0,0,0,2,0]"
3,95,1158.61,2675.16,1,"[2,2,4,2,2,0,2,0,0,0,4,0,4,0,0]"
3,96,1276.61,1184.27,1,"[0,4,0,0,0,0,0,0,0,0,0,0,4,0,2]"
3,97,1243.92,1570.78,1,"[4,0,2,2,0,0,0,0,0,4,0,0,2,0,0]"
3,98,1215.04,2362.99,1,"[0,2,4,2,0,0,0,4,0,2,0,2,4,0,0]"
3,99,1216.86,1736.48,1,"[0,2,2,2,0,0,2,0,2,4,0,0,4,0,0]"
3,100,1179.69,2497.56,1,"[2,0,2,0,2,0,2,0,0,4,0,0,4,2,4]"
3,101,1164.64,2538.23,1,"[2,2,2,2,2,0,2,0,0,0,0,0,4,4,0]"
3,102,1154.14,3076.32,1,"[0,4,4,2,0,0,2,0,2,0,2,2,4,4,2]"
3,103,1149.9,3465.57,1,"[4,2,4,0,2,0,4,0,2,0,4,2,4,0,2]"
3,104,1279.35,1232.9,2,"[0,0,4,0,2,0,0,0,4,4,0,0,0,0,0]"
3,105,1259.07,1636.86,2,"[0,0,2,2,0,0,2,0,2,4,2,0,2,0,2]"
3,106,1219.69,2027.24,2,"[0,2,4,4,0,0,4,0,0,0,0,0,2,2,0]"
3,107,1238.34,1802.21,2,"[2,2,2,0,0,0,0,2,0,2,0,0,2,2,0]"
3,108,1184.33,2564.3,2,"[0,2,2,0,0,0,4,0,2,0,4,2,4,2,2]"
3,109,1169.64,2739.91,2,"[4,2,2,2,0,0,0,0,0,0,4,0,4,2,4]"
3,110,1162.39,3087.68,2,"[2,2,2,2,2,0,2,0,2,0,4,0,4,2,4]"
3,111,1154.6,3984.6,2,"[0,4,4,0,2,4,4,0,2,0,4,0,4,2,4]"
3,112,1389.29,1254.58,3,"[0,0,0,2,2,0,2,0,4,4,0,0,0,0,0]"
3,113,1155.75,4027.91,3,"[2,2,2,2,4,0,2,0,2,0,4,2,4,4,4]"
3,114,1315.55,1377.08,3,"[0,0,2,0,0,0,4,0,0,4,0,2,0,0,0]"
3,115,1165.62,3368.03,3,"[2,2,2,2,2,0,2,0,2,0,4,2,4,2,4]"
3,116,1251.2,1884.73,3,"[0,2,2,2,2,0,0,0,4,0,2,0,2,0,4]"
3,117,1176.18,3069.67,3,"[0,2,2,2,2,0,2,0,2,0,4,2,4,2,4]"
3,118,1280.59,1495.96,3,"[0,0,2,0,4,0,0,0,0,0,0,0,2,0,4]"
3,119,1271.81,1677.0,3,"[0,4,0,4,0,0,0,0,0,0,0,0,4,2,0]"
3,120,1190.09,2615.44,3,"[2,2,2,2,2,0,0,0,0,0,4,0,2,4,0]"
4,121,1432.09,0.0,0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
4,122,1270.04,897.2,0,"[0,2,2,2,0,0,0,0,0,0,0,0,2,0,0]"
4,123,1149.37,2961.28,0,"[0,4,4,0,2,0,0,0,4,4,0,0,4,4,2]"
4,124,1218.56,1230.19,0,"[0,2,2,2,0,0,0,0,0,0,0,0,4,0,2]"
4,125,1240.68,992.85,0,"[0,0,4,2,0,0,2,0,0,0,0,0,2,0,0]"
4,126,1185.88,1390.33,0,"[0,0,4,0,2,0,2,0,4,0,0,0,4,0,0]"
4,127,1155.0,2431.94,0,"[0,4,4,0,0,0,0,0,2,2,2,0,4,4,0]"
4,128,1135.27,3820.34,0,"[4,4,4,2,2,0,2,0,4,0,0,2,4,4,2]"
4,129,1328.8,620.74,0,"[0,0,2,2,0,0,2,0,0,0,0,0,0,0,0]"
4,130,1174.37,1773.44,0,"[2,2,4,0,2,0,0,0,0,0,0,0,4,0,0]"
4,131,1154.14,3076.32,1,"[0,4,4,2,0,0,2,0,2,0,2,2,4,4,2]"
4,132,1149.9,3465.57,1,"[4,2,4,0,2,0,4,0,2,0,4,2,4,0,2]"
4,133,1274.25,1084.62,1,"[0,2,2,4,0,0,0,0,0,0,0,0,2,0,0]"
4,134,1208.43,1509.42,1,"[0,2,2,0,2,0,2,0,0,0,0,0,4,0,0]"
4,135,1273.02,1505.18,1,"[0,2,0,2,2,0,2,0,2,0,0,0,4,0,0]"
4,136,1268.25,1507.67,1,"[0,4,0,0,0,0,0,0,0,0,4,0,4,0,0]"
4,137,1162.97,2460.1,1,"[0,4,4,0,2,0,0,0,0,0,4,0,4,0,2]"
4,138,1155.71,2518.19,1,"[4,0,2,0,2,0,2,0,0,0,4,0,4,2,0]"
4,139,1426.01,889.24,1,"[0,0,0,0,0,4,0,0,0,0,0,0,0,2,0]"
4,140,1180.19,2417.17,1,"[0,4,4,0,2,0,0,0,4,4,0,0,4,0,2]"
4,141,1178.79,2454.26,1,"[0,2,4,2,2,0,0,2,2,0,4,0,4,0,0]"
4,142,1184.21,2227.68,1,"[0,2,2,2,0,0,4,0,2,0,2,0,4,2,2]"
4,143,1183.91,2274.99,1,"[4,0,2,0,0,0,2,0,0,4,4,0,4,0,0]"
4,144,1186.21,2138.65,1,"[4,2,2,2,0,0,0,0,0,0,4,0,4,0,0]"
4,145,1190.7,2127.92,1,"[0,2,4,2,2,0,0,2,2,0,0,0,4,0,2]"
4,146,1198.96,1997.81,1,"[2,2,2,0,2,0,0,0,0,4,0,0,4,0,0]"
4,147,1153.25,3834.33,2,"[4,2,4,4,2,0,4,0,2,0,4,2,4,0,2]"
4,148,1276.61,1184.27,2,"[0,4,0,0,0,0,0,0,0,0,0,0,4,0,2]"
4,149,1382.52,1151.75,2,"[0,2,0,0,2,0,0,0,0,4,0,0,0,0,0]"
4,150,1243.92,1570.78,2,"[4,0,2,2,0,0,0,0,0,4,0,0,2,0,0]"
4,151,1216.86,1736.48,2,"[0,2,2,2,0,0,2,0,2,4,0,0,4,0,0]"
4,152,1220.55,1578.46,2,"[0,2,2,0,2,0,0,2,0,0,0,0,4,0,0]"
4,153,1156.89,2672.97,2,"[2,0,4,0,0,2,0,0,2,0,4,2,4,4,0]"
4,154,1164.64,2538.23,2,"[2,2,2,2,2,0,2,0,0,0,0,0,4,4,0]"
4,155,1432.49,889.24,2,"[0,0,0,0,0,4,0,0,0,0,0,0,0,2,0]"
4,156,1180.45,2417.17,2,"[0,4,4,0,2,0,0,0,4,4,0,0,4,0,2]"
4,157,1179.07,2454.26,2,"[0,2,4,2,2,0,0,2,2,0,4,0,4,0,0]"
4,158,1193.24,2179.64,2,"[0,2,2,2,2,0,2,0,0,0,4,0,4,0,0]"
4,159,1192.29,2284.51,2,"[4,2,2,0,2,0,0,0,0,4,0,0,4,0,0]"
4,160,1212.03,2107.29,2,"[2,0,4,2,2,0,2,0,0,4,0,0,2,0,0]"
